paper_sha,min_hindex,avg_hindex,max_hindex,min_authorpapers,avg_authorpapers,max_authorpapers,min_i10index,avg_i10index,max_i10index,min_numcitations,avg_numcitations,max_numcitations,num_hclass_L,num_hclass_H
e90c0f63b7c1eb2f461e4515bbc6677a1a495d8a,7.0,7.0,7.0,53.0,53.0,53.0,6.0,6.0,6.0,218.0,218.0,218.0,1,0
7f2eab8ca0af2da0abb9109b2a8c9ff5ef8fbe35,1.0,7.7,20.0,1.0,57.1,229.0,1.0,8.9,44.0,18.0,309.0,1548.0,7,3
3d32f08882b7e9eb95765f972bc8cd2bd01a8d2b,5.0,8.333333333333334,15.0,25.0,73.33333333333333,164.0,3.0,7.666666666666667,17.0,412.0,657.3333333333334,1141.0,2,1
3ea335e39e1acb824185d96dc6d9d31b4dbddddf,2.0,31.5,61.0,18.0,134.5,251.0,0.0,62.5,125.0,7.0,7285.5,14564.0,1,1
2c1e79c6411c38259daadcff7af860abc72454aa,1.0,13.5,26.0,6.0,1843.5,3681.0,0.0,52.5,105.0,1.0,2483.0,4965.0,1,1
ad06686fc56233f4e8dcaf38403a8c3bf9770a26,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,969.0,969.0,969.0,1,0
5037413e3d1366740cfab8d83683b4276e3d4aa6,2.0,5.0,8.0,2.0,13.0,29.0,1.0,3.6666666666666665,7.0,71.0,130.33333333333334,199.0,3,0
c566d306cdd00512af5040ad1c4aed61707732a7,22.0,22.0,22.0,162.0,162.0,162.0,46.0,46.0,46.0,4192.0,4192.0,4192.0,0,1
fa07c4d3758f7d818cca9860d26f6a7a87f72c9c,1.0,1.3333333333333333,2.0,1.0,10.333333333333334,29.0,0.0,0.0,0.0,0.0,2.6666666666666665,8.0,3,0
95f10eb3a2c5d65c95e7da2feff59ed0a04d8c39,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
db7ef69cd41399df9c0ae886e654c8be6f0e9a14,2.0,3.5,5.0,7.0,18.0,29.0,0.0,2.0,4.0,4.0,68.5,133.0,2,0
7bf83101d2aaf0b8821e03d6f042f068e663bfaa,20.0,38.0,56.0,85.0,132.0,179.0,25.0,61.5,98.0,2124.0,13611.5,25099.0,0,2
427a90eeb96919fae7a202cadb57b57a56e19360,2.0,14.0,26.0,6.0,74.0,142.0,0.0,33.0,66.0,7.0,1013.5,2020.0,1,1
d8972b958cee841dde8c2cdbb19b626a3156dafe,11.0,19.333333333333332,29.0,24.0,49.333333333333336,73.0,12.0,26.333333333333332,41.0,763.0,4247.333333333333,8729.0,0,3
074ff810b9bdb7faee66f9d8bae9f67f1e663882,6.0,6.0,6.0,25.0,25.0,25.0,3.0,3.0,3.0,115.0,115.0,115.0,1,0
684e8512c6ef00b1af436a5f1c0c9d1dee06fc06,4.0,30.75,83.0,9.0,164.08333333333334,478.0,3.0,77.0,236.0,674.0,6775.5,30592.0,3,9
986a356a00d19ed8d10da805cb391842da7aedb2,1.0,1.0,1.0,21.0,21.0,21.0,0.0,0.0,0.0,2.0,2.0,2.0,1,0
9d60f7d8e0e8e163f9cbac6470573519475eec9b,1.0,3.5,6.0,1.0,21.5,42.0,0.0,1.0,2.0,1.0,48.5,96.0,2,0
6416d677b112456123f49c51f6b8c6762d6bd0c5,2.0,12.75,26.0,4.0,67.75,164.0,2.0,17.75,44.0,233.0,1019.5,2463.0,2,2
99700c3bb6516ae3a7337a0fe99f25d36348a90d,1.0,4.0,10.0,1.0,46.25,143.0,0.0,2.75,9.0,2.0,198.75,729.0,3,1
3cc123e47454c1930b79e41852b20b32c47fb377,2.0,21.176470588235293,70.0,2.0,230.7058823529412,1062.0,1.0,68.94117647058823,321.0,32.0,4085.176470588235,25242.0,5,12
9fbe8ae42a5ac4b48f04b1093fe0027ea6b84968,16.0,16.0,16.0,69.0,69.0,69.0,20.0,20.0,20.0,3926.0,3926.0,3926.0,0,1
75773970b05035c44d28c2b5aecfc8c07cad1f55,2.0,2.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,1,0
a0b3815e2ff7811ec935382471e1dcad3524516d,13.0,17.857142857142858,31.0,58.0,110.71428571428571,216.0,14.0,33.0,74.0,453.0,1183.857142857143,2847.0,0,7
5d729071954cfdc7745beaf4e50bd26943227a6c,1.0,2.5,4.0,1.0,20.0,39.0,1.0,1.5,2.0,43.0,62.0,81.0,2,0
463be6db0487c1215bfa2896d3d636eac2a6ce34,10.0,22.0,32.0,30.0,198.33333333333334,355.0,9.0,54.333333333333336,94.0,734.0,2574.6666666666665,4626.0,0,3
d29aee5d774d1512fac5e4a3c1a99a05ab3f5cc9,1.0,23.0,45.0,1.0,117.0,233.0,1.0,67.0,133.0,220.0,4852.0,9484.0,1,1
51bf4daef8fa5f3db1583667dd09c83d589b672d,10.0,10.0,10.0,53.0,53.0,53.0,10.0,10.0,10.0,267.0,267.0,267.0,0,1
11e4e71b13860045fa9abff5ea227463d0e7562b,35.0,58.333333333333336,103.0,103.0,485.6666666666667,1061.0,58.0,206.66666666666666,461.0,8122.0,23531.333333333332,53625.0,0,3
c341af46ccff2127f84d39ce10bf9c6c00a20d0e,6.0,30.8,40.0,21.0,137.6,202.0,6.0,61.6,89.0,264.0,3908.2,5312.0,1,4
f7caa416b269b08f7f8b5a6ba29e78bc90d472cd,3.0,3.0,3.0,5.0,5.0,5.0,2.0,2.0,2.0,44.0,44.0,44.0,1,0
1074e45a31c055d1f71bd033cf51b262101b231a,1.0,1.0,1.0,2.0,3.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
fe2853c4a41f690f52c0d9c6991a0844a3084e3d,4.0,12.5,21.0,7.0,78.5,150.0,1.0,15.0,29.0,120.0,938.5,1757.0,1,1
182821f019696efb901563d3e620e6f6fbe03a61,1.0,2.0,4.0,1.0,5.5,16.0,0.0,0.25,1.0,0.0,26.25,79.0,4,0
632d48bb5441b32c58c8312fc0f0d5274366729d,9.0,9.0,9.0,39.0,39.0,39.0,7.0,7.0,7.0,444.0,444.0,444.0,1,0
3cce47c45bc383cc72208f70109abdf49f7fe5bc,6.0,6.5,7.0,36.0,36.0,36.0,3.0,3.5,4.0,102.0,141.5,181.0,2,0
8084e614de37dbd66229029bf5973701334038f5,3.0,20.285714285714285,47.0,8.0,100.28571428571429,256.0,0.0,43.285714285714285,126.0,27.0,2783.4285714285716,9688.0,3,4
ddb16145e2385027a14009833686d58fb576a44c,4.0,16.0,28.0,5.0,145.5,352.0,2.0,39.5,88.0,43.0,1498.75,3159.0,2,2
01016796cad8124f435f236cdc5e6c4e6a92600c,1.0,12.6,40.0,1.0,60.2,192.0,1.0,24.4,101.0,40.0,1266.6,5395.0,4,1
bcbef490ccd4d6ef7fbb2f40cebea6a5c8d1c84c,12.0,12.0,12.0,60.0,60.0,60.0,13.0,13.0,13.0,1072.0,1072.0,1072.0,0,1
4e95ce827049a350819c5c87caf992f27f9ff792,1.0,5.666666666666667,19.0,2.0,56.22222222222222,174.0,1.0,5.555555555555555,26.0,11.0,385.44444444444446,2556.0,7,2
90605deb1da5e3d5548da12dc130fc0341a6a255,5.0,11.0,23.0,12.0,52.8,124.0,1.0,14.6,46.0,90.0,563.8,1643.0,3,2
0f108c3b545ba8d94aa361627bec0bdbacd1a4f5,11.0,20.5,30.0,43.0,84.0,125.0,11.0,31.5,52.0,914.0,3311.5,5709.0,0,2
d7576ca0842abb7844d1c6fce498a72a637119bf,5.0,5.0,5.0,56.0,56.0,56.0,2.0,2.0,2.0,435.0,435.0,435.0,1,0
925db0a620cc47ba48904e8c8a6f94e049605ffe,32.0,32.0,32.0,202.0,202.0,202.0,70.0,70.0,70.0,9976.0,9976.0,9976.0,0,1
3eeeeb52c2af2ff158029d2a367d230f5a060cb4,7.0,7.0,7.0,65.0,75.66666666666667,92.0,3.0,3.3333333333333335,4.0,152.0,160.0,175.0,3,0
06894f06b6411af67a0ffde61d27efd86a5d31c7,20.0,20.0,20.0,212.0,212.0,212.0,64.0,64.0,64.0,2128.0,2128.0,2128.0,0,1
df1d42e7748c364a442d7e53aeb5ed52ee85fe79,34.0,60.5,92.0,107.0,697.5,1509.0,65.0,331.25,726.0,6471.0,20294.25,41830.0,0,4
9c8bad777fb91b0b12161369c04446ab84d70ec9,8.0,8.0,8.0,62.0,62.0,62.0,5.0,5.0,5.0,222.0,222.0,222.0,1,0
242a976b17f8005f91a2f7aacbb85bf7d6424426,2.0,6.571428571428571,21.0,9.0,44.142857142857146,166.0,1.0,8.0,41.0,27.0,309.7142857142857,1703.0,6,1
808d68f5b8740309082e09698cf8246a8f925e1a,36.0,47.666666666666664,71.0,171.0,243.33333333333334,374.0,82.0,128.33333333333334,200.0,4598.0,11300.0,22845.0,0,3
01d71ae294672b7102b0bd4455af5d6fb677788b,14.0,53.75,117.0,28.0,367.5,941.0,14.0,199.5,570.0,3880.0,20085.0,56296.0,0,4
f71d3a7f399a2b83e65effe6c2e273943d2dc970,3.0,3.0,3.0,15.0,15.0,15.0,0.0,0.0,0.0,16.0,16.0,16.0,1,0
337b529e27b939f222cc71ce7b8a141ddc5ca38a,8.0,16.0,24.0,10.0,85.0,160.0,7.0,23.5,40.0,1213.0,1955.5,2698.0,1,1
f0cbfe6681ffe1515879dcd54c956942c88e5480,4.0,5.0,6.0,11.0,31.333333333333332,52.0,0.0,1.0,2.0,32.0,62.666666666666664,116.0,3,0
c5e45f6231d9fdd3b0689f4df157829244d41972,5.0,7.0,9.0,24.0,63.0,102.0,1.0,4.0,7.0,63.0,158.5,254.0,2,0
31ae5538d20b310e981b7e9e0e7daf4097d736ee,5.0,25.5,59.0,17.0,104.5,261.0,3.0,53.0,153.0,266.0,3824.75,12092.0,1,3
243d068c29515718dc85c3a6ec5ca00b9b45544d,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1,0
c0fbc535bba6e6bfd970b04394d6b8d4c39b208b,1.0,8.333333333333334,22.0,1.0,102.66666666666667,305.0,1.0,20.333333333333332,59.0,16.0,726.0,2143.0,2,1
947f428dbdcd2a88396206a5e87b0a77fe9ecf09,3.0,6.75,11.0,4.0,15.5,30.0,2.0,5.25,11.0,54.0,315.75,968.0,3,1
2cb1b20910fb879598d872a0b2fc8a86ff9b935c,1.0,14.833333333333334,23.0,5.0,70.0,113.0,1.0,20.333333333333332,34.0,64.0,734.3333333333334,1292.0,1,5
67ef7d6d474995da5e939093ecdddebca5299193,1.0,23.5,62.0,2.0,133.25,314.0,1.0,43.5,124.0,21.0,4342.75,13700.0,2,2
ee6bf4f643edc97aa752d9a80b6f80caf0255182,31.0,31.0,31.0,83.0,83.0,83.0,47.0,47.0,47.0,7901.0,7901.0,7901.0,0,1
73dcd04efe07b564f2c8b85baf6c5f7245fd69dc,7.0,7.0,7.0,14.0,14.0,14.0,6.0,6.0,6.0,155.0,155.0,155.0,1,0
f73c246f45ee0463f97772e674121921e35aa842,1.0,3.0,5.0,1.0,23.5,46.0,0.0,0.5,1.0,2.0,27.0,52.0,2,0
bd75a03b82e1f883f41ad65d4274b0732ac50740,3.0,5.666666666666667,8.0,15.0,22.333333333333332,37.0,1.0,3.0,6.0,29.0,92.0,183.0,3,0
9ddfc64b30a014f9debcfa0960ddd425c81bd16d,19.0,31.4,44.0,51.0,232.2,408.0,26.0,93.4,161.0,1129.0,3808.2,6916.0,0,5
6abd7224bfca7b9414a864f0188697664c7d83c6,16.0,16.0,16.0,158.0,158.0,158.0,28.0,28.0,28.0,2121.0,2121.0,2121.0,0,1
9f1ede5c88ad65c891d83e478d4ee53fc88bec1e,1.0,2.0,3.0,1.0,8.5,16.0,0.0,0.0,0.0,1.0,13.0,25.0,2,0
3ff2862a8121cc823a8eb72f3e0a97bbf25c82ec,7.0,19.666666666666668,32.0,10.0,72.16666666666667,186.0,7.0,30.083333333333332,64.0,1144.0,2771.0833333333335,5965.0,1,11
2828ce99723e141e60398a2bbabfaaec58898033,16.0,23.5,31.0,70.0,141.0,212.0,19.0,33.0,47.0,1624.0,3610.5,5597.0,0,2
c16c23b613109880dcfa3dda55c574d6ed220137,21.0,21.0,21.0,95.0,95.0,95.0,29.0,29.0,29.0,2310.0,2310.0,2310.0,0,1
6f47abca76fc91d7baff3c54ff54871a9d4771b3,23.0,38.0,53.0,67.0,233.0,399.0,33.0,91.5,150.0,1862.0,5900.0,9938.0,0,2
99cfff2adc9640333317ea864c76b381adf40697,3.0,6.8,18.0,5.0,42.6,118.0,1.0,9.2,39.0,18.0,233.2,929.0,4,1
1a6567f4a76fc41dee61322d46d0f70997c99c88,2.0,2.0,2.0,12.0,12.0,12.0,1.0,1.0,1.0,1606.0,1606.0,1606.0,1,0
7af76e3ab020427a4765315d65aaa18197f8c9cf,4.0,6.0,8.0,16.0,19.0,22.0,2.0,5.0,8.0,64.0,138.0,212.0,2,0
6478e86cdd95be52366bafc863457d5fff6a0316,12.0,23.75,37.0,44.0,175.0,374.0,14.0,59.75,127.0,1188.0,3530.5,6182.0,0,4
2bf5aaccaefc57596f7ca3bea872d52b6a7fa1b0,13.0,18.0,23.0,55.0,71.0,87.0,14.0,21.5,29.0,3646.0,3761.5,3877.0,0,2
4d3bbc7b3985e9dbdf7539991c75fc052c948c30,26.0,26.0,26.0,302.0,302.0,302.0,76.0,76.0,76.0,3344.0,3344.0,3344.0,0,1
84a35989f257136bacae6d7dbf75b9b65c4ad8fb,5.0,11.666666666666666,15.0,6.0,107.33333333333333,209.0,4.0,14.333333333333334,21.0,781.0,1495.3333333333333,1931.0,1,2
b476aaa7f11d119dbffc984a59b6d6ff1d998a75,4.0,5.5,7.0,13.0,76.0,139.0,4.0,4.5,5.0,137.0,150.0,163.0,2,0
00525dd393d8a3a72e584eda8328ace8d43f3c0e,1.0,14.5,28.0,1.0,99.5,198.0,1.0,32.0,63.0,11.0,1203.5,2396.0,1,1
976798feefa717b5f7b299edb2a2fdb69940d038,98.0,98.0,98.0,522.0,522.0,522.0,288.0,288.0,288.0,40761.0,40761.0,40761.0,0,1
c970c10f8d78f89a37bfeee2e2e6b08aad8fbfae,48.0,51.5,55.0,168.0,186.0,204.0,83.0,93.0,103.0,9637.0,11396.0,13155.0,0,2
aa9a0dde5a3a44f632e7670afc6b5da9fb264b6e,1.0,11.4,41.0,1.0,132.4,578.0,0.0,35.0,170.0,2.0,1849.4,8989.0,4,1
097de6bff7b1917ae0c223fe24513d913e05f1cc,14.0,21.25,26.0,29.0,110.75,187.0,16.0,35.5,58.0,1283.0,2295.25,3039.0,0,4
d7eb37102ab0eac2d64dd4fde29443bf37ff6e85,27.0,46.5,66.0,109.0,179.0,249.0,46.0,101.5,157.0,4031.0,10760.0,17489.0,0,2
d9bf6908836b0d1679d5566b02591d72a056ba9b,1.0,4.857142857142857,9.0,6.0,29.428571428571427,93.0,0.0,3.7142857142857144,9.0,1.0,160.42857142857142,705.0,7,0
09b2ff252e249227ad4555102691368388e1827d,10.0,61.25,169.0,15.0,254.75,816.0,9.0,179.25,599.0,2100.0,31472.75,102983.0,0,4
30b855121e16acd6dec60c88b35bafe1abae00a6,1.0,4.0,7.0,1.0,16.0,31.0,1.0,3.5,6.0,128.0,509.0,890.0,2,0
5dddd0a3bb66483726f967b9e312443574cc5c50,18.0,18.0,18.0,91.0,91.0,91.0,24.0,24.0,24.0,3177.0,3177.0,3177.0,0,1
f7c4448aacc51f6b3ed0f21f4ea16e743a908ccb,2.0,3.25,5.0,3.0,16.0,37.0,0.0,0.5,2.0,8.0,40.25,111.0,4,0
721cf0a421023e220ac1ba4b28ad72afdad2a49d,3.0,3.5,4.0,5.0,6.0,7.0,1.0,1.5,2.0,312.0,315.0,318.0,2,0
60a3be87c92aa36b08c463c49e5d71fdd60fe2e0,12.0,34.2,48.0,25.0,252.2,525.0,12.0,96.6,203.0,671.0,5069.4,8725.0,0,5
7221c40e8e710365d8f6996e0d64f2ec1d74da8e,18.0,26.333333333333332,42.0,59.0,147.33333333333334,275.0,22.0,55.666666666666664,115.0,1448.0,3328.0,6764.0,0,3
8c282de3b8cd9f5003d87a0722b2966e28e9757c,37.0,43.0,49.0,197.0,303.5,410.0,78.0,105.0,132.0,5943.0,9049.5,12156.0,0,2
57ba798d5a3ba879b93570e5362bce4c25cedeac,8.0,36.285714285714285,71.0,9.0,229.28571428571428,720.0,8.0,116.0,390.0,818.0,6151.571428571428,19767.0,1,6
5339f33c0d834795e9c9638558aedf4821bdc1d9,3.0,3.0,3.0,10.0,10.0,10.0,1.0,1.0,1.0,23.0,23.0,23.0,1,0
dae9d969228c106ff36ac5ab8b79e47aa25075d2,5.0,11.0,21.0,12.0,100.33333333333333,238.0,1.0,14.666666666666666,41.0,47.0,588.3333333333334,1602.0,2,1
d0818dac77eee5b970736e57a478bcedfb1b15fe,2.0,10.75,28.0,6.0,42.25,102.0,1.0,13.5,43.0,11.0,718.25,2121.0,3,1
aa8fb9ecd22cdf270e7ae97d814360a8cdff978e,28.0,28.0,28.0,57.0,57.0,57.0,46.0,46.0,46.0,1762.0,1762.0,1762.0,0,1
90fd9d1df8d9322d148b9608eaea8c1ea6a67db5,14.0,18.0,22.0,43.0,87.0,131.0,18.0,26.0,34.0,3562.0,13558.0,23554.0,0,2
992f61cd4b86fd5f1415308cacda7cdc0280511b,1.0,29.0,57.0,1.0,158.0,315.0,1.0,78.5,156.0,521.0,5410.0,10299.0,1,1
6e5cdebc91f60ba1de12bdbea8fdfa2c23ed5a4b,2.0,3.0,4.0,6.0,17.666666666666668,33.0,0.0,1.0,2.0,12.0,38.333333333333336,73.0,3,0
7d499dd08a0e2270c07dfda8cf28aafc609deef1,1.0,8.777777777777779,27.0,1.0,28.22222222222222,81.0,1.0,10.222222222222221,40.0,87.0,897.5555555555555,5358.0,6,3
74093f46bd53222fd7ae1dc7a92030991e76d4d9,23.0,31.5,40.0,76.0,121.5,167.0,32.0,59.0,86.0,3185.0,5260.5,7336.0,0,2
faf4a2a25b4d591bf0b13e8d4613ca798c8984d6,1.0,9.375,39.0,1.0,83.0,680.0,0.0,18.625,183.0,7.0,666.875,6783.0,10,6
bcb3b208ea2ade453f0a8a3c9c6b8327e5906afe,13.0,60.333333333333336,96.0,18.0,479.0,885.0,14.0,233.33333333333334,426.0,15647.0,38928.333333333336,69899.0,0,3
be80550c1196f435143de104a8fc76b666a99972,6.0,6.0,6.0,62.0,62.0,62.0,0.0,0.0,0.0,63.0,63.0,63.0,1,0
5d9185ecc54c8cf05990cfc51f9707efaaab4ccd,1.0,15.666666666666666,35.0,16.0,222.66666666666666,562.0,0.0,54.666666666666664,153.0,1.0,2353.0,6667.0,1,2
a52834c3c91cb5fd51bc89e6385a96fc215a5fbf,1.0,3.0,7.0,1.0,19.666666666666668,49.0,1.0,2.3333333333333335,5.0,25.0,71.66666666666667,165.0,3,0
18ef500956ea12d7432988331c2d0f0e1d7f4f02,32.0,44.5,58.0,150.0,298.0,472.0,61.0,112.0,202.0,4447.0,7217.75,12301.0,0,4
1773669d25eda11e7eb800b5df7bff371a174c41,6.0,8.0,10.0,19.0,23.0,27.0,3.0,6.5,10.0,1082.0,1207.5,1333.0,1,1
e3f2df9c820c382f7bbb78ee49125362ae4ce9c9,2.0,2.0,2.0,8.0,8.0,8.0,1.0,1.0,1.0,42.0,42.0,42.0,1,0
f0fff2b17cad88cbd7a6dae4f19768bc34e69446,6.0,26.5,53.0,11.0,90.0,181.0,6.0,41.5,89.0,1093.0,7263.5,19877.0,2,2
cb7201a1e40333798c6f978f7ec058ea0c678511,3.0,12.0,30.0,4.0,135.0,390.0,1.0,37.666666666666664,111.0,287.0,1435.0,3730.0,2,1
c42f40f13f54404aab2170f56e0cb871f906ee8a,67.0,67.0,67.0,863.0,863.0,863.0,293.0,293.0,293.0,23519.0,23519.0,23519.0,0,1
43428880d75b3a14257c3ee9bda054e61eb869c0,6.0,19.0,29.0,11.0,40.8,69.0,4.0,24.8,44.0,1374.0,4016.2,7037.0,1,4
7261c7b1df223614fe7f463c788813263f3fa253,2.0,9.5,28.0,3.0,56.5,202.0,0.0,14.5,56.0,7.0,811.5,3073.0,3,1
dd0a5e9e7ae76e983c4fc6ae0e5dd4f5d35a6e65,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
3642b59776f0fa5d51a0cda428664108de88989b,10.0,21.25,40.0,20.0,77.25,167.0,10.0,36.75,86.0,1253.0,2924.5,7336.0,0,4
42a5051eb5716fc913ba16e99488aed19587ddb0,2.0,15.0,29.0,2.0,146.28571428571428,308.0,1.0,29.0,80.0,11.0,1031.7142857142858,2878.0,2,5
2d520853aa43bad92b93b88a40c2b35c81c0f2fd,7.0,30.8,65.0,23.0,160.0,387.0,5.0,75.6,185.0,265.0,5014.2,12230.0,1,4
ab7d6b49ca750c6444c67f8befbdc6b8d24b4615,8.0,38.666666666666664,79.0,25.0,137.0,232.0,7.0,65.66666666666667,146.0,2297.0,11693.666666666666,29411.0,1,2
24f5dc10ab2305098c1058b9ca4a831082c3382e,4.0,8.88888888888889,26.0,8.0,40.333333333333336,148.0,2.0,13.0,56.0,55.0,386.55555555555554,1896.0,6,3
52a311ee31e4da0564f37c1e3092dd6f1044e134,3.0,12.0,29.0,5.0,32.166666666666664,81.0,0.0,14.0,41.0,9.0,946.8333333333334,3191.0,4,2
e7db569beafaba9c2fe81e5bc6bf826dfc70f0da,13.0,13.0,13.0,123.0,123.0,123.0,15.0,15.0,15.0,426.0,426.0,426.0,0,1
eff6287b55d680f3daa1be4effdf063999b3e0d1,55.0,55.0,55.0,423.0,423.0,423.0,122.0,122.0,122.0,17962.0,17962.0,17962.0,0,1
b4e1f59e328b61b28af9ae09702d59b3c881f8d1,5.0,17.0,32.0,7.0,329.6666666666667,921.0,5.0,70.66666666666667,189.0,339.0,2274.6666666666665,5844.0,1,2
cc4310d382194e9abe3d03d97d0403ac4b1a3744,5.0,10.0,15.0,56.0,56.5,57.0,3.0,10.5,18.0,181.0,724.5,1268.0,1,1
35e30584cc06a002cb240d99eb7b6feddecef75c,18.0,37.5,57.0,73.0,189.0,305.0,25.0,100.5,176.0,913.0,6066.0,11219.0,0,2
a0eb1f063cb91f1797f22e6c59727c52eb827e1e,1.0,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,4.0,4.0,4.0,1,0
99fbfa347fa1ce0ac5828d5fde6177b9a2e3d47c,3.0,12.0,20.0,4.0,29.666666666666668,46.0,2.0,15.0,30.0,313.0,906.3333333333334,1462.0,1,2
2d5d63cba656a5062af4c29beb67872c106d773f,8.0,8.0,8.0,41.0,41.0,41.0,4.0,4.0,4.0,1189.0,1189.0,1189.0,1,0
2b7816796d424bcf1fe999c9fee987ea638d3cc7,1.0,22.0,52.0,4.0,88.8,396.0,1.0,45.8,135.0,345.0,3261.266666666667,12088.0,5,10
9449d16fbc281f07a6cdb572c1cb8d4e58c0f17f,53.0,53.0,53.0,282.0,282.0,282.0,115.0,115.0,115.0,23676.0,23676.0,23676.0,0,1
71d205cfe06ceb9ce66aa2aa0f3d4f37a6a8b5c4,1.0,1.25,2.0,1.0,5.5,14.0,0.0,0.0,0.0,0.0,0.5,2.0,4,0
cc652161ef43fad0c6edacf9b7acdb88fcdec7da,13.0,13.0,13.0,69.0,69.0,69.0,16.0,16.0,16.0,1009.0,1009.0,1009.0,0,1
5a08ef0e5fbf2e27dffbcd5e154b2cddc128b6e8,5.0,6.666666666666667,10.0,21.0,29.333333333333332,42.0,2.0,5.0,10.0,226.0,371.6666666666667,466.0,2,1
5492399bd06e631283ebf84f38aad1401d61b022,1.0,6.0,13.0,1.0,40.4,128.0,1.0,6.2,18.0,22.0,225.2,690.0,4,1
f6d9f8a64f20c26d83b0b0cdc5c9131c1822858c,1.0,23.6,53.0,2.0,227.2,800.0,1.0,95.6,344.0,21.0,3353.0,12725.0,1,4
52594401f30a1df093914fd06ea50d9dc45720f1,13.0,18.857142857142858,31.0,80.0,119.57142857142857,216.0,14.0,36.142857142857146,74.0,453.0,1305.2857142857142,2847.0,0,7
05a6d7a970222dda8409bb25766ecde1a3bbb256,2.0,2.0,2.0,15.0,15.0,15.0,0.0,0.0,0.0,9.0,9.0,9.0,1,0
8aa0872637794215c95d313ae35f3f16461a86df,16.0,35.666666666666664,72.0,91.0,236.33333333333334,506.0,33.0,106.66666666666667,252.0,1229.0,7427.0,19154.0,0,3
af94eb52e8f7a52b1800414646ab729f34da9191,44.0,44.0,44.0,366.0,366.0,366.0,123.0,123.0,123.0,12114.0,12114.0,12114.0,0,1
ee2e90c369e2cc96a420371ca0bbafc86272c69f,6.0,11.666666666666666,19.0,32.0,79.0,136.0,5.0,17.0,36.0,1081.0,2337.3333333333335,4729.0,1,2
362cbd2962357b57b3dab97063569e8256e846e2,14.0,21.0,28.0,37.0,69.5,102.0,16.0,27.5,39.0,1872.0,3190.5,4509.0,0,2
a1efc262f96d83b91986cfef14f34b7488230f67,8.0,10.25,15.0,17.0,42.5,75.0,5.0,10.5,22.0,309.0,490.25,776.0,2,2
5e2dc8849f6d41e3a939d3b2b1c363012e7ee95e,4.0,4.0,4.0,12.0,17.5,23.0,1.0,1.5,2.0,71.0,78.5,86.0,2,0
79bb2d947567f434156e62c0405ffc9f5be219b8,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,579.0,579.0,579.0,1,0
ac36e5b6beebd9f35219ccdde70b2ae8e6ee7d3e,1.0,44.6,80.0,1.0,405.0,873.0,1.0,180.4,391.0,1170.0,13075.8,30446.0,1,4
e99ed462bfda6b496029478b221b2a73187fc657,3.0,18.25,40.0,5.0,309.5,838.0,2.0,74.25,248.0,50.0,2942.5,9698.0,1,3
cffd51ac65dddbc4b49133e9a943cb6add05827e,13.0,29.0,38.0,20.0,171.66666666666666,353.0,13.0,67.33333333333333,125.0,1710.0,4411.5,7181.0,0,6
ab23440c0229ce335ed5d8c949dae88402dbb50b,5.0,5.0,5.0,49.0,49.0,49.0,3.0,3.0,3.0,95.0,95.0,95.0,1,0
5fe8caa2ecace65c3edd02a23073d3f7adecb064,4.0,9.0,14.0,12.0,93.0,174.0,3.0,13.5,24.0,699.0,1390.5,2082.0,1,1
33a7d00477ec328f08db9d13a5d046f98b694cb8,8.0,8.0,8.0,101.0,101.0,101.0,8.0,8.0,8.0,182.0,182.0,182.0,1,0
65c0f454b32c3af3d70fd318160a9984929cd70e,3.0,40.333333333333336,70.0,15.0,206.0,420.0,3.0,116.66666666666667,230.0,2273.0,10675.0,19269.0,1,2
300967e594dafa957c1d44857ad22c359ebae7dd,6.0,11.0,16.0,7.0,88.0,169.0,6.0,16.0,26.0,1673.0,2481.5,3290.0,1,1
58d45a6dcff0006dad4f29fdb3095bc0e70a7d38,3.0,9.857142857142858,26.0,10.0,94.28571428571429,246.0,0.0,15.285714285714286,61.0,10.0,529.1428571428571,2106.0,4,3
571c85195465552e550553865703ab0c0004a28d,14.0,14.0,14.0,196.0,196.0,196.0,16.0,16.0,16.0,2529.0,2529.0,2529.0,0,1
ec0eecea4f44f05b265c2aca0243620fdbf148a7,45.0,45.0,45.0,182.0,182.0,182.0,100.0,100.0,100.0,8117.0,8117.0,8117.0,0,1
8a34065c0f35a1638025bdf5b6978b5a619f51d3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,166.0,166.0,166.0,1,0
abb6f2b9898199bb1f6ddd47b96a07e6ca504208,45.0,45.0,45.0,159.0,159.0,159.0,62.0,62.0,62.0,16544.0,16544.0,16544.0,0,1
5f48795c05f5c4331f648b573d72d3afe3044bdd,2.0,2.0,2.0,31.0,31.0,31.0,1.0,1.0,1.0,15.0,15.0,15.0,1,0
