paper_sha,corpus_author_id,position
b64256c12edb9a40512bf68a04775978c734c5c2,78638375,2
b64256c12edb9a40512bf68a04775978c734c5c2,80427665,3
b64256c12edb9a40512bf68a04775978c734c5c2,114149669,4
4df06aedef5e9b8509865f8fca2652d4d143b4bf,3995458,1
4df06aedef5e9b8509865f8fca2652d4d143b4bf,8265054,2
4df06aedef5e9b8509865f8fca2652d4d143b4bf,145244719,3
4df06aedef5e9b8509865f8fca2652d4d143b4bf,4105330,4
4df06aedef5e9b8509865f8fca2652d4d143b4bf,6396967,5
4df06aedef5e9b8509865f8fca2652d4d143b4bf,35328881,6
c81275ad1c755666a994f4ba80da6219c17afde9,153041620,1
c81275ad1c755666a994f4ba80da6219c17afde9,152883457,2
c81275ad1c755666a994f4ba80da6219c17afde9,144184829,3
c81275ad1c755666a994f4ba80da6219c17afde9,1390785203,4
c81275ad1c755666a994f4ba80da6219c17afde9,152532355,5
c81275ad1c755666a994f4ba80da6219c17afde9,2432984,6
475833daf36fa854315a05244feb2be3d01dd6ce,6755998,1
475833daf36fa854315a05244feb2be3d01dd6ce,6545483,2
475833daf36fa854315a05244feb2be3d01dd6ce,7516196,3
65d57f0b4a2b94e65677f8648370a35400ae4c37,1403085595,1
65d57f0b4a2b94e65677f8648370a35400ae4c37,3118964,2
65d57f0b4a2b94e65677f8648370a35400ae4c37,102474446,3
37de1dc198dcdf9e348e281877bf8f4dee2b7f28,122046220,1
37de1dc198dcdf9e348e281877bf8f4dee2b7f28,1796018,2
6704219ed7ff428788b30a28011ba5215cb6cbfa,8373823,1
6704219ed7ff428788b30a28011ba5215cb6cbfa,3355945,2
90e1027764d71d4b5343de2c13380013fe589da8,98212058,1
8fac8192afd978eb1ee82c8616aed9197a614781,32074407,1
f42447ff1d2138ebd18b0ae14342245bd742a28b,144880504,1
f42447ff1d2138ebd18b0ae14342245bd742a28b,5502594,2
f42447ff1d2138ebd18b0ae14342245bd742a28b,6704511,3
cc458d5eb97ec40a61822952c0f67ffc7597603d,144334335,1
cc458d5eb97ec40a61822952c0f67ffc7597603d,6086583,2
cc458d5eb97ec40a61822952c0f67ffc7597603d,3912880,3
cc458d5eb97ec40a61822952c0f67ffc7597603d,1421777181,4
97fdb8f8401ff2022d64edabafcd77b847eec2b2,46503384,1
97fdb8f8401ff2022d64edabafcd77b847eec2b2,50616235,2
97fdb8f8401ff2022d64edabafcd77b847eec2b2,31923041,3
97fdb8f8401ff2022d64edabafcd77b847eec2b2,34579241,4
97fdb8f8401ff2022d64edabafcd77b847eec2b2,32580231,5
97fdb8f8401ff2022d64edabafcd77b847eec2b2,2133105,6
97fdb8f8401ff2022d64edabafcd77b847eec2b2,47750350,7
f54a286f08ecc623901ed46e5410c0565afd1985,143854165,1
f54a286f08ecc623901ed46e5410c0565afd1985,152612108,2
f54a286f08ecc623901ed46e5410c0565afd1985,9821548,3
f54a286f08ecc623901ed46e5410c0565afd1985,3579599,4
f54a286f08ecc623901ed46e5410c0565afd1985,3044858,5
1948cf217cd76c02171b17aff75ff6980c5f09aa,1878835,1
1948cf217cd76c02171b17aff75ff6980c5f09aa,1728602,2
1948cf217cd76c02171b17aff75ff6980c5f09aa,1724850,3
1e330dd2401cfe51bf237a5cb5a3a0ff538b8735,47701965,1
3ec1eb120d6bcca31ddc69832be05988c0952e60,66382257,1
3ec1eb120d6bcca31ddc69832be05988c0952e60,11971317,2
3ec1eb120d6bcca31ddc69832be05988c0952e60,13118829,3
3ec1eb120d6bcca31ddc69832be05988c0952e60,4822484,4
86920c4def4c65fc97759fda8f838ffb4e191529,50399643,1
86920c4def4c65fc97759fda8f838ffb4e191529,31837399,2
86920c4def4c65fc97759fda8f838ffb4e191529,47339932,3
86920c4def4c65fc97759fda8f838ffb4e191529,114691318,4
356586a3395e52248199f17e7b34c42ddd557ace,87823759,1
356586a3395e52248199f17e7b34c42ddd557ace,123800956,2
c4cc124a17d3dc945e79cf0bf144020c0ec8d8c4,4019529,1
c4cc124a17d3dc945e79cf0bf144020c0ec8d8c4,5022184,2
ba89ff2cce4ee69dc5a0f0830e3ab032d075afe0,118849975,1
ba89ff2cce4ee69dc5a0f0830e3ab032d075afe0,1423302334,2
ba89ff2cce4ee69dc5a0f0830e3ab032d075afe0,118818679,3
4e98ca953f38a934194a84cee623097a1de84470,1883962,1
4e98ca953f38a934194a84cee623097a1de84470,6028553,2
f0206b8800f0f22c26d4af0112adb80f31d6fafb,1421953069,1
f0206b8800f0f22c26d4af0112adb80f31d6fafb,134233075,2
f0206b8800f0f22c26d4af0112adb80f31d6fafb,97533770,3
f0206b8800f0f22c26d4af0112adb80f31d6fafb,115662756,4
f0206b8800f0f22c26d4af0112adb80f31d6fafb,49617727,5
f0206b8800f0f22c26d4af0112adb80f31d6fafb,47137658,6
f0206b8800f0f22c26d4af0112adb80f31d6fafb,147414314,7
74d4924e354f6d0475079c9a41db043ca4601060,47458428,1
74d4924e354f6d0475079c9a41db043ca4601060,12231797,2
2d73f7600c44ebc0e2a1e7bdae339f6f1d22e57e,2849399,1
3a056216bdfc3ec7d9e2fceef9c688380f7a1b86,36942521,1
3a056216bdfc3ec7d9e2fceef9c688380f7a1b86,35977213,2
3a056216bdfc3ec7d9e2fceef9c688380f7a1b86,33802916,3
3a056216bdfc3ec7d9e2fceef9c688380f7a1b86,145642029,4
3a056216bdfc3ec7d9e2fceef9c688380f7a1b86,46761645,5
3a056216bdfc3ec7d9e2fceef9c688380f7a1b86,1714477,6
3a056216bdfc3ec7d9e2fceef9c688380f7a1b86,4010451,7
3a056216bdfc3ec7d9e2fceef9c688380f7a1b86,1886026,8
c413a12fa9ede4dff25f1ffc09cf96af14db4469,1872956,1
c413a12fa9ede4dff25f1ffc09cf96af14db4469,1678190,2
c413a12fa9ede4dff25f1ffc09cf96af14db4469,144409524,3
850e07b5811049ad02f80d4bd3c99ea1a619e18e,31215626,1
850e07b5811049ad02f80d4bd3c99ea1a619e18e,46700619,2
850e07b5811049ad02f80d4bd3c99ea1a619e18e,8020700,3
850e07b5811049ad02f80d4bd3c99ea1a619e18e,48692318,4
850e07b5811049ad02f80d4bd3c99ea1a619e18e,145151705,5
850e07b5811049ad02f80d4bd3c99ea1a619e18e,50695567,6
a58f198365c399493bf21c6876360f33dcb0e60a,5009411,1
a58f198365c399493bf21c6876360f33dcb0e60a,83469779,2
a58f198365c399493bf21c6876360f33dcb0e60a,4208642,3
a58f198365c399493bf21c6876360f33dcb0e60a,118729895,4
a58f198365c399493bf21c6876360f33dcb0e60a,88752815,5
a58f198365c399493bf21c6876360f33dcb0e60a,105028637,6
a58f198365c399493bf21c6876360f33dcb0e60a,89364503,7
a58f198365c399493bf21c6876360f33dcb0e60a,103682300,8
a58f198365c399493bf21c6876360f33dcb0e60a,97573658,9
a58f198365c399493bf21c6876360f33dcb0e60a,49936723,10
a58f198365c399493bf21c6876360f33dcb0e60a,34783169,11
a4cc0c4135940662d66ce365bc8e843255605117,145199259,1
a4cc0c4135940662d66ce365bc8e843255605117,145989068,2
a4cc0c4135940662d66ce365bc8e843255605117,4446717,3
2eabed2a2124dd8a22c348e5ec977ad08403412e,4261715,1
2eabed2a2124dd8a22c348e5ec977ad08403412e,4078942,2
2eabed2a2124dd8a22c348e5ec977ad08403412e,49275950,3
2eabed2a2124dd8a22c348e5ec977ad08403412e,47880679,4
2eabed2a2124dd8a22c348e5ec977ad08403412e,144105494,5
ba84afd92f9a39eb7fdf80c78922c3a907cc3ef6,2418440,1
ba84afd92f9a39eb7fdf80c78922c3a907cc3ef6,1800811,2
be7039b8b103d1f39e404b7423e776e4b6892440,37156484,1
be7039b8b103d1f39e404b7423e776e4b6892440,145816221,2
be7039b8b103d1f39e404b7423e776e4b6892440,143649975,3
39c50a3e34469786af8760c1e649bdee18df39a3,35139769,1
c4844c1332ac8c27bc42def80ff350d4a4e82691,10414078,1
c4844c1332ac8c27bc42def80ff350d4a4e82691,31848238,2
c4844c1332ac8c27bc42def80ff350d4a4e82691,88333301,3
c4844c1332ac8c27bc42def80ff350d4a4e82691,123283545,4
c4844c1332ac8c27bc42def80ff350d4a4e82691,40653917,5
c4844c1332ac8c27bc42def80ff350d4a4e82691,47444069,6
96b374f5dbe944608e867cb5a67efb36d16b6eff,66634277,1
ab4196d130b2ec9c789328a278e0f5d414d109bb,32502957,1
ab4196d130b2ec9c789328a278e0f5d414d109bb,5049269,2
6126d566b8e641e22a591d292da4b2efa9a3dceb,5683671,1
6126d566b8e641e22a591d292da4b2efa9a3dceb,83763365,2
de00b64bf4716c9a5ac6c91487d91b1f73022d91,67051819,1
de00b64bf4716c9a5ac6c91487d91b1f73022d91,123062948,2
de00b64bf4716c9a5ac6c91487d91b1f73022d91,81194955,3
de00b64bf4716c9a5ac6c91487d91b1f73022d91,119164212,4
de00b64bf4716c9a5ac6c91487d91b1f73022d91,37861089,5
de00b64bf4716c9a5ac6c91487d91b1f73022d91,98914772,6
0374daf69f28d6a7d88c72742a489679d026c6ae,37197938,1
0374daf69f28d6a7d88c72742a489679d026c6ae,1759022,2
0374daf69f28d6a7d88c72742a489679d026c6ae,2860438,3
0374daf69f28d6a7d88c72742a489679d026c6ae,1774593,4
1261f5c399596da7d4f0747665c0ac4b1d01d66b,2422349,1
1261f5c399596da7d4f0747665c0ac4b1d01d66b,1743624,2
1261f5c399596da7d4f0747665c0ac4b1d01d66b,1732085,3
1261f5c399596da7d4f0747665c0ac4b1d01d66b,37498796,4
1261f5c399596da7d4f0747665c0ac4b1d01d66b,145570132,5
a3677215cf3d455c397239c136285413a25e54ae,49780293,1
a3677215cf3d455c397239c136285413a25e54ae,48047751,2
a3677215cf3d455c397239c136285413a25e54ae,52354419,3
a3677215cf3d455c397239c136285413a25e54ae,40181044,4
a3677215cf3d455c397239c136285413a25e54ae,116612418,5
f6d8f132f3bb761b04e6027e4161a92834868ae7,2907152,1
f6d8f132f3bb761b04e6027e4161a92834868ae7,3342880,2
f6d8f132f3bb761b04e6027e4161a92834868ae7,1688013,3
f6d8f132f3bb761b04e6027e4161a92834868ae7,1733858,4
e83dd05b88442e6da1bc900b88cde540561d3414,1966791,1
e83dd05b88442e6da1bc900b88cde540561d3414,15031549,2
e83dd05b88442e6da1bc900b88cde540561d3414,5032325,3
e83dd05b88442e6da1bc900b88cde540561d3414,144261534,4
e83dd05b88442e6da1bc900b88cde540561d3414,47330841,5
b4e1a6ded154bbeaa43970ca1ee07d7225c2269c,2331200,1
56d7c31382d287ad08558326ea0b38612f7eae04,47003244,1
56d7c31382d287ad08558326ea0b38612f7eae04,46329295,2
fc2d21f44796753bef529a935436d820833fa1d3,4583863,1
fc2d21f44796753bef529a935436d820833fa1d3,90282959,2
b32dc0473aec9b226455fd648e33a292d6c57a2d,1704458,1
b32dc0473aec9b226455fd648e33a292d6c57a2d,1719388,2
b32dc0473aec9b226455fd648e33a292d6c57a2d,13640633,3
b32dc0473aec9b226455fd648e33a292d6c57a2d,1794229,4
e373c079a992591909c036082a8d17732ac95a62,35177355,1
e373c079a992591909c036082a8d17732ac95a62,4742674,2
e373c079a992591909c036082a8d17732ac95a62,46514804,3
e373c079a992591909c036082a8d17732ac95a62,47611254,4
1c022ea209dc69cdc45e4ac3aca684d7f5494d7e,9149608,1
1c022ea209dc69cdc45e4ac3aca684d7f5494d7e,144052024,2
1c022ea209dc69cdc45e4ac3aca684d7f5494d7e,14461192,3
1c022ea209dc69cdc45e4ac3aca684d7f5494d7e,6450005,4
25f2dc5b10f144bd092f19945e74f3075aa9e38a,49720032,1
c273cb0fcab40abe02805c689806f59c50b7d640,4240356,1
c273cb0fcab40abe02805c689806f59c50b7d640,82502316,2
c273cb0fcab40abe02805c689806f59c50b7d640,143792146,3
c273cb0fcab40abe02805c689806f59c50b7d640,145030606,4
c273cb0fcab40abe02805c689806f59c50b7d640,1565141930,5
713dc5d3f02bba2372d4931b1c98201c3d8a1519,145881281,1
713dc5d3f02bba2372d4931b1c98201c3d8a1519,143628419,2
f2333b5d75fcef5ed3fcb9f6771ea267856dcbab,2154392,1
f2333b5d75fcef5ed3fcb9f6771ea267856dcbab,39932838,2
f2333b5d75fcef5ed3fcb9f6771ea267856dcbab,145961524,3
abcd219ae956c95766f124c042fe8b3728f47877,2928434,1
abcd219ae956c95766f124c042fe8b3728f47877,50701941,2
abcd219ae956c95766f124c042fe8b3728f47877,84697616,3
abcd219ae956c95766f124c042fe8b3728f47877,145917472,4
405664697fc0e0fea67ee2001aa85c9dfa138b5b,49505849,1
405664697fc0e0fea67ee2001aa85c9dfa138b5b,1741102,2
405664697fc0e0fea67ee2001aa85c9dfa138b5b,2701977,3
405664697fc0e0fea67ee2001aa85c9dfa138b5b,50350731,4
405664697fc0e0fea67ee2001aa85c9dfa138b5b,3852032,5
668ea6ac8ffa3c6d64d8e63114e3cd5e32700c60,4520998,1
668ea6ac8ffa3c6d64d8e63114e3cd5e32700c60,2480714,2
08827107a1b7b315576b739a2fd4730196e4563a,52403793,1
6232b4238083ba147082e123874bb828a9ec21da,1916054,1
6232b4238083ba147082e123874bb828a9ec21da,1492041184,2
6232b4238083ba147082e123874bb828a9ec21da,1400471554,3
6232b4238083ba147082e123874bb828a9ec21da,4907610,4
9d92d600ff1a4bec346b6ca3fe6d8bf9677294b2,72180664,1
9d92d600ff1a4bec346b6ca3fe6d8bf9677294b2,71615603,2
9d92d600ff1a4bec346b6ca3fe6d8bf9677294b2,1985241,3
c952098c9f149d4a4482e8fbcc0c5d3bbe800c0e,4388690,1
c952098c9f149d4a4482e8fbcc0c5d3bbe800c0e,152503274,2
c952098c9f149d4a4482e8fbcc0c5d3bbe800c0e,1471036677,3
c53fef7852e9e81d0ea80287956c9413651855f1,34891091,1
b9046a6966e3f3cec493a0fc35c2244f8a5161de,89807783,1
b9046a6966e3f3cec493a0fc35c2244f8a5161de,48598530,2
b9046a6966e3f3cec493a0fc35c2244f8a5161de,144184418,3
501d4f05a8a3f4088c9d592e7b7dc2a6419e5614,92929906,1
ef4720cfa082bc8a205c06544e5230623ca62d27,7288312,1
ef4720cfa082bc8a205c06544e5230623ca62d27,52382902,2
fb213a4f86db90658a0d6b761b9073b0670b5e42,2247418,1
fb213a4f86db90658a0d6b761b9073b0670b5e42,50118412,2
fb213a4f86db90658a0d6b761b9073b0670b5e42,12386280,3
fb213a4f86db90658a0d6b761b9073b0670b5e42,3204214,4
fb213a4f86db90658a0d6b761b9073b0670b5e42,46927619,5
fb213a4f86db90658a0d6b761b9073b0670b5e42,51199679,6
fb213a4f86db90658a0d6b761b9073b0670b5e42,46522809,7
fb213a4f86db90658a0d6b761b9073b0670b5e42,47567056,8
fb213a4f86db90658a0d6b761b9073b0670b5e42,32952599,9
fb213a4f86db90658a0d6b761b9073b0670b5e42,51030625,10
fb213a4f86db90658a0d6b761b9073b0670b5e42,48385673,11
fb213a4f86db90658a0d6b761b9073b0670b5e42,3383980,12
fb213a4f86db90658a0d6b761b9073b0670b5e42,50295693,13
fb213a4f86db90658a0d6b761b9073b0670b5e42,47150042,14
fb213a4f86db90658a0d6b761b9073b0670b5e42,47096706,15
fb213a4f86db90658a0d6b761b9073b0670b5e42,51161136,16
fb213a4f86db90658a0d6b761b9073b0670b5e42,15634311,17
fb213a4f86db90658a0d6b761b9073b0670b5e42,144825829,18
fb213a4f86db90658a0d6b761b9073b0670b5e42,1519048783,19
fb213a4f86db90658a0d6b761b9073b0670b5e42,145970087,20
fb213a4f86db90658a0d6b761b9073b0670b5e42,1621254735,21
fb213a4f86db90658a0d6b761b9073b0670b5e42,1622333934,22
9081823129a5a9035247c56e73cccc035fc8818d,145341964,1
9081823129a5a9035247c56e73cccc035fc8818d,1854385,2
9081823129a5a9035247c56e73cccc035fc8818d,143977609,3
9081823129a5a9035247c56e73cccc035fc8818d,49745990,4
9081823129a5a9035247c56e73cccc035fc8818d,2011933,5
9081823129a5a9035247c56e73cccc035fc8818d,31165273,6
9081823129a5a9035247c56e73cccc035fc8818d,1751762,7
4adbaf94a1536979a8a03272fdf205a032adcc24,2935176,1
4adbaf94a1536979a8a03272fdf205a032adcc24,144233155,2
2713e7a59105a832e20c01c3c202b9dcd2b5f889,2462253,1
2713e7a59105a832e20c01c3c202b9dcd2b5f889,145299933,2
2713e7a59105a832e20c01c3c202b9dcd2b5f889,1692283,3
4abac6a4a7cf22dd5a7ff98b8a8be12604796f70,1490540200,1
4abac6a4a7cf22dd5a7ff98b8a8be12604796f70,7909869,2
4abac6a4a7cf22dd5a7ff98b8a8be12604796f70,1490539926,3
4abac6a4a7cf22dd5a7ff98b8a8be12604796f70,1490539509,4
4abac6a4a7cf22dd5a7ff98b8a8be12604796f70,5415620,5
4abac6a4a7cf22dd5a7ff98b8a8be12604796f70,12117618,6
fd8183a592626027ac962e27abd70c4ead430fec,3086327,1
fd8183a592626027ac962e27abd70c4ead430fec,30885802,2
fd8183a592626027ac962e27abd70c4ead430fec,5162418,3
2b47eb770a28142aec1b3d66fd8b4bbc5eabdf2a,144085008,1
2b47eb770a28142aec1b3d66fd8b4bbc5eabdf2a,118080004,2
93993207219f57faa086ddd276756754dc205adf,75138651,1
93993207219f57faa086ddd276756754dc205adf,49387368,2
93993207219f57faa086ddd276756754dc205adf,2392396,3
93993207219f57faa086ddd276756754dc205adf,3382504,4
93993207219f57faa086ddd276756754dc205adf,65899607,5
93993207219f57faa086ddd276756754dc205adf,74060717,6
93993207219f57faa086ddd276756754dc205adf,15570922,7
04f65a1f20b7ef20bda2f0822c140d71fb002c8d,143648586,1
04f65a1f20b7ef20bda2f0822c140d71fb002c8d,36608459,2
edbf9d1f4c6ff3b240523d8a1e82e82f2f859c3e,3451046,1
edbf9d1f4c6ff3b240523d8a1e82e82f2f859c3e,48429254,2
5bc5122e749b8d8e7bd32b6c597b318afaf636e4,80735049,1
7c5694f82d7def9a3efe79a4dad4f0d8e448d136,152590246,1
7c5694f82d7def9a3efe79a4dad4f0d8e448d136,117976536,2
bc4b6a8fdeae2fe7829557d74c467b0aa1d6b4ca,38898177,1
bc4b6a8fdeae2fe7829557d74c467b0aa1d6b4ca,6760077,2
bc4b6a8fdeae2fe7829557d74c467b0aa1d6b4ca,145236007,3
bc4b6a8fdeae2fe7829557d74c467b0aa1d6b4ca,2665525,4
d6a00a2777afe09954d240b2b7bd6a6e2011e04b,82101534,1
d6a00a2777afe09954d240b2b7bd6a6e2011e04b,11927231,2
d6a00a2777afe09954d240b2b7bd6a6e2011e04b,1556518971,3
d6a00a2777afe09954d240b2b7bd6a6e2011e04b,153416340,4
d6a00a2777afe09954d240b2b7bd6a6e2011e04b,84356875,5
d6a00a2777afe09954d240b2b7bd6a6e2011e04b,32175187,6
d6a00a2777afe09954d240b2b7bd6a6e2011e04b,7882121,7
d6a00a2777afe09954d240b2b7bd6a6e2011e04b,153188288,8
d6a00a2777afe09954d240b2b7bd6a6e2011e04b,8186181,9
d6a00a2777afe09954d240b2b7bd6a6e2011e04b,77778545,10
96bb963a467f6e12a12b0ca5a5975617f22bb6a3,1459404521,1
96bb963a467f6e12a12b0ca5a5975617f22bb6a3,104478778,2
404343f4007d587f0393bdb8a9a065da569024ac,3799854,1
404343f4007d587f0393bdb8a9a065da569024ac,5574109,2
03fc4c1fd3893b6fcf36c2d33b64fe4ded3dd81a,2500890,1
9fdc724a83aebe830e32e8c4745e9d7c0e67a121,121459160,1
993db6e50adc33307896403c83ef10399883454f,3286884,1
993db6e50adc33307896403c83ef10399883454f,2565496,2
993db6e50adc33307896403c83ef10399883454f,145427713,3
1c4484ee6e112fad6070b6c9c9834d63321a83bd,4336905,1
1c4484ee6e112fad6070b6c9c9834d63321a83bd,49750766,2
1c4484ee6e112fad6070b6c9c9834d63321a83bd,117761943,3
1c4484ee6e112fad6070b6c9c9834d63321a83bd,145733035,4
b5466965d2396ca5ff800e53530435b599bad927,8275074,1
bfad3c19318719cc5f053ed7859638fd2a7bb292,5668136,1
bfad3c19318719cc5f053ed7859638fd2a7bb292,143772732,2
9156efdeb8784598f188d28df1eb285383310cef,47328252,1
45f3bd117c6d73c085688e6deb00532f3554bc48,39975167,1
c9c989828ff79a0380720022eb4a54bed7cabe19,11017769,1
c9c989828ff79a0380720022eb4a54bed7cabe19,2144736,2
727d519ec0d5c9dc3d205aeacb853515d6c7c51e,66435863,1
727d519ec0d5c9dc3d205aeacb853515d6c7c51e,1397797586,2
727d519ec0d5c9dc3d205aeacb853515d6c7c51e,46941095,3
727d519ec0d5c9dc3d205aeacb853515d6c7c51e,102955886,4
727d519ec0d5c9dc3d205aeacb853515d6c7c51e,143800035,5
727d519ec0d5c9dc3d205aeacb853515d6c7c51e,49231257,6
727d519ec0d5c9dc3d205aeacb853515d6c7c51e,35416230,7
727d519ec0d5c9dc3d205aeacb853515d6c7c51e,66714398,8
727d519ec0d5c9dc3d205aeacb853515d6c7c51e,50203149,9
e2fda2a98546e2f42af4e9e5d1463b14a66d4839,50145621,1
e2fda2a98546e2f42af4e9e5d1463b14a66d4839,70664969,2
2c5384441cf5eac139629ff71eb37bf11aa25e2e,3798962,1
2c5384441cf5eac139629ff71eb37bf11aa25e2e,6089818,2
2c5384441cf5eac139629ff71eb37bf11aa25e2e,2137141,3
e0a9c499e3b1e94b7593b382e29772a1c6174ec0,1682058,1
e0a9c499e3b1e94b7593b382e29772a1c6174ec0,1720834,2
e0a9c499e3b1e94b7593b382e29772a1c6174ec0,31821462,3
e0a9c499e3b1e94b7593b382e29772a1c6174ec0,145949100,4
e0a9c499e3b1e94b7593b382e29772a1c6174ec0,32840171,5
e0a9c499e3b1e94b7593b382e29772a1c6174ec0,49330561,6
e0a9c499e3b1e94b7593b382e29772a1c6174ec0,23548098,7
e0a9c499e3b1e94b7593b382e29772a1c6174ec0,40479210,8
e0a9c499e3b1e94b7593b382e29772a1c6174ec0,144831628,9
e0a9c499e3b1e94b7593b382e29772a1c6174ec0,7550881,10
e0a9c499e3b1e94b7593b382e29772a1c6174ec0,5213681,11
e0a9c499e3b1e94b7593b382e29772a1c6174ec0,7503649,12
86df90481bcfa4c3cd78d86b21ffda49bd96a3a2,119961164,1
86df90481bcfa4c3cd78d86b21ffda49bd96a3a2,148714059,2
d85f11419a2de19e549faf31717c14866253d5ad,48643429,1
69a44383df9233e4ba710b10642de92c7193e06c,102679046,1
69a44383df9233e4ba710b10642de92c7193e06c,4887754,2
6f43a9003719de026c5b575637021539c0c9308e,8470457,1
85d641db04b15d884499999be1de58f20febcc72,49682796,1
85d641db04b15d884499999be1de58f20febcc72,143980803,2
f7bd31dfda382aae11db6dfd2dd0557133101cff,145044782,1
f7bd31dfda382aae11db6dfd2dd0557133101cff,143654734,2
f7bd31dfda382aae11db6dfd2dd0557133101cff,34857811,3
f7bd31dfda382aae11db6dfd2dd0557133101cff,2034925,4
f7bd31dfda382aae11db6dfd2dd0557133101cff,143918842,5
f7bd31dfda382aae11db6dfd2dd0557133101cff,3374487,6
f7bd31dfda382aae11db6dfd2dd0557133101cff,47471249,7
f7bd31dfda382aae11db6dfd2dd0557133101cff,145322728,8
f7bd31dfda382aae11db6dfd2dd0557133101cff,36056004,9
f7bd31dfda382aae11db6dfd2dd0557133101cff,39888518,10
f7bd31dfda382aae11db6dfd2dd0557133101cff,4949684,11
f7bd31dfda382aae11db6dfd2dd0557133101cff,145537748,12
c092ab7dbfb04042ac7abf68bf2c53d485ea6b0e,81802253,1
c092ab7dbfb04042ac7abf68bf2c53d485ea6b0e,152155283,2
7f026ee875e1bf519f86880211df859cbcc2b429,52611890,1
7f026ee875e1bf519f86880211df859cbcc2b429,153626824,2
3eb1583b3c942757f78e9988337234001f5f4b5e,14961891,1
1ecbc54350448c5bcb09a752561500dec59957b6,144884194,1
3e4ce8455f8fad933728936a7d6233364e520934,3069252,1
ebc2a250401abcf7b772041377834f143f2f52a8,1820245,1
ebc2a250401abcf7b772041377834f143f2f52a8,3164504,2
c40228b714cfccf5c1f738dfe80f8325cfc37b80,3682261,1
84edb4f9975338ba896ed3e9f5dd1245ed1f8a3d,1400992570,1
84edb4f9975338ba896ed3e9f5dd1245ed1f8a3d,7325014,2
84edb4f9975338ba896ed3e9f5dd1245ed1f8a3d,1393931958,3
84edb4f9975338ba896ed3e9f5dd1245ed1f8a3d,9547232,4
84edb4f9975338ba896ed3e9f5dd1245ed1f8a3d,52605855,5
84edb4f9975338ba896ed3e9f5dd1245ed1f8a3d,48788120,6
84edb4f9975338ba896ed3e9f5dd1245ed1f8a3d,9535678,7
af52d407ed675914d8424a2684116aa1db108f4f,46651911,1
af52d407ed675914d8424a2684116aa1db108f4f,6200477,2
af52d407ed675914d8424a2684116aa1db108f4f,121729490,3
af52d407ed675914d8424a2684116aa1db108f4f,33746447,4
af52d407ed675914d8424a2684116aa1db108f4f,23127349,5
af52d407ed675914d8424a2684116aa1db108f4f,145970065,6
af52d407ed675914d8424a2684116aa1db108f4f,4369385,7
af52d407ed675914d8424a2684116aa1db108f4f,50520293,8
af52d407ed675914d8424a2684116aa1db108f4f,46793506,9
af52d407ed675914d8424a2684116aa1db108f4f,46383912,10
af52d407ed675914d8424a2684116aa1db108f4f,50120293,11
af52d407ed675914d8424a2684116aa1db108f4f,39223948,12
af52d407ed675914d8424a2684116aa1db108f4f,35213522,13
af52d407ed675914d8424a2684116aa1db108f4f,6970763,14
2607f3a11cdd0a029106a8f764a535f1528d9456,144296101,1
2607f3a11cdd0a029106a8f764a535f1528d9456,66332045,2
77f576dd5df8bf19facce8edd20acf1d9a3fc75f,2716596,1
77f576dd5df8bf19facce8edd20acf1d9a3fc75f,67166026,2
c7c8500107180d4b0bdf2ec49481810a0ef7da7e,6495509,1
c7c8500107180d4b0bdf2ec49481810a0ef7da7e,5487422,2
c7c8500107180d4b0bdf2ec49481810a0ef7da7e,5574109,3
a1ca33025dc5c63486b1d6eb20c810008b513f8d,1796335,1
a1ca33025dc5c63486b1d6eb20c810008b513f8d,1739581,2
8402d4e151109c7d5507e44d0e865c6f968371fc,145424903,1
8402d4e151109c7d5507e44d0e865c6f968371fc,40345725,2
8402d4e151109c7d5507e44d0e865c6f968371fc,153229476,3
8402d4e151109c7d5507e44d0e865c6f968371fc,48057694,4
8402d4e151109c7d5507e44d0e865c6f968371fc,4930815,5
8402d4e151109c7d5507e44d0e865c6f968371fc,6637183,6
8402d4e151109c7d5507e44d0e865c6f968371fc,2512370,7
f9952ae89f8e494bdf23264bd56729dec0754ecd,4376359,1
f9952ae89f8e494bdf23264bd56729dec0754ecd,103997717,2
264cd08c3960580b02669ba0a267043ce47e1b01,16691034,1
621dda0a250798285ac4112b2da2d770fd2b8c04,3576833,1
621dda0a250798285ac4112b2da2d770fd2b8c04,48596567,2
20494bef01bfcbd961b8cb9cc6ea21e3c10f96a3,5897190,1
20494bef01bfcbd961b8cb9cc6ea21e3c10f96a3,50226398,2
20494bef01bfcbd961b8cb9cc6ea21e3c10f96a3,89718644,3
acba8a4412fe9f92d3c7215cefe247fb80ca6e46,30447735,1
acba8a4412fe9f92d3c7215cefe247fb80ca6e46,2317167,2
739f73d89462f978263d0ea8507e3144902dae7a,1643678065,1
24e2ce5fb7982cac1525dcf5bd42bdd3d71f43d1,3149556,1
24e2ce5fb7982cac1525dcf5bd42bdd3d71f43d1,143727563,2
24e2ce5fb7982cac1525dcf5bd42bdd3d71f43d1,84721792,3
82f472fb8e5f7db675f7b75000047b637b2facc7,30712992,1
82f472fb8e5f7db675f7b75000047b637b2facc7,38448958,2
82f472fb8e5f7db675f7b75000047b637b2facc7,9558238,3
82f472fb8e5f7db675f7b75000047b637b2facc7,1405597277,4
23d12c55ad2030debe5a7ba60dff1a2c25804e7b,52562563,1
23d12c55ad2030debe5a7ba60dff1a2c25804e7b,49342935,2
23d12c55ad2030debe5a7ba60dff1a2c25804e7b,79412796,3
