sid,q_num,qid,doc_id,relevance,title_score,abstract_score,venue_score,authors_score,sources_score,fields_of_study_score,in_citations,out_citations,min_hindex,avg_hindex,max_hindex,min_authorpapers,avg_authorpapers,max_authorpapers,min_i10index,avg_i10index,max_i10index,min_numcitations,avg_numcitations,max_numcitations,num_hclass_L,num_hclass_H
0,102,29727,44fc1c7eee9edbb547ac7f95e6f840d1a8e2f46c,0,17.689901,18.002464,0.0,0.0,0.0,0.0,1010.0,0.0,31.0,35.333333333333336,42.0,146.0,185.66666666666663,210.0,64.0,75.33333333333333,84.0,5309.0,6641.666666666667,9127.0,0.0,3.0
0,102,29727,31aa01d71c3c49d8b90c52f8169d472a7adc6102,0,13.873026,12.660515,0.0,0.0,0.0,0.0,724.0,19.0,16.0,34.5,56.0,53.0,167.0,359.0,20.0,76.25,179.0,2308.0,6728.0,12260.0,0.0,4.0
0,102,29727,924d3b9576ae2e9f51dc3ca07e2c0eb5782938d9,0,18.891607,20.400911,0.0,0.0,0.0,0.0,253.0,16.0,3.0,6.0,8.0,6.0,24.0,52.0,2.0,5.25,8.0,361.0,488.75,714.0,4.0,0.0
0,102,29727,d23aca9204f8ed7a040aa15e30ed90528c755771,1,8.025325,12.396666,0.0,0.0,0.0,0.0,581.0,0.0,62.0,62.0,62.0,235.0,235.0,235.0,126.0,126.0,126.0,14599.0,14599.0,14599.0,0.0,1.0
0,102,29727,58a17426e5b999634c2c8df8767095ad1ded7a7d,0,,,,,,,,,,,,,,,,,,,,,,
0,102,29727,009af3a1fa932ea1a9efa8d34cb0b6e32feae15e,0,7.9602294,14.170872,0.0,0.0,0.0,0.0,312.0,28.0,12.0,40.0,68.0,23.0,127.5,232.0,14.0,84.5,155.0,1056.0,9547.5,18039.0,0.0,2.0
0,102,29727,2f2cdd7b0c98b5e43b61272d2ac3ebb5cd29041d,0,8.658451,0.0,0.0,0.0,0.0,0.0,2255.0,18.0,3.0,17.25,29.0,4.0,63.75,130.0,3.0,22.75,45.0,2367.0,4576.125,7266.0,2.0,6.0
0,102,29727,84672229815a5a408e5f56a16e6bc9bab5fe5d74,0,7.101256,13.611794,0.0,0.0,0.0,0.0,640.0,25.0,5.0,13.25,20.0,21.0,32.25,53.0,2.0,15.0,26.0,683.0,1882.25,3725.0,1.0,3.0
0,103,5667,d29aee5d774d1512fac5e4a3c1a99a05ab3f5cc9,0,9.070223,5.0979137,0.0,18.144648,0.0,0.0,220.0,30.0,1.0,23.0,45.0,1.0,117.0,233.0,1.0,67.0,133.0,220.0,4852.0,9484.0,1.0,1.0
0,103,5667,e0eee2cf993de3644939ccf31f4e5b7b272c8f70,0,10.346527,7.9713583,0.0,0.0,0.0,0.0,3546.0,0.0,30.0,30.0,30.0,137.0,137.0,137.0,45.0,45.0,45.0,16093.0,16093.0,16093.0,0.0,1.0
0,103,5667,2440c5df228a1dc0642abcde02b9897cddc407dc,0,8.485738,6.2088666,0.0,0.0,0.0,0.0,143.0,0.0,12.0,16.25,21.0,71.0,77.25,91.0,14.0,24.0,36.0,514.0,1288.0,1825.0,0.0,4.0
0,103,5667,596c5016b4c6541419c20d72b7e7d4d238402bfe,1,7.4183974,0.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,8.25,20.0,8.0,60.75,175.0,1.0,12.25,41.0,12.0,464.25,1625.0,3.0,1.0
0,103,5667,84a35989f257136bacae6d7dbf75b9b65c4ad8fb,0,9.512178,7.3768044,0.0,0.0,0.0,0.0,719.0,9.0,5.0,11.666666666666666,15.0,6.0,107.33333333333331,209.0,4.0,14.333333333333334,21.0,781.0,1495.3333333333333,1931.0,1.0,2.0
0,103,5667,51b305565fad020c1d3068eb5133127c88db5b45,0,8.802353,6.2963657,0.0,0.0,0.0,0.0,68.0,0.0,5.0,11.0,17.0,35.0,82.0,129.0,3.0,13.0,23.0,126.0,559.5,993.0,1.0,1.0
0,103,5667,24441a0d34b2b2c149fd485bc84de6fe107414b7,0,7.6592436,0.0,0.0,0.0,0.0,0.0,37.0,22.0,4.0,20.166666666666668,47.0,10.0,76.5,196.0,3.0,37.333333333333336,106.0,90.0,4474.333333333333,16321.0,2.0,4.0
0,103,5667,99be501816ec12aabd9af3ba61586bb47c3040c3,0,8.485738,4.279786,0.0,0.0,0.0,0.0,84.0,0.0,6.0,8.0,10.0,20.0,21.0,22.0,5.0,7.0,9.0,650.0,1078.0,1506.0,1.0,1.0
0,103,5667,68d499c16cfef5c390ca54ad24214fc889f6f9b1,1,7.916253,4.3859706,0.0,0.0,0.0,0.0,1.0,29.0,1.0,6.0,11.0,2.0,56.5,111.0,0.0,6.5,13.0,1.0,310.0,619.0,1.0,1.0
0,103,5667,8084e614de37dbd66229029bf5973701334038f5,0,9.14351,4.971631,0.0,0.0,0.0,0.0,2.0,13.0,3.0,20.285714285714285,47.0,8.0,100.28571428571428,256.0,0.0,43.285714285714285,126.0,27.0,2783.428571428572,9688.0,3.0,4.0
0,103,5667,7820e6f8ce0471142920c2d6212b995e8680a7cd,0,10.821108,8.484355,0.0,0.0,0.0,0.0,1845.0,0.0,19.0,19.0,19.0,115.0,115.0,115.0,23.0,23.0,23.0,15837.0,15837.0,15837.0,0.0,1.0
0,103,5667,2d73f7600c44ebc0e2a1e7bdae339f6f1d22e57e,0,9.911827,8.267003,0.0,0.0,0.0,0.0,5145.0,43.0,24.0,24.0,24.0,191.0,191.0,191.0,39.0,39.0,39.0,7855.0,7855.0,7855.0,0.0,1.0
0,103,5667,5c193885742e6c0cb1f7d788c584755d9c769dc7,0,11.341318,8.716844,0.0,0.0,0.0,0.0,260.0,0.0,3.0,9.0,17.0,11.0,87.33333333333333,138.0,2.0,9.333333333333334,22.0,320.0,745.0,1502.0,2.0,1.0
0,103,5667,a553c4cf562b5510ada5f9b1cc8ee3af90edd43e,0,8.19111,4.2202544,0.0,0.0,0.0,0.0,5.0,52.0,2.0,6.5,11.0,5.0,32.0,59.0,0.0,5.5,11.0,6.0,212.0,418.0,1.0,1.0
0,103,5667,3bf582143fa909be6b5e3fc4962cf316982171e1,0,8.485738,6.203587,0.0,0.0,0.0,0.0,29.0,0.0,18.0,18.0,18.0,112.0,112.0,112.0,27.0,27.0,27.0,816.0,816.0,816.0,0.0,1.0
0,103,5667,9653d1f07ab2e90f90f10a20304f58cc826eeb3b,0,9.911827,6.8000927,0.0,0.0,0.0,0.0,16480.0,28.0,54.0,54.0,54.0,152.0,152.0,152.0,81.0,81.0,81.0,49103.0,49103.0,49103.0,0.0,1.0
0,103,5667,5f4b497f2fd3691c45ab9f7eaf0e62f033036525,0,9.512178,8.162133,0.0,0.0,0.0,0.0,415.0,0.0,13.0,20.0,27.0,26.0,77.0,128.0,14.0,34.5,55.0,1547.0,2659.5,3772.0,0.0,2.0
0,103,5667,f6c47f1778f7bcc54b89fbd4c8fe79a3835233a9,0,9.911827,6.0106096,0.0,0.0,0.0,0.0,1083.0,7.0,30.0,30.0,30.0,137.0,137.0,137.0,45.0,45.0,45.0,16093.0,16093.0,16093.0,0.0,1.0
0,103,5667,3e532b80d4abafe7f662e3ea41d32f03d960e3b3,0,9.911827,7.6978226,0.0,0.0,0.0,0.0,859.0,5.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,860.0,860.0,860.0,1.0,0.0
0,103,5667,eed261e0c388dbd415568dbfb9f8abd0f910eb9d,0,9.474119,8.434419,0.0,0.0,0.0,0.0,3974.0,35.0,13.0,15.0,17.0,25.0,41.5,58.0,13.0,18.5,24.0,4734.0,4935.5,5137.0,0.0,2.0
0,103,5667,031ff11cf2f07e3c29ff16cbe8a5543c026cd349,0,8.485738,8.10808,0.0,0.0,0.0,0.0,850.0,25.0,11.0,18.0,29.0,26.0,93.0,176.0,13.0,31.666666666666668,67.0,1303.0,2780.333333333333,4329.0,0.0,3.0
0,103,5667,3fe2d5c19fd0061b333b11fd87052fc9df8b31cf,0,6.778907,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,5.8,17.0,6.0,31.8,115.0,0.0,7.2,30.0,4.0,280.8,1199.0,4.0,1.0
0,103,5667,acabaecc864ffe308f77559b6b04da9ce6a63eca,0,9.911827,7.2109537,0.0,0.0,0.0,0.0,328.0,0.0,7.0,7.0,7.0,32.0,32.0,32.0,6.0,6.0,6.0,508.0,508.0,508.0,1.0,0.0
0,103,5667,ad19b994ed568156c5e9ca8763e8013bc5d1e0c6,0,10.346527,4.751545,0.0,0.0,0.0,0.0,779.0,8.0,2.0,3.0,4.0,2.0,5.5,9.0,1.0,1.5,2.0,782.0,795.0,808.0,2.0,0.0
0,103,5667,e6bfa9f4a6af0c160f4ccb43b4a21f4b4abc49c0,0,11.341318,7.8064275,0.0,0.0,0.0,0.0,2358.0,0.0,4.0,6.666666666666667,12.0,10.0,30.666666666666668,60.0,2.0,6.0,13.0,2381.0,2526.0,2790.0,2.0,1.0
0,103,5667,b1046b83e211f749f426de5d89dcb14950157397,0,6.979458,0.0,0.0,0.0,0.0,0.0,2.0,35.0,8.0,18.5,29.0,39.0,159.0,279.0,6.0,42.0,78.0,184.0,1495.5,2807.0,1.0,1.0
0,103,5667,73e70fba8ab64b31de2ab40b6313ae983267e311,0,9.512178,6.7421103,0.0,0.0,0.0,0.0,1161.0,9.0,19.0,19.0,19.0,115.0,115.0,115.0,23.0,23.0,23.0,15837.0,15837.0,15837.0,0.0,1.0
0,103,5667,1aa24de41a0a9207d0b97725d80741d162c78d7b,0,7.192237,1.7605909,0.0,0.0,0.0,0.0,5.0,28.0,9.0,17.6,29.0,32.0,111.4,325.0,8.0,34.0,93.0,276.0,1209.8,3185.0,1.0,4.0
0,103,5667,94324e25f7a67c714da808f4dd375949ce614a65,0,8.485738,5.252681,0.0,0.0,0.0,0.0,1131.0,23.0,2.0,12.333333333333334,26.0,9.0,41.0,69.0,1.0,15.333333333333334,37.0,1133.0,3651.0,8221.0,2.0,1.0
0,103,5667,5b4f7ee75ebe4ff51b9f0bf1b347bda2da21d293,0,11.341318,0.0,0.0,0.0,0.0,0.0,2639.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,2639.0,2639.0,2639.0,1.0,0.0
0,103,5667,632d48bb5441b32c58c8312fc0f0d5274366729d,0,10.821108,7.651009,0.0,0.0,0.0,0.0,271.0,66.0,9.0,9.0,9.0,39.0,39.0,39.0,7.0,7.0,7.0,444.0,444.0,444.0,1.0,0.0
0,103,5667,6ca29b7d45ed6c92ac287a0aff1152d37ee84cae,1,10.821108,8.07396,0.0,0.0,0.0,0.0,1126.0,0.0,7.0,7.0,7.0,23.0,23.0,23.0,6.0,6.0,6.0,2672.0,2672.0,2672.0,1.0,0.0
0,103,5667,c4e04c3ad7e58d45d2cfb686f2106b6a6beedff2,1,9.911827,7.843297,0.0,0.0,0.0,0.0,471.0,9.0,,,,,,,,,,,,,0.0,0.0
0,103,5667,4b43c6cb4c19c4096c3b8cf601544b31d2eb952e,0,9.442028,7.636653,0.0,0.0,0.0,0.0,119.0,14.0,1.0,12.0,20.0,1.0,58.333333333333336,95.0,1.0,18.0,35.0,119.0,701.3333333333334,1318.0,1.0,2.0
0,103,5667,e6f749fa029251ff698a395e373e17aaf74f9739,0,8.485738,6.338086,0.0,0.0,0.0,0.0,1.0,11.0,2.0,6.0,10.0,5.0,37.0,69.0,0.0,5.0,10.0,5.0,150.0,295.0,1.0,1.0
0,103,5667,319dd2675c21df45dce3f1d91d2f6872dc88bf46,0,12.583899,7.1532288,0.0,0.0,0.0,0.0,96.0,0.0,31.0,31.0,31.0,212.0,212.0,212.0,47.0,47.0,47.0,5597.0,5597.0,5597.0,0.0,1.0
0,103,5667,838d568423235a93db292c89418cdd41a5707433,0,9.14351,4.6604733,0.0,0.0,0.0,0.0,39.0,0.0,7.0,7.0,7.0,41.0,41.0,41.0,3.0,3.0,3.0,149.0,149.0,149.0,1.0,0.0
0,103,5667,958f3823640352cb0be7c38abf8ec1359dad80a6,0,9.911827,8.156109,0.0,0.0,0.0,0.0,11504.0,0.0,19.0,19.0,19.0,115.0,115.0,115.0,23.0,23.0,23.0,15837.0,15837.0,15837.0,0.0,1.0
0,103,5667,ba1e1af274581801a11921377decc39490a8ea07,0,7.192237,4.3859706,0.0,0.0,0.0,0.0,1.0,17.0,2.0,18.4,54.0,5.0,90.2,307.0,0.0,37.6,137.0,14.0,2678.6,11542.0,3.0,2.0
0,103,5667,2828ce99723e141e60398a2bbabfaaec58898033,0,9.070223,7.2017183,0.0,0.0,0.0,0.0,735.0,45.0,16.0,23.5,31.0,70.0,141.0,212.0,19.0,33.0,47.0,1624.0,3610.5,5597.0,0.0,2.0
0,103,5667,caad8f4ccbf2affa8fe5a39b1952c118c122c8c9,0,8.485738,0.0,0.0,0.0,0.0,0.0,407.0,0.0,45.0,45.0,45.0,126.0,126.0,126.0,86.0,86.0,86.0,7176.0,7176.0,7176.0,0.0,1.0
0,103,5667,ab9551cd2bb85b95f5b0f3ea679e42585bbf1941,0,10.821108,7.734497,0.0,0.0,0.0,0.0,879.0,0.0,8.0,8.0,8.0,28.0,28.0,28.0,5.0,5.0,5.0,965.0,965.0,965.0,1.0,0.0
0,103,5667,dc7ce80e2cbc1af593cb5afe4711d6ac948a59d5,0,7.6592436,0.0,0.0,14.173637,0.0,0.0,90.0,8.0,1.0,7.75,23.0,1.0,43.0,162.0,1.0,12.75,44.0,90.0,577.5,1976.0,3.0,1.0
0,103,5667,bdca7fb344da9e7e5a585e44804928e7cbe27b95,0,6.3611813,5.0711427,0.0,0.0,0.0,0.0,225.0,0.0,5.0,5.0,5.0,25.0,25.0,25.0,3.0,3.0,3.0,410.0,410.0,410.0,1.0,0.0
0,104,37103,3fa6ae2683a50a2fb91e4fb95a63fbca407def65,0,19.80659,18.840542,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,5.0,8.5,12.0,0.0,0.5,1.0,5.0,19.5,34.0,2.0,0.0
0,104,37103,6d647593f2d854c7b177bcafbcb87559ae213235,0,14.201204,22.194973,0.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,6.0,3.0,27.33333333333333,51.0,0.0,1.3333333333333333,3.0,7.0,57.0,99.0,3.0,0.0
0,104,37103,ec35c2e911da56e63212fa0333ddc5fab8f72c90,0,14.662262,18.97254,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,8.0,5.0,30.0,55.0,0.0,3.0,6.0,2.0,92.5,183.0,2.0,0.0
0,104,37103,cb233a89c9b46b10c97e599fa2fc4dad9f6c5bd7,0,14.662262,18.455343,0.0,0.0,0.0,0.0,3.0,2.0,4.0,6.333333333333333,8.0,7.0,33.666666666666664,52.0,1.0,4.666666666666667,7.0,55.0,152.33333333333334,225.0,3.0,0.0
0,104,37103,d70bd7a7869487b571324aa6fc188b1da2f3236c,1,15.680424,15.768731,0.0,0.0,0.0,0.0,8.0,9.0,2.0,2.5,3.0,11.0,13.0,15.0,0.0,0.5,1.0,15.0,17.0,19.0,2.0,0.0
0,104,37103,3b6e5bc0ec708897db2f1cde9a43be63512e3e8d,0,14.201204,16.14477,0.0,0.0,0.0,0.0,7.0,1.0,3.0,7.5,12.0,12.0,89.5,167.0,1.0,7.0,13.0,43.0,369.5,696.0,1.0,1.0
0,104,37103,87a096f18feca755b7128528af1bbbab7f648f88,0,17.503626,16.953352,0.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,4.0,23.0,23.0,23.0,1.0,1.0,1.0,51.0,51.0,51.0,1.0,0.0
0,104,37103,5ffb01c1413f02b63e61cc899c1b54e96a29dafb,0,16.850542,24.522722,0.0,0.0,0.0,0.0,1.0,28.0,5.0,9.666666666666666,13.0,31.0,46.66666666666666,63.0,2.0,9.666666666666666,16.0,131.0,281.0,419.0,1.0,2.0
0,104,37103,87362d93fc2e9884b5dd5bccc02fd842c96be0ba,1,16.244438,24.394257,0.0,0.0,0.0,0.0,14.0,0.0,2.0,7.0,12.0,7.0,86.5,166.0,1.0,9.0,17.0,17.0,512.0,1007.0,1.0,1.0
0,104,37103,68d11a14c2da78739b63f7e7dce7babd42a2b018,0,17.503626,22.965227,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,5.0,8.5,12.0,0.0,0.5,1.0,5.0,19.5,34.0,2.0,0.0
0,105,59557,a02ec810a28fae4e5ca8c0b71e4a92b88cfa9c15,0,12.442778,11.873713,0.0,0.0,0.0,0.0,36.0,120.0,4.0,6.0,8.0,8.0,37.0,66.0,2.0,4.0,6.0,76.0,121.0,166.0,2.0,0.0
0,105,59557,51bf4daef8fa5f3db1583667dd09c83d589b672d,0,18.619106,16.096134,0.0,0.0,0.0,0.0,2.0,1.0,10.0,10.0,10.0,53.0,53.0,53.0,10.0,10.0,10.0,267.0,267.0,267.0,0.0,1.0
0,105,59557,9f5896c635a73304fa67e069f5525b41fb70683f,0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,4.0,16.333333333333332,26.0,8.0,42.66666666666666,66.0,4.0,23.0,39.0,140.0,978.0,1554.0,1.0,2.0
0,105,59557,96321f4b36f13d1b84f3fbd07046fdda4b35da56,0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,4.0,14.0,16.5,19.0,48.0,74.5,101.0,15.0,21.5,28.0,803.0,1112.5,1422.0,0.0,2.0
0,105,59557,3dc4afd8e6dfabdb636f8b61ef7a4943f9b16dc1,0,16.4379,0.0,0.0,0.0,0.0,0.0,59.0,0.0,23.0,23.0,23.0,117.0,117.0,117.0,33.0,33.0,33.0,4103.0,4103.0,4103.0,0.0,1.0
0,105,59557,d91f42a2c25e72e6e02d9e1f3769f8d076d2fa4d,0,16.4379,16.590784,0.0,21.306902,0.0,0.0,4.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0
0,105,59557,a9787b2d269a71277e7885a6f942c4373b236030,1,16.4379,18.287458,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,5.0,24.0,24.0,24.0,1.0,1.0,1.0,44.0,44.0,44.0,1.0,0.0
0,105,59557,c7d36094980d7a3f8ba5d32bc12fd0083d0edf9b,0,0.0,9.829372,0.0,0.0,0.0,0.0,127.0,37.0,6.0,15.5,25.0,9.0,43.0,77.0,6.0,19.5,33.0,295.0,1274.5,2254.0,1.0,1.0
0,105,59557,2d6a97f83bb8207ea9d88118618ed3ab52054a88,0,12.025254,13.523769,0.0,0.0,0.0,0.0,255.0,14.0,19.0,21.0,23.0,48.0,71.0,94.0,26.0,32.5,39.0,1926.0,2596.5,3267.0,0.0,2.0
0,105,59557,a38f12364618ab6647d1d8a5e0a0e281ffe3012e,0,12.890335,13.714355,0.0,0.0,0.0,0.0,119.0,0.0,4.0,10.0,16.0,5.0,38.0,71.0,2.0,13.5,25.0,206.0,776.5,1347.0,1.0,1.0
0,105,59557,59733554f2fda47e260e3904be72b66c865f59d7,1,16.4379,12.339263,0.0,0.0,0.0,0.0,87.0,0.0,7.0,7.0,7.0,49.0,49.0,49.0,6.0,6.0,6.0,269.0,269.0,269.0,1.0,0.0
0,105,59557,bfb12a03bb98244a60af44961e4890d58c12322e,0,16.4379,10.367443,0.0,0.0,0.0,0.0,229.0,0.0,23.0,23.0,23.0,117.0,117.0,117.0,33.0,33.0,33.0,4103.0,4103.0,4103.0,0.0,1.0
0,105,59557,b897dfab889cb44edbfc7aaa64ddb66b8f53e778,0,13.88953,10.828899,0.0,0.0,0.0,0.0,109.0,60.0,24.0,24.0,24.0,102.0,102.0,102.0,41.0,41.0,41.0,2188.0,2188.0,2188.0,0.0,1.0
0,105,59557,82c4cb153f4f49768beb988a0ea24546c1f66510,0,17.22813,7.4935207,0.0,0.0,0.0,0.0,1.0,14.0,14.0,14.0,14.0,156.0,156.0,156.0,18.0,18.0,18.0,880.0,880.0,880.0,0.0,1.0
0,105,59557,27fbd91f38077cc88e9bfda4e03ad39810bbce4c,0,12.442778,12.482939,0.0,0.0,0.0,0.0,57.0,41.0,7.0,18.5,29.0,11.0,90.0,187.0,5.0,34.0,70.0,203.0,1339.0,2744.0,1.0,3.0
0,105,59557,1f358aa4d78e8ea6c04b61bdc20777dbe0521df6,0,18.147676,15.368113,0.0,0.0,0.0,0.0,13.0,21.0,7.0,7.0,7.0,49.0,49.0,49.0,6.0,6.0,6.0,269.0,269.0,269.0,1.0,0.0
0,105,59557,0c5043108eda7d2fa467fe91e3c47d4ba08e0b48,0,0.0,11.603619,0.0,0.0,0.0,0.0,257.0,10.0,19.0,21.0,23.0,48.0,71.0,94.0,26.0,32.5,39.0,1926.0,2596.5,3267.0,0.0,2.0
0,105,59557,789c11d626c87c6b2ba2ef1fe340e5e921151931,0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,1.0,11.333333333333334,24.0,1.0,41.5,86.0,1.0,15.0,37.0,115.0,870.0,1938.0,3.0,3.0
0,105,59557,c16c23b613109880dcfa3dda55c574d6ed220137,0,12.890335,13.904277,0.0,0.0,0.0,0.0,57.0,43.0,21.0,21.0,21.0,95.0,95.0,95.0,29.0,29.0,29.0,2310.0,2310.0,2310.0,0.0,1.0
0,105,59557,6663ac43b2867d7dfba590feea49d7d9a8e90967,1,16.4379,13.714355,0.0,0.0,0.0,0.0,6.0,0.0,6.0,10.333333333333334,13.0,15.0,53.333333333333336,106.0,3.0,10.333333333333334,15.0,359.0,451.3333333333333,571.0,1.0,2.0
0,105,59557,882046e77574b611e700b0743fe19be9726ee10e,0,16.4379,16.043745,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,5.0,85.0,85.0,85.0,1.0,1.0,1.0,68.0,68.0,68.0,1.0,0.0
0,105,59557,68eafa65adb0ba76aa9a6b9d49c83c19bc6e7f41,1,16.4379,0.0,0.0,0.0,0.0,0.0,4.0,6.0,9.0,9.0,9.0,46.0,46.0,46.0,8.0,8.0,8.0,949.0,949.0,949.0,1.0,0.0
0,105,59557,750f26d613d3bda4ce043944aa3ef358b0c5de68,0,13.88953,9.553249,0.0,0.0,0.0,0.0,67.0,24.0,5.0,19.0,47.0,8.0,110.6,355.0,3.0,40.0,140.0,121.0,2891.6,11531.0,1.0,4.0
0,105,59557,00390a64e4357dc52c0179eb3f70abc9cb4ef272,0,16.4379,18.466848,0.0,0.0,0.0,0.0,2.0,0.0,8.0,8.0,8.0,134.0,134.0,134.0,6.0,6.0,6.0,594.0,594.0,594.0,1.0,0.0
0,105,59557,c53fef7852e9e81d0ea80287956c9413651855f1,0,18.619106,14.53362,0.0,0.0,0.0,0.0,35.0,12.0,15.0,15.0,15.0,98.0,98.0,98.0,26.0,26.0,26.0,902.0,902.0,902.0,0.0,1.0
0,105,59557,a4eadb4258949f035a90bbe84067d253f409487f,0,15.716985,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,23.0,23.0,117.0,117.0,117.0,33.0,33.0,33.0,4103.0,4103.0,4103.0,0.0,1.0
0,105,59557,5368980f1664bfbf038ffe04a59cbd24900394a8,0,10.602208,0.0,0.0,0.0,0.0,0.0,234.0,0.0,1.0,10.5,20.0,1.0,37.5,74.0,1.0,14.0,27.0,234.0,1086.0,1938.0,1.0,1.0
0,105,59557,074ff810b9bdb7faee66f9d8bae9f67f1e663882,1,0.0,0.0,0.0,0.0,0.0,0.0,27.0,48.0,6.0,6.0,6.0,25.0,25.0,25.0,3.0,3.0,3.0,115.0,115.0,115.0,1.0,0.0
0,105,59557,58961cce1c8dd991d21d741bd0fb777e9867a7cc,0,10.925431,10.828899,0.0,0.0,0.0,0.0,156.0,0.0,4.0,17.75,37.0,5.0,102.75,292.0,3.0,45.75,135.0,203.0,1946.5,5778.0,1.0,3.0
0,105,59557,ff5f5a1ef684417fc12d2e173318ce9640960340,0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,23.0,23.0,23.0,117.0,117.0,117.0,33.0,33.0,33.0,4103.0,4103.0,4103.0,0.0,1.0
0,105,59557,e854536d09ab48bb09aa8704fec5185d6620d91b,1,11.634843,13.523769,0.0,0.0,0.0,0.0,76.0,0.0,9.0,15.5,22.0,13.0,57.0,101.0,8.0,21.5,35.0,260.0,1348.0,2436.0,1.0,1.0
0,106,24848,253149514c24d34e6cfedeeac0e831816bd7b6ec,0,14.855446,13.437861,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,9.0,9.0,9.0,1.0,0.0
0,106,24848,f6d8f132f3bb761b04e6027e4161a92834868ae7,0,12.949314,12.95037,0.0,0.0,0.0,0.0,4.0,14.0,5.0,20.25,34.0,10.0,119.5,278.0,0.0,57.0,127.0,42.0,2382.5,5055.0,1.0,3.0
0,106,24848,883a4acc1c44b191126eb794a47e9bcaad284300,0,12.949314,21.460098,0.0,0.0,0.0,0.0,2.0,1.0,7.0,7.0,7.0,51.0,51.0,51.0,6.0,6.0,6.0,138.0,138.0,138.0,1.0,0.0
0,106,24848,51b0ce84988e083d6253af098542f905e1fea0a8,0,12.949314,11.552519,0.0,0.0,0.0,0.0,50.0,9.0,10.0,21.0,32.0,23.0,70.5,118.0,8.0,31.5,55.0,424.0,2614.0,4804.0,0.0,2.0
0,106,24848,9166a7cd5aea96f3206a8aadeb2d6f7094a983c0,1,13.51723,25.560825,0.0,0.0,0.0,0.0,8.0,0.0,5.0,5.0,5.0,37.0,37.0,37.0,2.0,2.0,2.0,66.0,66.0,66.0,1.0,0.0
0,106,24848,e92c27582ab07b0c03a4365c4b9b51e0ae7408ac,0,0.0,6.5479693,0.0,0.0,0.0,0.0,60.0,24.0,11.0,33.0,55.0,46.0,170.5,295.0,11.0,81.0,151.0,737.0,6319.5,11902.0,0.0,2.0
0,106,24848,8861558be3a64af88aa5c3a3999f3c851732ae57,0,14.137246,26.76354,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0,106,24848,38ad845398de1f044a5e1243506c70f04063827c,0,14.8168745,11.182664,0.0,0.0,0.0,0.0,2.0,29.0,45.0,45.0,45.0,453.0,453.0,453.0,166.0,166.0,166.0,11125.0,11125.0,11125.0,0.0,1.0
0,106,24848,dfe6cbeae293613e33f90450d43c89681898a2a9,1,12.427195,31.091524,0.0,0.0,0.0,0.0,20.0,2.0,16.0,16.0,16.0,66.0,66.0,66.0,20.0,20.0,20.0,668.0,668.0,668.0,0.0,1.0
0,106,24848,2ec4a2e512b0e017aacaa9cbc7df07e7a72aea1c,0,14.137246,0.0,0.0,0.0,0.0,0.0,63.0,20.0,3.0,12.5,22.0,4.0,45.5,87.0,2.0,17.5,33.0,102.0,859.0,1616.0,1.0,1.0
0,107,18348,3eda3b93c90dba68e1a8a50fa79d26155abd49db,0,14.322456,18.265419,0.0,0.0,0.0,0.0,26.0,15.0,4.0,14.0,34.0,15.0,62.25,172.0,2.0,26.5,88.0,99.0,1204.5,4052.0,2.0,2.0
0,107,18348,fd4be01f12d5d7839288bde30fb8fa2334eb5b0b,0,17.413473,0.0,0.0,0.0,0.0,0.0,60.0,31.0,2.0,4.4,7.0,8.0,34.6,72.0,1.0,2.2,5.0,65.0,124.2,264.0,5.0,0.0
0,107,18348,1ef0ad9c9382693fd39d8cfbc25aab7929d89abe,0,,,,,,,,,,,,,,,,,,,,,,
0,107,18348,038a789bbb8f211176d5e9b0c8394bf6b6d2cc59,0,16.24484,0.0,0.0,0.0,0.0,0.0,20.0,0.0,,,,,,,,,,,,,0.0,0.0
0,107,18348,81b95e0483d32945aad0c09849f1a9b2022d59c4,0,14.759098,20.440931,0.0,0.0,0.0,0.0,214.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,214.0,214.0,214.0,1.0,0.0
