qid,title_score,abstract_score,entities_score,venue_score,journal_score,authors_score,year,inCitations,outCitations,doc_id,qlength
17779,20.49273,30.169577,7.048247,6.623909,6.706447,0.0,2010.0,35.0,39.0,4b18421585dd9c00d2543b4821fb2ce7982d2291,42
17779,14.476981,22.511747,0.0,0.0,0.0,0.0,2017.0,6.0,51.0,1d296dafd70338b4824e82719dfea6b1343ddafc,42
17779,22.237982,18.436085,6.886306,6.023809,0.0,0.0,2015.0,28.0,17.0,955cf9cb5fabc37a6e1a0601de0adb0f0d834663,42
17779,18.307213,26.937073,0.0,0.0,0.0,0.0,2015.0,3.0,36.0,8733ced557e395fbc4632d49db824fa78f52e9e2,42
17779,15.512568,23.259762,0.0,0.0,0.0,0.0,2017.0,2.0,46.0,892c41f004b6a7ad939860bbee22446c01882055,42
17779,10.1830635,18.558928,9.771339,6.593636,6.674783,0.0,2003.0,81.0,0.0,d4cbcef63140f66cc63874cc2485e7cdadc50821,42
17828,27.752123,19.8682,0.0,0.0,0.0,0.0,2001.0,2.0,0.0,efeaa55aa23215df1df9d23af83e4aa1658d0da8,22
17828,16.525461,28.489292,0.0,0.0,0.0,0.0,2011.0,107.0,1.0,586ea049e821f8b09afc5f0d29829a7aa04af9ba,22
17828,28.2081,19.096184,0.0,0.0,0.0,0.0,2007.0,1.0,5.0,a34c87c0ea9812b06a35af8a302eee74f1d2701c,22
17828,24.049124,0.0,0.0,0.0,0.0,0.0,2008.0,111.0,16.0,24bb93a2f11cf2591451458466002ebb95ec0c56,22
17828,25.963114,14.572528,0.0,0.0,0.0,0.0,1999.0,8.0,0.0,ee525de6766e77a4b0cb9084b2c82c5fb1940fe7,22
17853,6.6477346,1.6885362,0.0,1.2483118,1.2095592,0.0,1991.0,1517.0,0.0,8b6ff885f56aba73c79f96f8b807a167b2ff59d3,43
17853,14.645836,19.005838,0.0,0.0,0.0,0.0,2008.0,2.0,9.0,7a62f6ec19d6f9027b13a14f225ceb3204eceb19,43
17853,19.452368,18.823004,0.0,0.0,0.0,0.0,2001.0,496.0,9.0,c5804799fdcd1eab0563a45fc0b0a5715f6b8d0e,43
17853,29.886398,31.242796,0.0,0.0,0.0,0.0,2016.0,0.0,0.0,6ebedca5acafee6e84c2d687d70017ed76a75d26,43
17853,36.203644,26.942862,5.001598,0.0,0.0,0.0,2009.0,0.0,0.0,8c6a1d47740b24c3c274ba37cfa692eef6b442ec,43
17853,25.736752,0.0,0.0,0.0,0.0,0.0,2009.0,4.0,0.0,ebf4111bc5ce4df55d22ed4cfb56f7b5fbd01393,43
17876,10.029655,16.6482,0.0,0.0,0.0,0.0,2007.0,130.0,23.0,f2489eb626badda1c50f3aad1dd01ce44289ced2,14
17876,16.82339,23.960495,0.0,0.0,0.0,0.0,2017.0,1.0,6.0,5d224ce2de8efcf8c863c527fa5d2c290ef5119c,14
17876,20.544025,31.301468,0.0,0.0,0.0,0.0,2018.0,0.0,8.0,6fc137965630610e7f90f7b0be9bcd567d19aa26,14
17876,12.939229,16.397226,0.0,0.0,0.0,0.0,2004.0,195.0,7.0,9e39a8fa0c10314199d4f99aeaafdb124ea435de,14
17876,11.94885,16.819824,0.0,0.0,0.0,0.0,2009.0,41.0,8.0,b5f27d534168dde3667efcca5fedd2b61b40fce7,14
17876,11.099301,8.56861,0.0,0.0,0.0,0.0,2008.0,174.0,23.0,32753d80adb5ec2d4a974b5d1a872e2c957b263b,14
17894,0.0,7.5259376,0.0,0.0,0.0,0.0,2009.0,32.0,28.0,41bc894c6f7a64c88bea9bcbe39b819f03a91b3d,15
17894,10.418765,7.985742,0.0,0.0,0.0,0.0,2004.0,140.0,0.0,2970adaf1e9bda40c8277d4bafd2479c379cb5b6,15
17894,0.0,11.006794,0.0,0.0,0.0,0.0,2006.0,21.0,22.0,96de462fc30dcc3af95815924f9e5044d11b2481,15
17894,0.0,3.7651837,0.0,0.0,0.0,0.0,2015.0,3.0,20.0,7989962da7ba0c35683216ca638e5ea3995a6c12,15
17894,0.0,3.7601962,3.741361,0.0,0.0,0.0,2013.0,6.0,52.0,e75ecd9a4345eb2c0be3fc4bc4cef61e644485bc,15
17894,11.570865,15.792239,0.0,0.0,0.0,0.0,2012.0,12.0,19.0,14e43bac5478bd587e3a39f34c9117c2b105fd6f,15
17894,0.0,14.42111,0.0,0.0,0.0,0.0,2009.0,51.0,18.0,5bbad84f7a0f223e42c507b58ebab2a43c30b00b,15
17894,7.251448,9.185786,0.0,0.0,0.0,0.0,2015.0,3.0,1.0,5e3f8224fe8f04c0be85013de4529584ded72c5b,15
17909,9.729803,17.556576,0.0,0.0,0.0,0.0,2002.0,1128.0,13.0,ad3b3ff1190606effcd1e3ca7e33a02dfcf1ac10,8
17909,17.157658,19.047997,0.0,17.942028,18.148266,0.0,2003.0,1.0,0.0,5ea08eda93e7909cdaeb0ffb39e9f61c33dbc1a5,8
17909,9.309143,8.961165,0.0,0.0,0.0,0.0,2005.0,342.0,1.0,c636eff77310c92ba20c499c3a1cc2659114eec2,8
17909,0.0,15.259844,0.0,0.0,0.0,0.0,2010.0,66.0,12.0,dcc83d1beb259ae67e3f4d10b24cccf59c542e6d,8
17909,9.309143,5.319978,0.0,0.0,0.0,0.0,2000.0,1191.0,2.0,4187d2250b0d270d58710860331bc2e49610e291,8
17909,12.496639,18.97966,0.0,0.0,0.0,0.0,2010.0,53.0,11.0,ab6f6a40ee839944089ae13471e7c3decd8f86a2,8
17909,17.157658,18.672676,0.0,17.942028,18.148266,0.0,2001.0,1.0,0.0,6d67ce777256d96247880f0d12d0d13661cffea4,8
17920,9.361681,19.121096,0.0,0.0,0.0,0.0,2016.0,18.0,47.0,67a4ba66c907d41a81c54bfab310dee24c3485be,11
17920,20.911488,12.428238,0.0,0.0,0.0,0.0,2017.0,13.0,0.0,a8d3628e1b892b6bbc3f00f50b7d2ad09418bddf,11
17920,20.911488,27.074945,0.0,0.0,0.0,0.0,2017.0,22.0,52.0,deb55cf5286c5a04cd25b3e5a91cc8caf3ca7ba1,11
17920,14.377535,20.54765,0.0,0.0,0.0,0.0,2016.0,10.0,0.0,79e7e425b620c85dc490e87e50dfa5fd67c04f9f,11
17920,7.334243,8.31564,0.0,0.0,0.0,0.0,1997.0,785.0,0.0,bae8ede1d675fae743d7679269166d0f22106260,11
17920,7.626097,6.012704,0.0,0.0,0.0,0.0,1998.0,491.0,31.0,be4091ccd969d58fc78172c5a9dda782322f4f81,11
17925,9.809869,15.109185,0.0,0.0,0.0,0.0,2003.0,75.0,0.0,7ebe61fe81a6654577c0ca6bc67b15e87b56d22b,16
17925,10.4610405,15.109185,0.0,0.0,0.0,0.0,2008.0,81.0,16.0,6c7e3f8b3b01cb52170889cd4033ab553edf7fed,16
17925,13.9136095,16.251934,0.0,0.0,0.0,0.0,2009.0,86.0,0.0,fc0b194b5cd300c48d494c9b19d0ca4578359e39,16
17925,10.124995,0.0,0.0,0.0,0.0,0.0,2004.0,126.0,5.0,dc0ae4a39a3a9f989d00de7902a3667429b6333f,16
17925,25.124805,0.0,0.0,0.0,0.0,0.0,2008.0,61.0,29.0,82817dbbc061442ded22dcbec4f0bf36f22979ce,16
17932,18.961834,19.105412,18.509354,0.0,0.0,0.0,2003.0,96.0,26.0,40717a54899be53f186687677a897919aaeeafe5,15
17932,20.726292,20.174234,18.509354,0.0,0.0,0.0,2002.0,305.0,16.0,40ef7256f3b5167ffe9abba381371bd55c7c3f98,15
17932,19.859232,19.449406,19.522919,0.0,0.0,0.0,1993.0,535.0,20.0,356f5f4224ee090a11e83a7e3cc130b2fdb0e612,15
17932,19.859232,17.194046,19.522919,0.0,0.0,0.0,1998.0,425.0,20.0,5604bbf9fd2083cd61f0beb98662986292cab72b,15
17932,13.927139,18.018167,12.614997,0.0,0.0,0.0,2007.0,559.0,17.0,11e25a1a66f9710c9ce699bb0a0d03c71b5bae55,15
17932,18.142036,17.25256,16.015018,0.0,0.0,0.0,1994.0,688.0,0.0,dc69c680484633f27962510ced7afb20f60065cb,15
17944,13.332266,17.360504,13.845499,0.0,0.0,0.0,2007.0,395.0,33.0,f15ed2443c2e57f7d2446b3df483d5182043374a,21
17944,12.502366,13.516101,16.456991,0.0,0.0,0.0,2000.0,1350.0,30.0,bc564d1e64aba42e2b1fb99ad768000b492b5aa1,21
17944,16.647392,13.163631,9.196754,0.0,0.0,0.0,2003.0,389.0,87.0,1e8b2b1c75060b7db376d84916a46000602010ca,21
17944,19.010979,12.475391,9.486309,0.0,0.0,0.0,2000.0,506.0,154.0,bcb6855ecc12f182f30b695f8b14145a9a9c468a,21
17944,17.36713,16.890924,16.499107,0.0,0.0,0.0,2001.0,607.0,28.0,24013541db5a8fc9ed49da46c81b53cbe7658f4b,21
17954,9.876469,9.326792,0.0,0.0,0.0,0.0,2003.0,398.0,8.0,7da0b3ece3eecb53fb007909558fb194e3e0a29e,13
17954,0.0,6.8385696,0.0,0.0,0.0,0.0,2002.0,496.0,129.0,9f4fd168f78fde1bf55d10388aab2f3957aadd3c,13
17954,10.662503,8.028491,0.0,0.0,0.0,0.0,1997.0,2412.0,13.0,0e243ab7db71f0fccf994daa2ea9792228a67996,13
17954,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,525.0,32.0,9214714fad458c45faa353c237400f0aa412dbbc,13
17954,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,944.0,28.0,0a00f3ca6efe78953b40c68ad13fbd1b01a1d4e6,13
17954,11.1043825,9.71974,0.0,0.0,0.0,0.0,2006.0,354.0,1.0,2beb0a1fb808cf4afe02b33b02021462f5f46537,13
17960,31.585983,21.156172,0.0,0.0,0.0,0.0,2009.0,8.0,11.0,494459a593470eaacd7cba15dc8bc3f536b9c6da,31
17960,19.191792,18.004543,5.9438257,0.0,0.0,0.0,2006.0,411.0,48.0,8b0d697a510af1299fca5d5c0f505db84e916217,31
17960,24.333132,15.634365,0.0,0.0,0.0,0.0,2007.0,208.0,23.0,130739acab434ba175523bb8114ae993b5e5ec06,31
17960,19.191792,18.928087,0.0,0.0,0.0,0.0,2006.0,540.0,22.0,e4c201d7f88d57931dbde0eea87c67f3efa2dcca,31
17960,30.091133,6.760431,6.715285,0.0,0.0,0.0,2012.0,14.0,16.0,f334325a482fcd210ee34faba0f63c35269af74b,31
17970,11.196524,14.137884,0.0,0.0,0.0,0.0,2000.0,413.0,22.0,30f2bfc8f764d0bcb65c0d22a7e206bf6d73f1d8,23
17970,11.939742,23.562393,8.778617,0.0,0.0,0.0,2005.0,1.0,2.0,9d7b7eb701e28415ed6149fcef410e2991474541,23
17970,19.433094,0.0,9.421903,0.0,0.0,0.0,2001.0,0.0,2.0,a6c37ca3287bc39a6e622ff78c62b35f559863c4,23
17970,16.25599,24.099031,11.954233,0.0,0.0,0.0,2018.0,2.0,6.0,3e9629366f3f2ddf48122b9d6ad973bca212037e,23
17970,14.908612,24.061207,10.548402,0.0,0.0,0.0,2017.0,33.0,4.0,7eb299ee45e68afa31793e16005d25720e68e96c,23
17970,18.782248,25.314884,12.427448,0.0,0.0,0.0,2017.0,7.0,39.0,3a056216bdfc3ec7d9e2fceef9c688380f7a1b86,23
17977,16.025383,25.750574,7.1613755,0.0,0.0,0.0,2009.0,4.0,32.0,0e5924dd0d73b652ecff530af09b281f8a85ad3a,28
17977,14.271263,23.532038,10.01185,1.0872563,1.0830564,0.0,2016.0,7.0,49.0,29e2405d8fd73f49e3d24b91985f9023f23e6393,28
17977,7.0926824,22.61471,5.4644494,1.9100553,1.878327,0.0,1992.0,116.0,0.0,5cfb85618c34742285f81fedb739fccd0df60b41,28
17977,14.07796,16.436237,7.21833,0.9360475,0.9346584,0.0,2008.0,11.0,14.0,9871f6d8baee38379ace863152d5b7ff5ee76fcc,28
17977,14.030306,21.114052,5.631243,0.0,0.0,0.0,2008.0,3.0,24.0,7c70328197838eecb0cfa48a62f970b3c3e795e8,28
17977,11.58459,20.692276,10.507167,0.0,0.0,0.0,2009.0,77.0,0.0,c70c5bda0390f641579d57b862595039f5295ce6,28
18021,13.32776,16.053844,12.815086,0.0,0.0,0.0,0.0,872.0,2.0,f6c8cdc78599f6761357572f26796e218526323e,13
18021,7.751681,11.027874,5.307576,0.0,0.0,0.0,1997.0,530.0,13.0,480f9d2c4d90af614366a37e60a7c295d01af3a0,13
18021,8.757093,19.866222,11.906721,0.0,0.0,0.0,1987.0,166.0,0.0,27efa2fb9e92af5839319270ac70202a7265d9bf,13
18021,16.38811,19.752878,12.641611,0.0,0.0,0.0,2002.0,56.0,5.0,66e83d5554adf2cf1004159ff9fe67db463b9fe3,13
18021,8.394178,16.8559,18.450588,0.0,0.0,0.0,2002.0,116.0,0.0,41b0d736a0bf85baf7dba4c7d247d58515a594a1,13
18021,9.152808,7.6039877,3.2918148,0.0,0.0,0.0,1992.0,1452.0,3.0,73c36a5da987d405e1f96ab09107c650a611e173,13
18026,11.824271,21.007645,8.590081,0.0,0.0,0.0,2012.0,8.0,19.0,3458a14f304162524b7c56363513e98071e17bf8,21
18026,17.979874,20.90583,9.567444,0.0,0.0,0.0,2017.0,3.0,13.0,ce70db272b8c8f512170be7601cef35f3cb07e32,21
18026,10.515184,21.984095,8.848339,0.0,0.0,0.0,2016.0,17.0,45.0,80d1004a96c9dd7799b3c267e635267a6b8a32c0,21
18026,11.1313715,21.445189,8.717298,0.0,0.0,0.0,2006.0,23.0,14.0,eca41989c350ad5d677f2bc5a86f77e18d943a14,21
18026,9.709009,21.984095,6.2938395,0.0,0.0,0.0,2017.0,3.0,115.0,a24cfbbfef0a3765cbe7180d806b74cea94d3323,21
18040,23.245573,23.963936,7.189436,0.0,0.0,0.0,2017.0,1.0,0.0,96ea74da9fa352dbdb4ba766b2e46847e7957258,15
18040,5.808291,23.415981,8.530631,0.0,0.0,0.0,2015.0,86.0,14.0,1542f3fe7bf34c7cff7c747f59bdbbae777c90cd,15
18040,17.695465,22.884056,8.309191,0.0,0.0,0.0,2016.0,108.0,19.0,66cc6e3f36c4282a189249523a5e88577739b736,15
18040,21.045315,21.551579,6.463571,0.0,0.0,0.0,2016.0,152.0,17.0,12df6611d9fff192fa09e1da60310d7485190c1c,15
18040,17.018251,12.315241,6.7355886,0.0,0.0,0.0,2016.0,269.0,15.0,cceee5c8758dc2f38b7dc8cc5a973f4157d47bc0,15
18040,15.808273,9.051495,6.8803673,0.0,0.0,0.0,2015.0,261.0,46.0,6cc5fb48d2fff3bd58e66390be812e99ccbd48f8,15
18059,36.9537,30.169106,9.28656,0.0,0.0,0.0,2006.0,1176.0,74.0,d3f587797f95e1864c54b80bc98e957da6746e27,55
18059,44.61096,29.87461,11.164761,0.0,0.0,0.0,1998.0,8913.0,82.0,162d958ff885f1462aeda91cd72582323fd6a1f4,55
18059,16.868593,12.507367,0.0,0.0,0.0,0.0,2003.0,919.0,7.0,7b1cc19dec9289c66e7ab45e80e8c42273509ab6,55
18059,17.4016,15.990422,0.0,0.0,0.0,0.0,1989.0,2159.0,8.0,a8e8f3c8d4418c8d62e306538c9c1292635e9d27,55
18059,13.031311,10.536714,4.454646,0.0,4.3245196,0.0,2010.0,695.0,29.0,2221ef8e7fa3f6805cb493543e983c76d233cc69,55
18059,11.2107525,9.470513,10.722193,8.669825,8.723319,0.0,2004.0,2032.0,33.0,cfcf4b5277f074a6d4e73c11ee60a3cea1fc0b50,55
18060,15.813274,17.268057,0.0,0.0,0.0,0.0,2007.0,35.0,1.0,a25e904349cdc991cf903a7ce52cec7bf582b2c0,4
18060,15.813274,19.390762,0.0,0.0,0.0,0.0,2009.0,3.0,0.0,7bdb8b7ef7f36103521a36bc15c8aa521c7fb445,4
18060,0.0,11.031836,0.0,0.0,0.0,0.0,2006.0,30.0,5.0,6b3bab885a3e45dcbeb3f67f4251a588373735a9,4
18060,16.543278,20.506487,0.0,0.0,0.0,0.0,2010.0,2.0,3.0,ad53e078ef112f74094f6f865d4908a290362ff3,4
18060,16.56166,22.70371,0.0,0.0,0.0,0.0,2010.0,5.0,5.0,90799249b53a7fd1e656aca51f10506a05ada198,4
18060,15.813274,15.259834,0.0,0.0,0.0,0.0,2008.0,2.0,4.0,1386361bbbf0a31034ec5877cf97a55c6f1b578f,4
18095,13.825354,17.617657,0.0,0.0,0.0,0.0,2011.0,84.0,21.0,62e811aeac4d6fae543a2f631cd36b14b8c4b4ee,10
18095,17.968208,22.871626,3.5040932,0.0,0.0,0.0,2006.0,27.0,9.0,64ab876d0370978555f4a0d612127467082bf70b,10
18095,13.060038,18.645699,0.0,0.0,0.0,0.0,2006.0,58.0,1.0,fdf5a2233b1f7694da306e2ac96dfa191c27614e,10
18095,17.392548,22.733768,0.0,0.0,0.0,0.0,2007.0,59.0,9.0,1c5913b546cc9eae881d4e67eb2bee09e4b857c4,10
18095,6.9360847,20.395252,0.0,0.0,0.0,0.0,2011.0,31.0,23.0,a6967217d1c550dfe41954036afa3c0a30cbf745,10
18095,6.326406,18.173334,0.0,0.0,0.0,0.0,2009.0,35.0,12.0,0e1275ccd23ed57acde1cfe06b10796e168c78d0,10
18101,21.445698,21.95791,7.533343,0.0,0.0,0.0,2001.0,6.0,0.0,2a0cae6ebafc582dadc6602ad3650ca79c0f0d3a,31
18101,17.029783,31.412544,16.155731,0.0,0.0,0.0,2001.0,62.0,0.0,f5fe00f66cb8161d6bfd0d3db81ffe6c616d752f,31
18101,31.135138,23.139496,20.307083,0.0,0.0,0.0,2003.0,34.0,0.0,fafd9efbbed5e3087846430f7c8ae6c16216e2a2,31
18101,18.98349,24.517063,9.4888735,0.0,0.0,0.0,2009.0,196.0,30.0,0408fcd84c0487c8b299c0f7b6741b4a3de8920c,31
18101,7.0764523,5.2737207,0.0,0.0,0.0,0.0,2011.0,573.0,92.0,6ebdb7e70ac8df1b9c045e3d68afb28af86de496,31
18101,29.439983,26.064747,13.71546,0.0,0.0,0.0,2009.0,5.0,0.0,b112683e08daf78826b0cd68590c1c214029deda,31
18162,10.605382,5.5850697,3.0769863,0.0,0.0,0.0,1990.0,1635.0,21.0,2a0966c603f4014db69d8771e36ce336b7d57093,50
18162,11.027407,0.6548253,0.0,0.0,0.0,0.0,1987.0,755.0,11.0,ad04a9a2953d6d2626c5ad60b6863afc87573365,50
18162,7.3839927,8.361016,0.0,0.0,0.0,0.0,2005.0,1100.0,83.0,19591ab68a155b2d341266c48a9ef957bd4ba612,50
18162,28.674368,4.3417425,2.616095,0.0,0.0,0.0,2017.0,0.0,73.0,f5f9880d98be9b6c02a26cbe2928bf7ed713d005,50
18162,47.216877,19.878038,11.974148,0.0,0.0,0.0,2017.0,0.0,17.0,22722d98a4f16052fa58bad5d86ae9a8482d42a8,50
18162,17.259735,3.616595,0.0,0.0,0.0,0.0,2014.0,15.0,12.0,1cd38aae874ece996757b1ce5e883fbc02cf51a1,50
18175,14.23612,17.479568,12.276548,0.0,0.0,0.0,2009.0,21.0,93.0,1b00d8eab3ae0873f1fb693d172095736e4186ad,40
18175,21.913555,13.907376,5.611869,0.0,0.0,0.0,2010.0,352.0,30.0,233d861338cfcd479b1d21897453fcc66418d5e1,40
18175,20.96614,14.350784,7.633315,0.0,0.0,22.454206,2011.0,703.0,28.0,0796f6cd7f0403a854d67d525e9b32af3b277331,40
18175,12.536613,9.368937,8.734503,0.0,0.0,12.608969,2004.0,580.0,26.0,6dc34bae7fb2e12499ebdff2902ccde612dbb0f1,40
18175,0.0,0.0,0.0,0.0,0.0,27.924278,1998.0,764.0,15.0,24abf1f292dd8355b26d448113f007e78ccf760f,40
18175,20.96614,15.031474,11.295034,0.0,0.0,19.421326,2012.0,371.0,30.0,8ad0e78a9619c50bcb3cae4a589ec9a5d38c437c,40
18175,0.0,0.0,0.0,0.0,0.0,27.924278,1999.0,471.0,18.0,24f8e929d4f679a4fccc734d788225dcd35cb6dd,40
18185,12.837756,12.215345,7.411052,0.0,0.0,0.0,2003.0,583.0,20.0,073890da9eae5073390424fafae437b3ea2d109f,10
18185,10.94497,10.278692,8.634374,0.0,0.0,0.0,2015.0,852.0,12.0,c8018f3dc6121d92da37f1756e7bd11a128aa55c,10
18185,10.555882,15.196197,10.119114,0.0,0.0,0.0,2005.0,480.0,16.0,5727cfbbacaddf5cf1d63ca2a8bd0923bf2ffd17,10
18185,12.837756,9.908094,9.506123,0.0,0.0,0.0,2016.0,631.0,39.0,446fbff6a2a7c9989b0a0465f960e236d9a5e886,10
18185,15.522096,14.655902,11.911319,0.0,0.0,0.0,2000.0,1257.0,16.0,3711625f7f22a59a9ac5251a99bb8e3298048ae4,10
18185,14.052887,15.4815645,8.478865,0.0,0.0,0.0,2006.0,115.0,37.0,528fc3c0a45bf05cc8cfe0e6e38d1bac1ce8d666,10
18185,11.363838,15.196197,10.119114,0.0,0.0,0.0,2001.0,547.0,12.0,0b1b2e17b16bf308ce26acd4fd6d76cb46c81201,10
18198,21.813858,22.310577,6.08131,0.0,0.0,0.0,2004.0,4.0,4.0,aa381846186c00bf270784adc039075692da9f80,17
18198,21.813858,20.255299,5.076521,0.0,0.0,0.0,2005.0,28.0,7.0,cfed8cc95ae258d56921b2b306d7b3569c3f557e,17
18198,22.787771,26.604683,7.658839,0.0,0.0,0.0,2003.0,21.0,1.0,7f44ed3ca721ba3cc79e458f32ccb2ccf78eddba,17
18198,24.370098,24.893997,6.2041063,0.0,0.0,0.0,2010.0,5.0,0.0,e58d92c89e52d1eb089fcf4eae39fa824149de4d,17
18198,23.699236,14.921044,14.7709255,0.0,0.0,0.0,2011.0,2.0,8.0,a7d00b0470615072c9aa33e3d615031b4e8bc912,17
18198,19.981592,0.0,0.0,0.0,0.0,0.0,2008.0,104.0,0.0,6d516df986469c5cdf970cfc2f7ab48aa909dca3,17
18229,15.518812,17.317308,0.0,0.0,0.0,0.0,2016.0,1.0,25.0,29875c5e551029593042a09e85e75e37122e0ac2,7
18229,16.136358,20.338942,0.0,0.0,0.0,0.0,2014.0,35.0,46.0,a0f5a87f272090d9ee483b1fe2cf4cb419021d5b,7
18229,14.946794,20.488676,0.0,0.0,0.0,0.0,2017.0,1.0,10.0,187014905d5710319215ab237e87977c82b7e857,7
18229,18.30444,22.722063,0.0,0.0,0.0,0.0,2014.0,1.0,6.0,4c51cab46f08aeb6a69ce62e161081d187ce6f86,7
18229,16.136358,19.742832,0.0,0.0,0.0,0.0,2012.0,4.0,14.0,0b69fc907a27102b844ba1eef9738cb9dacdacec,7
18229,15.518812,17.739752,0.0,0.0,0.0,0.0,2015.0,1.0,9.0,7a7126fb82bd17353ffd45c384a49864daeb8a07,7
18234,17.533411,10.662667,0.0,0.0,0.0,0.0,0.0,205.0,0.0,95e8c75daa1c65264b948392356a86596ff0b695,26
18234,8.743645,9.894013,0.0,0.0,0.0,0.0,2001.0,388.0,0.0,27638a20e3f4a352b4ef3baff37b7641c2d29c0e,26
18234,10.719176,18.27163,0.0,0.0,0.0,0.0,2003.0,204.0,12.0,4e029ce8c27d666e3cedea36a20eb64018991c32,26
18234,17.034399,6.6858,4.0295534,0.0,0.0,0.0,2001.0,215.0,0.0,292924996ee51aa738f03ca42f94817a3939d419,26
18234,5.7792196,17.69069,0.0,0.0,0.0,0.0,2007.0,247.0,0.0,0b32f11fef2d1700489dda82f7478fc1447d4964,26
18234,9.439523,14.1172085,0.0,0.0,0.0,0.0,2006.0,771.0,0.0,b658a085838e4ddc93a1336fee934b887ccc2d65,26
18281,16.48338,10.580702,6.76689,0.0,0.0,0.0,1990.0,677.0,41.0,3e4ce8455f8fad933728936a7d6233364e520934,16
18281,13.960077,10.144089,7.6451755,0.0,0.0,0.0,2001.0,1384.0,0.0,1f3b15c188ee8410c342f387e61ec571759dd287,16
18281,15.117156,14.773933,7.8489203,0.0,0.0,0.0,2003.0,443.0,39.0,7801066611f5db432e7346f0c1d2af041c2781be,16
18281,15.770734,12.271704,8.825656,0.0,0.0,0.0,2011.0,521.0,432.0,02422add22433517f4a89fe10053f46a63c9ec99,16
18281,15.117156,13.990723,8.063822,0.0,0.0,0.0,1997.0,569.0,83.0,a81a36e86844de7130f5d7aa2ed84d45b5e27e2e,16
18281,16.48338,13.50168,7.8489203,0.0,0.0,0.0,2001.0,2150.0,107.0,07f9592a78ff4f8301dafc93699a32e855da3275,16
18288,38.304802,44.578403,17.45235,0.0,0.0,0.0,2015.0,0.0,7.0,0549fe8bbfed0022f14673f5355ce847df0e9b7a,42
18288,39.33472,43.39685,25.18133,0.0,0.0,0.0,2010.0,3.0,3.0,c25848887f31bc0a4e94ac992900ec248783b3c2,42
18288,36.434982,42.225227,26.438631,0.0,0.0,0.0,2009.0,1.0,3.0,c4925c90e13046c557e375777b2689096a89c395,42
18288,33.933422,46.621647,26.967262,0.0,0.0,0.0,2012.0,1.0,4.0,802cfcc0dbc82e1984d1521d8f6220b69d3fe3a1,42
18288,30.765024,18.453255,18.949043,0.0,0.0,0.0,2016.0,1.0,12.0,6cdcea02cf0c362895c46652f6859156d7791bd3,42
18288,30.765024,40.816944,23.62669,0.0,0.0,0.0,2013.0,1.0,7.0,ee8739da4eaa50e75538eb122bfacd36ee51c6fe,42
18291,34.39525,33.310055,0.0,0.0,0.0,0.0,2014.0,0.0,2.0,37c4a63f9877d3abf9455ccaaf043fa138ae2eb2,30
18291,23.103064,28.052519,13.577375,0.0,0.0,0.0,2006.0,1.0,0.0,b48eec787f2e338fcf46ae972d428ce755fea7c6,30
18291,22.218899,32.914753,0.0,0.0,0.0,0.0,2013.0,1.0,0.0,72f61f29a418cb4956aae2fd3e0940097c8992de,30
18291,22.556099,24.11609,14.383581,0.0,0.0,0.0,2009.0,7.0,1.0,1ca42cf4035698d74a590dc38f9c0421d91e805a,30
18291,24.060509,22.807898,16.637566,0.0,0.0,0.0,2007.0,2.0,0.0,067552f43578623d7f8d815907dab17f0b8833df,30
18297,15.26281,11.467428,0.0,0.0,0.0,0.0,2009.0,4984.0,59.0,075bc988728788aa033b04dee1753ded711180ee,29
18297,11.34045,15.036855,11.119671,0.0,0.0,0.0,2007.0,2122.0,33.0,370b5757a5379b15e30d619e4d3fb9e8e13f3256,29
18297,16.707478,15.600731,12.340989,0.0,0.0,0.0,1991.0,3184.0,8.0,1ccffaca596c42f42b573924e48b94a5661ff3a0,29
18297,17.772741,13.766272,5.3726892,0.0,0.0,0.0,2006.0,2753.0,26.0,3607afdb204de9a5a9300ae98aa4635d9effcda2,29
18297,17.537462,13.923283,6.2784176,0.0,0.0,0.0,2015.0,1156.0,32.0,162ea969d1929ed180cc6de9f0bf116993ff6e06,29
18297,13.510468,15.240963,6.1307707,4.523207,4.580485,0.0,2015.0,1678.0,23.0,19d583bf8c5533d1261ccdc068fdc3ef53b9ffb9,29
18345,8.962464,17.970898,0.0,0.0,0.0,0.0,2008.0,0.0,0.0,da1dcfea055b3528671add9005e921ae90367c8f,23
18345,6.499988,0.0,0.0,0.0,0.0,0.0,2002.0,445.0,5.0,0204dcdfbfcaa84143aa8d10f1030cee4b7de767,23
18345,7.624074,0.0,0.0,0.0,0.0,0.0,2006.0,597.0,43.0,008777caf23c9afaef51d4b6dd866e70eac0dedd,23
18345,0.0,19.760262,0.0,0.0,0.0,0.0,2013.0,22.0,73.0,25dc9d874d9ea0033afdbf8d785736a2de0c6735,23
18345,12.134297,16.164452,0.0,0.0,0.0,0.0,2001.0,9.0,31.0,4e042d915db30f0391bd6c96bcec95f42d5f2a91,23
18345,17.000866,18.707584,0.0,0.0,0.0,0.0,2009.0,1.0,23.0,b7bed9a2bb8bb9bb3f1afa96fe038d530009b6cb,23
18403,0.0,4.40449,0.0,0.0,0.0,0.0,2014.0,5.0,41.0,120e5a796e3160f7a53d67aa33220c38bdfd39e5,52
18403,20.420778,14.487662,0.0,0.0,0.0,0.0,2018.0,0.0,24.0,c61f015cdeccd95619e36f887889effed5027b06,52
