qid,title_score,abstract_score,entities_score,venue_score,journal_score,authors_score,inCitations,outCitations,doc_id,qlength,id,Advanced,Developing,DocLevel,H,L,DocHLevel
33502,31.811890000000002,37.412525,0.0,0.0,0.89837813,0.0,2.0,0.0,14a39e9ac78f014e83a20eb94adc330dc3f184a6,42,,,,,,,
33502,38.933594,47.241486,0.0,22.480207,18.290154,0.0,0.0,9.0,e15691f143b1631fa7f9fc0efac83be9b2d2042a,42,,,,,,,
33502,26.292498,26.398166999999997,0.0,0.0,0.0,0.0,95.0,12.0,97ca94b182772d99c3ec60d448427d051fe997db,42,97ca94b182772d99c3ec60d448427d051fe997db,3.0,0.0,Advanced,2.0,1.0,Mixed
33502,40.226240000000004,44.064114000000004,0.0,0.0,0.0,0.0,6.0,2.0,01079c7c7f1a3912145ad924adb4472616c22433,42,01079c7c7f1a3912145ad924adb4472616c22433,1.0,0.0,Advanced,0.0,1.0,L
33502,36.229996,35.396282,0.0,0.0,0.9782453000000001,0.0,5.0,0.0,dd07fb080fc65bec015efa6c16a7cbfde4197163,42,,,,,,,
33502,32.48066,32.519325,0.0,0.0,0.9782453000000001,0.0,22.0,0.0,8f6255185d39032eebbaf1591e92bff2d72f58e9,42,8f6255185d39032eebbaf1591e92bff2d72f58e9,5.0,0.0,Advanced,4.0,1.0,Mixed
33502,36.137904999999996,42.92931,0.0,0.0,1.0736989,0.0,5.0,0.0,edb46da771b8135b5752b0675ea9bf53d5618bdb,42,edb46da771b8135b5752b0675ea9bf53d5618bdb,3.0,0.0,Advanced,3.0,0.0,H
33502,26.997559000000003,22.650112,0.0,0.0,1.0736989,0.0,224.0,0.0,d92604e1663f54cc4597130c603f40f34da23752,42,,,,,,,
33502,18.514457999999998,20.056414,0.0,0.0,0.0,0.0,1330.0,43.0,c99a165241bdd93392f864a7af0c9b2827f4bd71,42,c99a165241bdd93392f864a7af0c9b2827f4bd71,8.0,0.0,Advanced,5.0,3.0,Mixed
33502,27.60412,29.60926,0.0,0.0,1.0736989,0.0,13.0,0.0,ed3b3fb91373e4d789e20430bdb5d3f8480662f0,42,,,,,,,
33502,45.357475,41.454879999999996,0.0,0.0,0.89837813,0.0,17.0,6.0,40e4cdf801076429e1c24e96878eac3d3b46ede0,42,40e4cdf801076429e1c24e96878eac3d3b46ede0,6.0,0.0,Advanced,5.0,1.0,Mixed
33502,21.564987,34.50907,0.0,0.0,8.802416000000001,0.0,114.0,0.0,fe6b67da671b73a79fbfe4197c1ad5b38637d945,42,fe6b67da671b73a79fbfe4197c1ad5b38637d945,2.0,0.0,Advanced,2.0,0.0,H
33502,40.35301,31.634311999999998,0.0,0.0,0.0,0.0,46.0,0.0,f21f5b2b9c2b41176faac30cbcdef6bf6f83f21f,42,f21f5b2b9c2b41176faac30cbcdef6bf6f83f21f,5.0,0.0,Advanced,2.0,3.0,Mixed
33502,17.251715,15.302157999999999,0.0,0.0,0.0,0.0,543.0,0.0,c18db8584cf53b01521947c5c40e88c13a9eb9a3,42,,,,,,,
33727,21.118866,22.485888,0.0,0.0,0.0,0.0,228.0,19.0,59a3276cdb5c4b44218f7f827f707be6c8f7b9b3,22,59a3276cdb5c4b44218f7f827f707be6c8f7b9b3,2.0,0.0,Advanced,2.0,0.0,H
33727,19.415827,19.59262,0.0,0.0,0.0,0.0,416.0,0.0,2b8e06b19ab612f4ed9d6a60655ccf852b9ded87,22,,,,,,,
33727,21.118866,19.57637,0.0,0.0,0.0,0.0,85.0,23.0,e4a0be2bfd9b02c3b13f3e6af12961a8c8a693d3,22,e4a0be2bfd9b02c3b13f3e6af12961a8c8a693d3,2.0,0.0,Advanced,2.0,0.0,H
33727,18.663315,15.742363000000001,0.0,0.0,0.0,0.0,269.0,19.0,47f4058adcd3f30c9c433298078f2ff704b9d886,22,47f4058adcd3f30c9c433298078f2ff704b9d886,1.0,0.0,Advanced,1.0,0.0,H
33727,20.231571,18.643182999999997,0.0,0.0,0.0,0.0,309.0,0.0,93d682c3c5f86537441de66af2443a0f57ddfcd9,22,,,,,,,
33727,19.415827,15.419867000000002,0.0,0.0,0.0,0.0,25.0,0.0,e786a3bbec100f28199e1e4aeedcb2547a6ee078,22,,,,,,,
33727,21.756237,17.805147,0.0,0.0,0.0,0.0,281.0,0.0,48fe189880f4b8437e3e68485dd73f4ca5996236,22,,,,,,,
33727,24.318474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cb4414c5904d0ee69822447a3285718e3fc316aa,22,,,,,,,
33727,18.663315,17.522896,0.0,0.0,0.0,0.0,26.0,34.0,bc63de4dac9bd9e754ee0b2f5ff3f836b28ed9ca,22,bc63de4dac9bd9e754ee0b2f5ff3f836b28ed9ca,3.0,0.0,Advanced,3.0,0.0,H
33727,10.495483,11.900288,0.0,0.0,0.0,0.0,1786.0,8.0,bb484ca72e7e04f643014d0f1be8070af2e0f031,22,bb484ca72e7e04f643014d0f1be8070af2e0f031,1.0,0.0,Advanced,2.0,0.0,H
33727,21.118866,22.66304,0.0,0.0,0.0,0.0,3.0,47.0,c97e2b154d77fdd69d05aeddfe08a3d753cfdaab,22,c97e2b154d77fdd69d05aeddfe08a3d753cfdaab,2.0,0.0,Advanced,0.0,2.0,L
33727,17.320698,15.419867000000002,0.0,0.0,0.0,0.0,28.0,51.0,327dd9c5c4a17baa6a430a74d8484adc0eb06ca6,22,327dd9c5c4a17baa6a430a74d8484adc0eb06ca6,1.0,0.0,Advanced,1.0,0.0,H
33727,23.149395000000002,19.41323,0.0,0.0,0.0,0.0,344.0,34.0,d3ea98883437306d41a5fe26f0e9c503ffdd9f66,22,d3ea98883437306d41a5fe26f0e9c503ffdd9f66,2.0,0.0,Advanced,2.0,0.0,H
33727,19.415827,11.191613,0.0,0.0,0.0,0.0,20.0,0.0,dee4bcfb9f2a91d3424c7bc7506a74147fc5808b,22,,,,,,,
33727,17.966959,19.908176,0.0,0.0,0.0,0.0,28.0,46.0,4b012e7b8d3e5acfec93e52aeb4080e1ab0599ec,22,4b012e7b8d3e5acfec93e52aeb4080e1ab0599ec,2.0,0.0,Advanced,1.0,1.0,Mixed
33727,23.967987,18.547361,0.0,0.0,0.0,0.0,737.0,0.0,58af6b797116b8db09679dc2dc608584f49e6e09,22,,,,,,,
33727,15.63369,15.419867000000002,0.0,0.0,0.0,0.0,27.0,17.0,5c0e2e83c0d8d4e5d86ab77bea49c62ac77ab9e9,22,5c0e2e83c0d8d4e5d86ab77bea49c62ac77ab9e9,2.0,0.0,Advanced,0.0,2.0,L
33727,15.142085999999999,20.043869,0.0,0.0,0.0,0.0,54.0,20.0,40d14fc231f44ef2c826a70701c91f2c13608c17,22,40d14fc231f44ef2c826a70701c91f2c13608c17,1.0,0.0,Advanced,0.0,1.0,L
33727,14.680456,20.001328,0.0,0.0,0.0,0.0,12.0,16.0,cb137196a733025240ea9051647383c7258db5bf,22,,,,,,,
33727,18.663315,17.476454,0.0,0.0,0.0,0.0,24.0,48.0,88009f93c9deff2c2ec42c891900dd8ff84703cb,22,88009f93c9deff2c2ec42c891900dd8ff84703cb,3.0,0.0,Advanced,3.0,0.0,H
33727,21.118866,18.067865,0.0,0.0,0.0,0.0,181.0,0.0,01318061f61ec100066f383c19aafcfcae3b32c9,22,01318061f61ec100066f383c19aafcfcae3b32c9,2.0,0.0,Advanced,2.0,0.0,H
33818,17.95491,28.557422999999996,0.0,0.0,0.0,0.0,230.0,45.0,1ff959c4ca78f044b3d2c9e534d10fa05d805eb2,32,1ff959c4ca78f044b3d2c9e534d10fa05d805eb2,9.0,0.0,Advanced,7.0,2.0,Mixed
33818,21.539589000000003,27.322802000000003,0.0,0.0,0.0,0.0,529.0,10.0,89ddd9a5bb3361e1bdccb722c24e6edce000265c,32,89ddd9a5bb3361e1bdccb722c24e6edce000265c,2.0,0.0,Advanced,2.0,0.0,H
33818,23.737782,27.654466999999997,0.0,0.0,0.0,0.0,824.0,27.0,fbdd8f8f4271dd1b77171d82024d35f633c70bea,32,fbdd8f8f4271dd1b77171d82024d35f633c70bea,7.0,0.0,Advanced,4.0,3.0,Mixed
33818,21.539589000000003,27.255707,0.0,0.0,0.0,0.0,966.0,33.0,33bd81b3a7a11c811eab688e0f7d36b69957df76,32,33bd81b3a7a11c811eab688e0f7d36b69957df76,2.0,0.0,Advanced,2.0,0.0,H
33818,31.344555,30.660109000000002,0.0,0.0,0.0,0.0,213.0,31.0,96e38977c819aa98c6a0d545f324865a95736243,32,96e38977c819aa98c6a0d545f324865a95736243,1.0,0.0,Advanced,1.0,0.0,H
33818,12.863264,16.273523,0.0,1.5930802,1.5183688,0.0,78.0,41.0,c318b76fe096f216730c5bfddd5af5b24b5a86d3,32,,,,,,,
33818,20.850702,27.13107,0.0,0.0,0.0,0.0,2208.0,3.0,4f97bfe016c1c6e1661f774fac8232728db3d1b6,32,4f97bfe016c1c6e1661f774fac8232728db3d1b6,3.0,0.0,Advanced,3.0,0.0,H
33818,28.302511,34.951229999999995,0.0,0.0,0.0,0.0,1048.0,0.0,2c37711f78d5d99c2dd1a1a433d7b10155fc141a,32,2c37711f78d5d99c2dd1a1a433d7b10155fc141a,2.0,0.0,Advanced,2.0,0.0,H
33818,20.850702,22.892670000000003,0.0,0.0,0.0,0.0,369.0,0.0,ba006855329b95c9c4533b1233a3ad80c21df194,32,ba006855329b95c9c4533b1233a3ad80c21df194,5.0,0.0,Advanced,4.0,1.0,Mixed
33818,19.990053,20.965166,0.0,0.0,0.0,0.0,591.0,30.0,5329286884390d8c5620a82fbefae41e3473c241,32,5329286884390d8c5620a82fbefae41e3473c241,2.0,0.0,Advanced,2.0,0.0,H
33818,22.151999999999997,25.68814,0.0,0.0,0.0,0.0,35.0,49.0,ec4715106812f83a4319c9d8299bace1fb866fde,32,ec4715106812f83a4319c9d8299bace1fb866fde,6.0,0.0,Advanced,5.0,1.0,Mixed
33818,24.11325,16.86315,0.0,0.0,0.0,0.0,192.0,0.0,d6ed408ce4551922000c83160da6a3c63b4da261,32,d6ed408ce4551922000c83160da6a3c63b4da261,5.0,0.0,Advanced,1.0,4.0,Mixed
33818,15.523172,15.712087,0.0,0.0,0.0,0.0,606.0,109.0,8116cdbcc80e8cfd63554a1346eccd49d32666f1,32,8116cdbcc80e8cfd63554a1346eccd49d32666f1,1.0,0.0,Advanced,1.0,0.0,H
33818,11.487548,17.432205,0.0,0.0,0.0,0.0,326.0,40.0,9a39cb9931eee485544e368ef750af8bb7b81771,32,,,,,,,
33818,25.90305,31.996181,0.0,0.0,0.0,0.0,1447.0,127.0,a9611059cf4d4438a77af6367bec91dc0222867a,32,a9611059cf4d4438a77af6367bec91dc0222867a,1.0,0.0,Advanced,1.0,0.0,H
33818,21.539589000000003,27.70253,0.0,0.0,0.0,0.0,819.0,179.0,bbff973e341bc13224349a385cf977acc3054bcf,32,bbff973e341bc13224349a385cf977acc3054bcf,1.0,0.0,Advanced,1.0,0.0,H
33818,15.180235,20.995442999999998,0.0,0.0,0.0,0.0,439.0,43.0,52a6e0ee4f6aae2f754d42be33cf9ec3546857a6,32,52a6e0ee4f6aae2f754d42be33cf9ec3546857a6,5.0,0.0,Advanced,4.0,1.0,Mixed
33818,16.789057,21.054796,0.0,0.0,0.0,0.0,158.0,33.0,08ef9fd59af71727fff1a0ae0a173a23c7b8b953,32,,,,,,,
33818,30.08073,21.677088,0.0,0.0,0.0,0.0,624.0,0.0,badc4f1672ab24ee4c544a6c1a6eb6b21b714590,32,,,,,,,
33818,15.523172,16.850481,0.0,0.0,0.0,0.0,161.0,0.0,c19d9ed4cbaa3a553b7822ae394df67ef8b2080e,32,,,,,,,
34981,11.521598,16.843454,0.0,0.0,0.0,0.0,45.0,0.0,3ec606701ef65fa976cba34d73e75dd2170220cd,8,,,,,,,
34981,11.54486,17.45598,0.0,0.0,0.0,0.0,51.0,0.0,c204ecfe028393b9c23bd347f2354afca53edcaa,8,,,,,,,
34981,12.450707000000001,15.218379,0.0,0.0,0.0,0.0,65.0,0.0,c69a0fec8eb4827c9761c9ec4fd40b355404dfd6,8,c69a0fec8eb4827c9761c9ec4fd40b355404dfd6,3.0,0.0,Advanced,1.0,2.0,Mixed
34981,13.003321000000001,15.781781,0.0,0.0,0.0,0.0,152.0,0.0,1a0d937f23e560d6b4a6c8eca6b4beb60d037805,8,,,,,,,
34981,11.521598,16.571495000000002,0.0,0.0,0.0,0.0,44.0,62.0,b69d2357ae9679f9afab784057f2bd6f52053061,8,b69d2357ae9679f9afab784057f2bd6f52053061,3.0,0.0,Advanced,1.0,2.0,Mixed
34981,12.450707000000001,15.644813000000001,0.0,0.0,0.0,0.0,168.0,0.0,cf28cb0b359dc75de71674e7c4406b3873fc0c47,8,,,,,,,
34981,10.025352499999999,15.107870000000002,0.0,0.0,0.0,0.0,46.0,49.0,c3fc7870a3a3ab2ca1c0c8e22fad779455755210,8,c3fc7870a3a3ab2ca1c0c8e22fad779455755210,3.0,0.0,Advanced,2.0,1.0,Mixed
34981,12.477878,17.57266,0.0,0.0,0.0,0.0,51.0,0.0,c49ccf800611ce983a03f2186d142b4f71a5ae67,8,,,,,,,
34981,11.521598,16.843454,0.0,0.0,0.0,0.0,114.0,29.0,d364ab4ee2d27563df8e901e718f57fbc129a6b3,8,d364ab4ee2d27563df8e901e718f57fbc129a6b3,2.0,0.0,Advanced,1.0,1.0,Mixed
34981,9.710103,15.578439999999999,0.0,0.0,0.0,0.0,107.0,43.0,f69d97269ae013bf30384ff3830d43a5d470cc0e,8,f69d97269ae013bf30384ff3830d43a5d470cc0e,3.0,0.0,Advanced,1.0,2.0,Mixed
34981,9.135564,16.75252,0.0,0.0,0.0,0.0,63.0,2.0,060a67b258e4a201854ca6c0128c0fecfbf84fc9,8,060a67b258e4a201854ca6c0128c0fecfbf84fc9,4.0,0.0,Advanced,1.0,3.0,Mixed
34981,10.721524,15.757338,0.0,0.0,0.0,0.0,427.0,0.0,6b7770893ace1abfcf0cd646e70261a8680e94f6,8,,,,,,,
34981,13.574960999999998,16.843454,0.0,0.0,0.0,0.0,217.0,0.0,aa6ad6feff475008a06d9b486856b3b0f290f17b,8,,,,,,,
34981,11.107172,16.843454,0.0,0.0,0.0,0.0,170.0,93.0,5a0c90f963b181968d35a6ffbd7d740d1e1cf86c,8,5a0c90f963b181968d35a6ffbd7d740d1e1cf86c,3.0,0.0,Advanced,3.0,0.0,H
34981,10.721524,16.81053,0.0,0.0,0.0,0.0,124.0,0.0,0c22592e4d00cb316f1c4db221ad6cf6b08a2756,8,,,,,,,
34981,11.968147,0.0,0.0,0.0,0.0,0.0,424.0,0.0,8eae4f38c9370579a1b9d774d8bc9d96c9179e09,8,8eae4f38c9370579a1b9d774d8bc9d96c9179e09,3.0,0.0,Advanced,3.0,0.0,H
34981,17.18355,17.656364,0.0,0.0,0.0,0.0,109.0,41.0,04f54a53a8bdc6365b444f38c936c77e8f126afe,8,04f54a53a8bdc6365b444f38c936c77e8f126afe,1.0,0.0,Advanced,1.0,0.0,H
34981,11.968147,15.45912,0.0,0.0,0.0,0.0,151.0,0.0,757599b532c8b8931b60c2e35e853e3da5a0db42,8,,,,,,,
34981,11.107172,16.844522,0.0,0.0,0.0,0.0,74.0,30.0,38ff64d52e7e7c845dd528da33fa20e5fa5930ef,8,,,,,,,
35778,37.592007,0.0,0.0,0.0,1.0452404,0.0,0.0,0.0,318686213deb625007388f23154c9670b886789c,38,,,,,,,
35778,14.716683999999999,0.29568332,0.0,0.0,0.0,0.0,2567.0,10.0,30c40f8c16848fa14540ef47afe0cc8b381b1ff9,38,30c40f8c16848fa14540ef47afe0cc8b381b1ff9,1.0,0.0,Advanced,1.0,0.0,H
35778,14.598329000000001,6.923674,0.0,0.0,1.0736989,0.0,1150.0,87.0,ff259e78776c738b94760ce73c044bfaf2a22f55,38,,,,,,,
35778,11.438608,12.315868,0.0,0.0,0.0,0.0,710.0,0.0,263c1c00b9bc535e0e1705c92ffc3b4ec8abe0d1,38,,,,,,,
35778,11.341721000000001,15.755644,0.0,0.0,0.0,0.0,1903.0,0.0,f616484fd6dd9cf86ff12f86777cf6032cf98884,38,,,,,,,
35778,27.118582,26.1322,0.0,0.0,0.0,0.0,4.0,0.0,af60a1e0e8564ab4a0b0769d4097091509b40ae6,38,,,,,,,
35778,27.568479999999997,21.737213,0.0,0.0,1.2189177,0.0,2.0,0.0,e9a499241fcdf3802a9bc7d9d84d48ee4e8c5fcc,38,,,,,,,
35778,16.007545,0.75610197,0.0,0.0,0.0,0.0,697.0,0.0,2533b4c9b9d00edde49d99b5f7b8d6c0468407fb,38,,,,,,,
35778,37.592007,25.47039,0.0,0.0,0.0,0.0,9.0,0.0,e2f999cddf9a88315bedc71cc0efa6a7d4cb0186,38,,,,,,,
35778,12.403692,16.912775,0.0,0.0,1.0736989,0.0,1294.0,3.0,c51f302fffc03735f95d7ef01adbbd644d75e946,38,c51f302fffc03735f95d7ef01adbbd644d75e946,1.0,0.0,Advanced,0.0,1.0,L
35783,12.306164,9.098885000000001,0.0,7.9771137,8.404323,0.0,3591.0,0.0,fc473ef3c864e037b0344f26081ad6d6acc2e686,15,,,,,,,
35783,13.414795000000002,14.055805,0.0,5.930376,6.162851,0.0,638.0,0.0,89a48e86671242bcb6ebf41617f0eba1c0256202,15,,,,,,,
35783,12.306164,12.411055000000001,0.0,5.930376,6.162851,0.0,1991.0,0.0,e2ba8639e9a556c768d3694c86eb5bf88e76c508,15,,,,,,,
35783,13.414795000000002,13.147554000000001,0.0,5.930376,6.162851,0.0,2237.0,90.0,6b862a2847a8d5397ae5f0a2a9f72e4ffdc72a76,15,6b862a2847a8d5397ae5f0a2a9f72e4ffdc72a76,4.0,0.0,Advanced,2.0,2.0,Mixed
35783,12.306164,9.19948,0.0,5.930376,6.162851,0.0,4231.0,64.0,bcb3b208ea2ade453f0a8a3c9c6b8327e5906afe,15,bcb3b208ea2ade453f0a8a3c9c6b8327e5906afe,3.0,0.0,Advanced,3.0,0.0,H
35783,13.414795000000002,14.130317999999999,0.0,5.930376,6.162851,0.0,691.0,0.0,5b9415e48252adc2aa3b63f449a29b28ba89aeb6,15,,,,,,,
35783,7.9715548,9.217862,0.0,0.0,0.0,4.806481400000001,584.0,0.0,c9c4c830dd1eb3ac9e3c286f746156c953d84c67,15,,,,,,,
35783,13.737038,8.501457,0.0,0.0,0.0,0.0,3202.0,59.0,352ce02d13f05c4c141b646c1dcbe95846fac4b3,15,,,,,,,
35783,10.485799,13.262157,0.0,0.0,0.0,0.0,1137.0,0.0,c428a2a86b2303d5a5d0d3f8367d4646d65d9282,15,,,,,,,
35783,13.224489000000002,13.806142999999999,0.0,5.930376,6.162851,0.0,584.0,6.0,324e01fc092305a155f6ccd50ce0a1ebca393ba3,15,324e01fc092305a155f6ccd50ce0a1ebca393ba3,7.0,0.0,Advanced,7.0,0.0,H
35915,18.605818,26.996655,0.0,0.0,2.0907052,0.0,1983.0,5.0,08d921ea5c119ea770194bce73f726adf5614daa,44,,,,,,,
35915,9.158499,9.401507,0.0,0.0,0.0,0.0,1489.0,50.0,f9af53d040e6611ea7091487819141ab3bec08c9,44,f9af53d040e6611ea7091487819141ab3bec08c9,1.0,0.0,Advanced,0.0,1.0,L
35915,18.605818,0.34500536,0.0,0.0,2.0907052,0.0,3077.0,9.0,d4bd6df2ba1df56677097ef8fc09a72b74ade910,44,,,,,,,
35915,8.789225,9.387736,0.0,0.0,0.0,0.0,673.0,0.0,f8e8b709e0f814e46a37c36a9dd00479dd6bba4c,44,,,,,,,
35915,16.897108,20.856192,0.0,0.0,0.0,0.0,640.0,21.0,854f3286fd379860bcf4eacc159290248fd44c16,44,854f3286fd379860bcf4eacc159290248fd44c16,3.0,0.0,Advanced,2.0,1.0,Mixed
35915,20.312666,14.679096,0.0,0.0,0.0,0.0,555.0,34.0,401108344e6ec7355e3dce188b7403c7014b0fa5,44,401108344e6ec7355e3dce188b7403c7014b0fa5,3.0,0.0,Advanced,3.0,0.0,H
35915,16.897108,0.35532075,0.0,0.0,0.0,0.0,841.0,25.0,dde49b0f76b114a0910bbcc592d4f90a03c7e07b,44,,,,,,,
35915,18.605818,16.173683,0.0,0.0,0.0,0.0,2300.0,20.0,e498784edf2c02fe0b228479f88120f08b381cb6,44,e498784edf2c02fe0b228479f88120f08b381cb6,3.0,0.0,Advanced,3.0,0.0,H
35915,9.303658500000001,14.921917,0.0,0.0,0.0,0.0,673.0,0.0,d25b49f1558ccf028595a300c28a834d29a06ea6,44,,,,,,,
35915,18.678753,0.33420116,0.0,0.0,0.0,0.0,605.0,0.0,bbbe6707b2c93e6eccc6ec568f7f33fd4284007c,44,,,,,,,
36172,24.286552,28.719133000000003,0.0,0.0,0.0,0.0,26.0,10.0,2ef97f9d6cafc8dd5ceebcc4cf2d48f550715ece,10,2ef97f9d6cafc8dd5ceebcc4cf2d48f550715ece,,,,2.0,2.0,Mixed
36172,9.36708,12.435537,0.0,0.0,0.0,0.0,66.0,22.0,c89324df01c2800bcb4ea93e8201867579211193,10,c89324df01c2800bcb4ea93e8201867579211193,0.0,5.0,Developing,4.0,1.0,Mixed
36172,27.789188,27.413414000000003,0.0,0.0,0.0,0.0,3.0,0.0,e72f3ab6845a550cb9379ede1c9f4e5d40d19ff2,10,,,,,,,
36172,24.286552,22.314215,0.0,0.0,0.0,0.0,5.0,0.0,12f492a7e189937880b7393e061d99f161dcd389,10,,,,,,,
36172,23.307308,28.73473,0.0,0.0,0.0,0.0,12.0,0.0,7842ebdcc071daf6a843d33d4489fb75ccbc405e,10,,,,,,,
36172,23.747908,26.037249,0.0,0.0,0.0,0.0,29.0,0.0,7ed254db1b80b5df6e2b2def259e9bfcfa038046,10,,,,,,,
36172,24.286552,25.919767,0.0,0.0,0.0,0.0,3.0,0.0,81aca00fe0a6fd4994a84cdae9a990718f8076f5,10,,,,,,,
36172,11.085703,12.984681,0.0,0.0,0.0,0.0,94.0,0.0,f452444d1b5d22d4fbc67cb6e551cc21efacce88,10,,,,,,,
36172,25.351685999999997,29.092665000000004,0.0,0.0,0.0,0.0,7.0,6.0,9caa95634f732ca182241c8cb5350beb4c4fb724,10,,,,,,,
36172,9.744763,11.981821,0.0,0.0,0.0,0.0,143.0,0.0,8f73b00318e62298cb47669926a7b666486a0a58,10,,,,,,,
36172,9.01758,12.103454,0.0,0.0,0.0,0.0,68.0,0.0,c9b9667bf74f25d7838dd9d5cc7b590338576560,10,,,,,,,
36172,9.36708,10.197556500000001,0.0,0.0,0.0,0.0,872.0,0.0,136033e2f9011c23fd267397069685c0138b9f85,10,,,,,,,
36172,10.599516,12.896498,0.0,0.0,0.0,0.0,46.0,42.0,0c091fab75d4dd1a792de13159bcfa305932ae2d,10,0c091fab75d4dd1a792de13159bcfa305932ae2d,2.0,0.0,Advanced,0.0,2.0,L
36172,11.085703,21.871698000000002,0.0,0.0,0.0,0.0,93.0,109.0,08f7174f85dceda4934324f1125a2f25f5f8b994,10,,,,,,,
36172,23.747908,25.898165,0.0,0.0,0.0,0.0,3.0,0.0,a665740917a810f0dea1c9eabd0aed3dd1cd800b,10,,,,,,,
36172,10.599516,11.873930999999999,0.0,0.0,0.0,0.0,417.0,193.0,6126d566b8e641e22a591d292da4b2efa9a3dceb,10,6126d566b8e641e22a591d292da4b2efa9a3dceb,2.0,0.0,Advanced,2.0,0.0,H
36172,23.307308,25.826629999999998,0.0,0.0,0.0,0.0,2.0,0.0,2112dddf79140cc3d1a77c5515d040b1a31b4826,10,,,,,,,
36172,24.286552,29.033417,0.0,0.0,0.0,0.0,29.0,0.0,248b2bd2fed99c32ece09d1f4bc283432c32673c,10,,,,,,,
36172,11.648875,12.380755,0.0,0.0,0.0,0.0,160.0,7.0,da059811ac70017e5634f1a5e9303ed941be0d8d,10,da059811ac70017e5634f1a5e9303ed941be0d8d,3.0,0.0,Advanced,2.0,1.0,Mixed
36172,10.599516,23.222866,0.0,0.0,0.0,0.0,139.0,0.0,1169714da52d504ebefeb13cdd8465d4eab1843b,10,,,,,,,
36172,24.286552,27.98467,0.0,0.0,0.0,0.0,21.0,0.0,4b6d8f562b7c9dd1f2bd5a843c6e6a8c57ce7a7f,10,,,,,,,
36172,26.514538,27.360664,0.0,0.0,0.0,0.0,3.0,0.0,fa395f2ffbda8f1e016c1054362f5e3b923c93ce,10,,,,,,,
36824,26.112827,34.028416,0.0,0.0,0.0,0.0,0.0,0.0,38e754809c5202cc097e865a8182f228c384fb94,42,,,,,,,
36824,27.165707,21.747770000000003,0.0,0.0,0.0,0.0,0.0,0.0,1fdd855f1b33a58f711b5aece920ea373239fdbc,42,,,,,,,
36824,26.112827,38.5786,0.0,0.0,0.0,0.0,0.0,0.0,876a4a73255bf5e0ef9a2b2d0631a44480be329e,42,,,,,,,
36824,27.165707,32.550841999999996,0.0,0.0,2.8434556,0.0,1.0,13.0,437197ae1e6226c5fa99b2cea37e6671e33ac3f5,42,437197ae1e6226c5fa99b2cea37e6671e33ac3f5,0.0,2.0,Developing,0.0,2.0,L
36824,33.747414,40.214836,0.0,0.0,0.0,0.0,0.0,0.0,f98f15f752c11aca412e58c5dca783e1c3652dc4,42,f98f15f752c11aca412e58c5dca783e1c3652dc4,1.0,0.0,Advanced,0.0,1.0,L
36824,28.833873999999998,37.556020000000004,0.0,0.0,0.0,0.0,0.0,0.0,60dfe5cb0f04a8bfcd47e09f7efa4689edfdae6d,42,,,,,,,
36824,24.553127,19.022453,0.0,0.0,0.0,0.0,1.0,8.0,1a433f67a3593db2810017daa07ff1e2f1857175,42,1a433f67a3593db2810017daa07ff1e2f1857175,,,,0.0,2.0,L
36824,21.186089000000003,29.866356,0.0,0.0,1.6172808,0.0,11.0,0.0,dc1e6d869a59ffd6ec3cc742c7c8aaebd2e3183b,42,,,,,,,
36824,27.783609999999996,21.173326,0.0,0.0,0.0,0.0,2.0,0.0,c7c3354d0a6d168df935d4c685584027b778bd1b,42,,,,,,,
36824,28.992401,20.173222,0.0,0.0,4.216748,0.0,7.0,0.0,0f58f8ec32bb799193d397d45e7294d913ef87ab,42,,,,,,,
37103,17.505627,16.986467,0.0,0.0,0.0,0.0,3.0,1.0,87a096f18feca755b7128528af1bbbab7f648f88,5,87a096f18feca755b7128528af1bbbab7f648f88,1.0,0.0,Advanced,0.0,1.0,L
37103,16.852467,24.570692,0.0,0.0,0.0,0.0,1.0,28.0,5ffb01c1413f02b63e61cc899c1b54e96a29dafb,5,,,,,,,
37103,14.663929999999999,18.491417000000002,0.0,0.0,0.0,0.0,3.0,2.0,cb233a89c9b46b10c97e599fa2fc4dad9f6c5bd7,5,cb233a89c9b46b10c97e599fa2fc4dad9f6c5bd7,3.0,0.0,Advanced,0.0,3.0,L
37103,14.202820000000001,22.238354,0.0,0.0,0.0,0.0,4.0,0.0,6d647593f2d854c7b177bcafbcb87559ae213235,5,,,,,,,
37103,14.663929999999999,19.009632,0.0,0.0,0.0,0.0,1.0,0.0,ec35c2e911da56e63212fa0333ddc5fab8f72c90,5,,,,,,,
37103,17.505627,23.010157,0.0,0.0,0.0,0.0,3.0,0.0,68d11a14c2da78739b63f7e7dce7babd42a2b018,5,,,,,,,
37103,14.202820000000001,16.176294,0.0,0.0,0.0,0.0,7.0,1.0,3b6e5bc0ec708897db2f1cde9a43be63512e3e8d,5,,,,,,,
37103,15.682210000000001,15.799512,0.0,0.0,0.0,0.0,8.0,9.0,d70bd7a7869487b571324aa6fc188b1da2f3236c,5,d70bd7a7869487b571324aa6fc188b1da2f3236c,2.0,0.0,Advanced,0.0,2.0,L
37103,16.246292,24.441978,0.0,0.0,0.0,0.0,14.0,0.0,87362d93fc2e9884b5dd5bccc02fd842c96be0ba,5,,,,,,,
