id,Advanced,Developing,DocLevel,H,L,DocHLevel
84edb4f9975338ba896ed3e9f5dd1245ed1f8a3d,7.0,0.0,Advanced,1.0,6.0,Mixed
852120feb37d2dc136d1c6916b52b9baabfc2e11,2.0,6.0,Mixed,,,
852e3be82477340529c7ac9ddb4f1265905fc4d9,3.0,0.0,Advanced,2.0,1.0,Mixed
853d4d94651c6d9f8ed4d114e1eb21f15f786daa,7.0,0.0,Advanced,,,
85400e03f1bdc8ca7b39fcbd056cebf474f1b4e5,4.0,0.0,Advanced,2.0,2.0,Mixed
854860aed46c91673986d3984fb333e4f5c75a96,4.0,0.0,Advanced,,,
854a719937844cd0890d52cc545ac27216a61fcf,0.0,6.0,Developing,0.0,6.0,L
854f3286fd379860bcf4eacc159290248fd44c16,3.0,0.0,Advanced,2.0,1.0,Mixed
8552ffe1f5f7373febfdde2b3d8483be8697267e,1.0,0.0,Advanced,0.0,1.0,L
85674c3df92986d27c54989fd4720edd1c158095,0.0,4.0,Developing,2.0,2.0,Mixed
85897751404eb9dbb2b225716244ec356ba8f277,1.0,0.0,Advanced,1.0,0.0,H
8594d9d30039065f542ef9db62d1a840cf4c3562,2.0,1.0,Mixed,2.0,1.0,Mixed
85a81429a97539277c1675c6dfc0972eed094d81,2.0,0.0,Advanced,1.0,1.0,Mixed
85ae2808bef0093adf2d817060834999d5a9824a,1.0,1.0,Mixed,1.0,1.0,Mixed
85ceec91819e3225f840635371a73046ea2dedc7,2.0,0.0,Advanced,2.0,1.0,Mixed
85cfa6678e7caff026cfff35b8a981d3704119c0,0.0,1.0,Developing,0.0,1.0,L
85d641db04b15d884499999be1de58f20febcc72,2.0,0.0,Advanced,1.0,1.0,Mixed
85e228a8e0002bc2c07d7c1d02f0c7b4aab543dd,6.0,0.0,Advanced,,,
85ec21d608dd5b5a7fdadba4d4a764adabb5bf45,0.0,2.0,Developing,0.0,2.0,L
8601665fa6fe218bce290786b76d5af842cfb397,3.0,0.0,Advanced,1.0,2.0,Mixed
860813d0e1961a366bd18f8e3cacb4430a0d08ea,1.0,1.0,Mixed,2.0,0.0,H
86149a378cb859349a499ec3850be92c46a89619,0.0,1.0,Developing,0.0,1.0,L
861d3dee61767620cbb97bdad167589ef713a810,,,,2.0,0.0,H
86321d7266e116a1e8750aade319054a521c0639,1.0,0.0,Advanced,1.0,0.0,H
863472a67f5bdc67e4782306efd883fca23e3a3d,2.0,0.0,Advanced,1.0,2.0,Mixed
8660940881443c07a553ab3217837a9503cda9d0,0.0,2.0,Developing,0.0,3.0,L
8661915df6007e3a87fe7a0513a4d96f73ecc4db,1.0,0.0,Advanced,0.0,1.0,L
86965c93c3b81b3902663b293f31388a81b54b37,0.0,4.0,Developing,2.0,2.0,Mixed
869f95148302f61e4ca02ec11fcffea7839e9712,3.0,0.0,Advanced,1.0,2.0,Mixed
86b9988f22d3e441ea5591a3c3cc15fdba6668e7,0.0,2.0,Developing,1.0,1.0,Mixed
86bb5811e8eb8c835e2b942f7e45530b87856561,1.0,0.0,Advanced,1.0,0.0,H
86caba426125b65f017703743f96af08ac3bba05,,,,0.0,2.0,L
86dd654e0664ed3a05a922aaf4913692719c551a,6.0,0.0,Advanced,4.0,2.0,Mixed
86f6106751ea70c5f39358e894ef2fd4be26ff20,7.0,0.0,Advanced,6.0,1.0,Mixed
86f6c88e884ed36eeb624d017434ee9ea21e6d26,4.0,0.0,Advanced,2.0,2.0,Mixed
870d2a33063a5bb55cc314855526c94043fc5429,4.0,0.0,Advanced,2.0,2.0,Mixed
8722cc254dcdb5a83ea0806622b2e73032b714f2,1.0,0.0,Advanced,,,
8737252a20fd2d9956fd2282c60b2f0d81f20b24,4.0,1.0,Mixed,4.0,1.0,Mixed
87415612c98e31ed9005b8dfa2a9a934ce1ee1c5,0.0,1.0,Developing,,,
874a9ad1e0a0196b439ba72f09fe356278800434,0.0,4.0,Developing,2.0,2.0,Mixed
874b785f3ed82b4e1544975e41ed3c8aedf997ae,5.0,0.0,Advanced,4.0,1.0,Mixed
874dfcc4598d7291ec8aeb660fd861caa1e2463e,4.0,0.0,Advanced,1.0,3.0,Mixed
877100f21f680883ab3ae712b550e06d44377933,1.0,0.0,Advanced,0.0,1.0,L
879bb2fe0a8a0710cb5bb72d076f6d3122672124,5.0,0.0,Advanced,4.0,1.0,Mixed
87a096f18feca755b7128528af1bbbab7f648f88,1.0,0.0,Advanced,0.0,1.0,L
87a2832f778958fc1094ef7a7b0c243de55ed4db,2.0,0.0,Advanced,2.0,0.0,H
87b60156ac40e9b1f404e785cec7aa7b4365a489,3.0,0.0,Advanced,1.0,2.0,Mixed
87bbedf0efbf010515ed54086bdf31c7cb33e4a3,1.0,0.0,Advanced,1.0,0.0,H
87c0f731c204e2c8f1bb6ef481fd961b4224e430,1.0,0.0,Advanced,1.0,0.0,H
87f40e6f3022adbc1f1905e3e506abad05a9964f,4.0,0.0,Advanced,5.0,0.0,H
88009f93c9deff2c2ec42c891900dd8ff84703cb,3.0,0.0,Advanced,3.0,0.0,H
880765d1251e4b3aa33b0bf3800ddd30afba2c00,,,,1.0,1.0,Mixed
880c714c4c0aa37664e49561f796a82c7bb16474,2.0,0.0,Advanced,2.0,0.0,H
880df0f59c335ec400a98968a72d6f3d540fab8f,10.0,0.0,Advanced,5.0,5.0,Mixed
881061ab139a89fe629f5663c6da2db43c186493,6.0,0.0,Advanced,4.0,2.0,Mixed
882fc664a40187972f2f610041eaa99724e810df,1.0,0.0,Advanced,4.0,0.0,H
883495c182b26e83557c57d82e9e730e3faa1806,2.0,0.0,Advanced,2.0,0.0,H
8836f1b1f2d6fe2bc76780571beee6250fe3252c,4.0,0.0,Advanced,4.0,0.0,H
883951d4b2c09eefc2c67bb3e54d8e4e502d864a,3.0,0.0,Advanced,1.0,2.0,Mixed
883a4acc1c44b191126eb794a47e9bcaad284300,1.0,0.0,Advanced,0.0,1.0,L
884638ff7011c1a2dbba455aa07f406a58e19d50,2.0,0.0,Advanced,0.0,2.0,L
884a5609cd5d87a6ea90eddd6b171011c0b79809,3.0,0.0,Advanced,3.0,0.0,H
8860b8b24799e6eec8daf767626cf8f9edf6ce87,5.0,0.0,Advanced,1.0,4.0,Mixed
8861558be3a64af88aa5c3a3999f3c851732ae57,1.0,0.0,Advanced,0.0,1.0,L
886d5481ca8d0838802c0a5258019948bac82631,0.0,2.0,Developing,,,
888307d729f045abbf50b98312bfbfa65e3ce348,1.0,0.0,Advanced,0.0,1.0,L
88841efa234b4f6eeca9410e1654e818c72c6d90,,,,3.0,1.0,Mixed
88b5614ce1ad8c294d98501483a758c8119436b6,1.0,0.0,Advanced,1.0,0.0,H
88bb19f61f7ca2ddd2755edb1ed6bd23321a0680,5.0,0.0,Advanced,5.0,0.0,H
88c1931de9f586dcd9fbe6f34feb39047ead67fc,0.0,1.0,Developing,1.0,0.0,H
88cff2ae5133739743eb497b0b7031f027eb1ff7,8.0,0.0,Advanced,6.0,2.0,Mixed
88e714eb3a1b022dd0d1a0fdf84d48ac8c3df494,2.0,0.0,Advanced,,,
8934946a4af72db6387f30670af225fface74155,2.0,0.0,Advanced,2.0,0.0,H
895c568c28243716f1958585d95a37b729973c9d,0.0,2.0,Developing,0.0,2.0,L
896933ea3d7e9b22e3099ef0823c1b11ee782601,6.0,0.0,Advanced,6.0,0.0,H
896c654ffd274e313436d202ab0736909a6649aa,3.0,0.0,Advanced,1.0,2.0,Mixed
8972bf50d2e1972a2a94a924b619beeec8f7989f,3.0,0.0,Advanced,2.0,1.0,Mixed
897ba4ea5abd0c3b97284870a81deb958e9863dd,5.0,0.0,Advanced,4.0,1.0,Mixed
899a436a8e428b6886d050e8624b14d72afb5a25,1.0,0.0,Advanced,1.0,0.0,H
899e36cef19c5dfd9872f75d3103a470b1831b78,0.0,8.0,Developing,0.0,8.0,L
89b3d4a4eddd8ab0498fca7aa5a0a65c7b680c98,9.0,0.0,Advanced,8.0,2.0,Mixed
89bf30190786c773e62dbd6f6f082a12a977da87,3.0,0.0,Advanced,4.0,4.0,Mixed
89d6bc098a59b4c627ffc2710210dc1a9b4b384b,,,,1.0,0.0,H
89ddd9a5bb3361e1bdccb722c24e6edce000265c,2.0,0.0,Advanced,2.0,0.0,H
89dddec47974ddf33fe8eb16c0232ab255479807,3.0,0.0,Advanced,2.0,1.0,Mixed
89f4a8ed61c1af384c895984ece7f07148747fdf,3.0,0.0,Advanced,3.0,0.0,H
89f5c8a531a5fda214e1c6b80f1867b48ef28bd1,0.0,2.0,Developing,0.0,2.0,L
8a007480ea774fa1ce6824f24280001059ec1426,2.0,0.0,Advanced,1.0,1.0,Mixed
8a17bcf095a6e29e5e9e99ac7ab68aa464414b53,8.0,0.0,Advanced,1.0,7.0,Mixed
8a1beae0f790b3ed63453c225c6db78d41a96a8f,0.0,3.0,Developing,1.0,2.0,Mixed
8a34065c0f35a1638025bdf5b6978b5a619f51d3,1.0,0.0,Advanced,0.0,1.0,L
8a3b8f4dd0304861ab4d07e8f5befae03207e18e,2.0,0.0,Advanced,2.0,0.0,H
8a3d400f471c36757875e39e7a329724370ced99,2.0,0.0,Advanced,2.0,0.0,H
8a4f2d56491d20fd28fc476c9f17f5d20d26bbce,5.0,0.0,Advanced,,,
8a57e7c8ec4cf7c055da296664942ef5b9095b3b,2.0,0.0,Advanced,2.0,0.0,H
8a5d0b5a9271ea14bcb8479bc32d3844a80655b9,9.0,0.0,Advanced,9.0,0.0,H
8a66e7cccb3ee943eadc0ad4e7cc1ab05f298c98,1.0,1.0,Mixed,2.0,0.0,H
8a7e4164d954eb55617362dcb18ca1359b4b753b,1.0,0.0,Advanced,1.0,0.0,H
8a892b91e318de54b25809000e818a5efc23d696,5.0,0.0,Advanced,2.0,3.0,Mixed
8a9f278a44cf7d45e685d05d46d34640f0e9ffa9,4.0,0.0,Advanced,,,
8aa0872637794215c95d313ae35f3f16461a86df,3.0,0.0,Advanced,3.0,0.0,H
8aa858af373c6c2461524ed09ffbc27b16ffb058,3.0,0.0,Advanced,2.0,1.0,Mixed
8ad24f66080d80f055843936bc86772912bc9868,4.0,0.0,Advanced,4.0,0.0,H
8ad544669304c8b3ceb49ad9ff56bb84427662a0,4.0,0.0,Advanced,4.0,0.0,H
8b048376601d4e673df739c478abb0bc65f5971a,4.0,0.0,Advanced,3.0,1.0,Mixed
8b1053031bcd8798c2eb1f1536f1308221232088,1.0,0.0,Advanced,0.0,2.0,L
8b109c9f0314368273396a05d14f4a6c06bfbb19,5.0,0.0,Advanced,5.0,0.0,H
8b21111dee323c13a57079767b4973ce30bc6c24,3.0,0.0,Advanced,3.0,0.0,H
8b28194acc5d5d7c2161e4fc73198b70bebf4a3d,2.0,0.0,Advanced,2.0,0.0,H
8b32309a7730de87a02e38c7262307245dca5274,5.0,0.0,Advanced,4.0,2.0,Mixed
8b340c204fecaca64829380495124994603169d0,0.0,3.0,Developing,0.0,3.0,L
8b3f1a417c76badd2893ee5a655b39cd7aecf5ac,1.0,0.0,Advanced,,,
8b5a8f38364fc784fac0c21241f6b1672e773e90,1.0,0.0,Advanced,0.0,1.0,L
8b685222e564d9094d3b400af79af357f8d14d1e,4.0,0.0,Advanced,5.0,1.0,Mixed
8b6f7d0b305d6cba163ef568cdc361ada56e6b7a,3.0,0.0,Advanced,2.0,1.0,Mixed
8b6fef185e1099d548083672c8d199f6f07fc7ef,2.0,0.0,Advanced,2.0,0.0,H
8b76bc40cc149b7f5a2076d2554fafb93d80aeee,0.0,1.0,Developing,0.0,1.0,L
8b9592f0314b7f085b10275a763f200684b5ff29,,,,2.0,0.0,H
8ba580e2194ecdeab2dd4dbd37ff71de97a3b283,0.0,9.0,Developing,1.0,8.0,Mixed
8ba8744defe4cc46b5a7247c425184acb7890305,,,,0.0,1.0,L
8beee755060e2f6ae6d69f53610f47282d8ae7a7,1.0,0.0,Advanced,0.0,1.0,L
8bf3b8c08e2e7457ec2c9c3a2902cfc5ba5d8713,,,,1.0,2.0,Mixed
8c00c3e7b5ffcf0d546959341d3f4e104db504ab,3.0,0.0,Advanced,3.0,0.0,H
8c0865f9ec7b2000792ae376c7653d8449fa35ed,2.0,0.0,Advanced,1.0,1.0,Mixed
8c0f7758f0a2084cb169e5395894fab13a0b39e0,1.0,0.0,Advanced,0.0,1.0,L
8c282de3b8cd9f5003d87a0722b2966e28e9757c,2.0,0.0,Advanced,2.0,0.0,H
8c297a83519e318d351345966b7e5872e5dc7ed3,2.0,0.0,Advanced,1.0,1.0,Mixed
8c3e779d0574a45ee361d66295e34cd0dabbcd37,,,,3.0,1.0,Mixed
8c43e4de4146002079b0b84791a2f93692b9f9c0,1.0,0.0,Advanced,1.0,0.0,H
8c4f5d1aaf97ddac85935c16cbc1c2b932d0e8b6,2.0,0.0,Advanced,,,
8c55d20d683cf84cd5d6a4a0b820c642ed211fd6,3.0,0.0,Advanced,2.0,1.0,Mixed
8c58531b0f0958e9fa48359ee8d623b7042710b5,4.0,0.0,Advanced,3.0,1.0,Mixed
8c62519ba7567b0c0016f9d49eefa2584e5df2cb,2.0,0.0,Advanced,0.0,2.0,L
8c7ea227d4322b807f555295c61befdd5a211e9b,8.0,0.0,Advanced,2.0,6.0,Mixed
8c8a62b17dc1f2b8e2490d61bfd5f4b6173ec204,3.0,0.0,Advanced,3.0,0.0,H
8c8fd7c00e85898f20212e39751c530abdddc3d3,3.0,0.0,Advanced,2.0,1.0,Mixed
8c9ba79bcceb26c65d09a8c8f5dbeb1399bfd6d0,4.0,0.0,Advanced,3.0,1.0,Mixed
8cb3c7f7716217bd54a97f220f73dc07ef1220c4,1.0,0.0,Advanced,0.0,1.0,L
8cb44f06586f609a29d9b496cc752ec01475dffe,4.0,0.0,Advanced,4.0,0.0,H
8cbcab8eacee75d4811ef38db83b124c3ecea084,2.0,0.0,Advanced,2.0,0.0,H
8cea380ca14233eaf8cd6ddcc81b362c847305ed,7.0,0.0,Advanced,6.0,1.0,Mixed
8cf92eb7ba51884bd9766a59acb1470a7e49f2ad,1.0,0.0,Advanced,1.0,0.0,H
8d0814f95dc98feb086e9f08ea7452b32f0df30a,0.0,5.0,Developing,2.0,3.0,Mixed
8d2d3876681dfb90e87d5b44f65b63e54fa3bc61,5.0,0.0,Advanced,0.0,5.0,L
8d2dd62b1784794e545d44332a5cb66649af0eca,9.0,0.0,Advanced,3.0,6.0,Mixed
8d3044b2dda25065ad047c91c1291eab3c42e814,3.0,0.0,Advanced,3.0,0.0,H
8d3e04059df35d05b8222675ac3a1b58118ec2f1,0.0,1.0,Developing,0.0,1.0,L
8d47a76094c7707f8d754bd98a5ab6ffdc2f4be8,4.0,0.0,Advanced,3.0,1.0,Mixed
8d5013258fccc78615e47b8ab5f81812b989ac4a,2.0,0.0,Advanced,,,
8d5107034e99caa7456098825c6421900017eb0e,1.0,0.0,Advanced,0.0,1.0,L
8d5fd025d072234a0cb1e0365d3264131a0f9115,2.0,0.0,Advanced,2.0,0.0,H
8d620ef873ce5a39f2014f53880c41dd165e9edd,1.0,0.0,Advanced,1.0,0.0,H
8d6aeec5eab23f2f37e672feb347c3c5e68a26ef,3.0,2.0,Mixed,2.0,3.0,Mixed
8d7238eea00059deb446b6309bcae2901c966049,2.0,0.0,Advanced,2.0,0.0,H
8d84f7efdd31c2904f7205726e64153246df2966,1.0,0.0,Advanced,1.0,0.0,H
8da26b27d092807f704a91446494cc1a53ad2d15,2.0,0.0,Advanced,2.0,0.0,H
8dcf560adabf4e470cb3d41c3fd2612a3a16eea4,0.0,2.0,Developing,2.0,0.0,H
8deae6e3d35232dc281b9701846c77072480b4f5,2.0,0.0,Advanced,2.0,0.0,H
8deeb6091710caab295d66a1d9fa2485a83b7eac,1.0,0.0,Advanced,3.0,0.0,H
8df7a1a5f11266e3cbc1f66d03aecb1ae2900e6d,5.0,0.0,Advanced,2.0,3.0,Mixed
8e1aade8f7e89bc10c3c4214e525b1d3ea4c67e8,3.0,0.0,Advanced,3.0,0.0,H
8e24458aae174967fab5fc24dfb7c9d7646a29a5,0.0,4.0,Developing,4.0,0.0,H
8e2eacbcb5bec20b8723dd8716bb7b8df4eb19e5,3.0,0.0,Advanced,2.0,1.0,Mixed
8e46ff6c5fa533ea3e0e4faf1bba7387a13dbb0e,1.0,0.0,Advanced,2.0,0.0,H
8e5f912906506b8637110d3b29f08efeae23dc6d,1.0,3.0,Mixed,3.0,1.0,Mixed
8e6000f1032dc09c0d91e5ac9a3f3f968ec1f336,2.0,0.0,Advanced,2.0,0.0,H
8e787e925eeb7ad735a228b2b1e8dd6d9620be83,0.0,5.0,Developing,2.0,3.0,Mixed
8e8152d46c8ff1070805096c214df7f389c57b80,3.0,0.0,Advanced,3.0,0.0,H
8e88eeb6a8f9e3bb090d7a32492e01fa1170012d,1.0,0.0,Advanced,0.0,1.0,L
8e956d88a74968ab1e1fc13e842a371e8b716fbb,0.0,10.0,Developing,,,
8e9df3ce0862dadce778529ea7e6f8f9e975fdb3,3.0,0.0,Advanced,1.0,2.0,Mixed
8eae4f38c9370579a1b9d774d8bc9d96c9179e09,3.0,0.0,Advanced,3.0,0.0,H
8ecac7ead6da7e488b349ac0a3119cefb38c7926,2.0,0.0,Advanced,1.0,1.0,Mixed
8eeb2aa40d61bc4e79342e8b650d69e94ddd8dd0,1.0,0.0,Advanced,0.0,1.0,L
8ef45a2a5ff3a4ea1a3e61f06026ea51afa071c7,4.0,0.0,Advanced,,,
8f0821615260a30ed58dd5f25451f910b9507fa1,0.0,2.0,Developing,0.0,2.0,L
8f124016fda610e3e9147dd046fb306f219a8c85,4.0,0.0,Advanced,4.0,0.0,H
8f1b36e2d9dbb161b1cdea94325969aab8414679,3.0,0.0,Advanced,2.0,1.0,Mixed
8f23c219233fb67eedb1e4333c8458edb1c5cd68,2.0,0.0,Advanced,0.0,2.0,L
8f246d7b8e39feab2d6d73120650ef3d310bbd43,,,,0.0,1.0,L
8f253d759d99e92888bf9eb595c59cf962fd9069,2.0,0.0,Advanced,2.0,0.0,H
8f301e1ee6741bb8fdc0e6542c6eb43e75fd9ec7,4.0,0.0,Advanced,4.0,0.0,H
8f4a97ea11f64d0ff061cbd4c5c243383972705b,1.0,4.0,Mixed,2.0,3.0,Mixed
8f6255185d39032eebbaf1591e92bff2d72f58e9,5.0,0.0,Advanced,4.0,1.0,Mixed
8f67ac18c648d9d771c0bc5db532917fcf9ad52c,1.0,0.0,Advanced,1.0,0.0,H
8f74f5623c4e5c5931641a264cfd7c02097e1e22,2.0,0.0,Advanced,3.0,0.0,H
8f8d332b31739042563b78f80efeddf761959a26,1.0,0.0,Advanced,1.0,0.0,H
8fc5a8df1b0ee23d34df2d134c397e73c560449f,,,,2.0,0.0,H
8fc928bb430d3f72ac876ca156042ad1860acacd,5.0,0.0,Advanced,4.0,1.0,Mixed
8fd7e9feebd78234f972d2ba39002ea1d8b01cae,1.0,0.0,Advanced,1.0,1.0,Mixed
9017649a3eb77b6119a7effa782ae354962d9073,3.0,0.0,Advanced,3.0,0.0,H
903b73ea5affb3005b7e407ad0d010c3ebd99d9d,1.0,0.0,Advanced,1.0,0.0,H
90486e0b87a54703ef0cba44ea6c4258288680fc,1.0,0.0,Advanced,0.0,1.0,L
9060d2fbef157eccba5ce7a67d38e1d00a2435d4,2.0,8.0,Mixed,1.0,9.0,Mixed
90616ac885bb101a3256e68f3adb16bb072b6012,2.0,0.0,Advanced,,,
906ba68bbe59d4d8dbc4703b7ac93ba21138b801,2.0,0.0,Advanced,,,
9081823129a5a9035247c56e73cccc035fc8818d,7.0,0.0,Advanced,3.0,4.0,Mixed
9081ad0447360f9c91685c03b601047bd8e9aacc,8.0,0.0,Advanced,5.0,3.0,Mixed
9082fe78d3be1bb40f68d21bc8f4f09d170660fe,2.0,0.0,Advanced,0.0,2.0,L
908a10bffa59ea828627a186c42278cf17100de0,5.0,0.0,Advanced,5.0,0.0,H
9093f512220a94ec6bbe705034898a2556729fa4,5.0,0.0,Advanced,3.0,2.0,Mixed
90ae9d7fea3a417271ae39b51533b98e1f45d80f,4.0,0.0,Advanced,4.0,0.0,H
90b33d71a60a05fbcedb1757d4ee40b7dc5f30ca,2.0,0.0,Advanced,0.0,2.0,L
90bf8ae8ef40a7eabf6e4b80c830662808a3765e,7.0,0.0,Advanced,3.0,4.0,Mixed
90d75d1392afd3cc310abb30c08b71f5d52479bd,3.0,0.0,Advanced,1.0,2.0,Mixed
90d8d71448c4fa56ba5573bbac68698e5bba2686,3.0,0.0,Advanced,2.0,1.0,Mixed
90dbae0db2303b65715e69591afa7832c2362295,2.0,0.0,Advanced,1.0,1.0,Mixed
90e7afc4ea60779bdf05182f06c3eada41233cb8,0.0,2.0,Developing,0.0,2.0,L
90ee691c94f0b1d5e882a33dc78c98622ed3f4e1,3.0,0.0,Advanced,1.0,2.0,Mixed
90f43509afac6d1b91efd364b27c0f87938dc491,0.0,4.0,Developing,1.0,3.0,Mixed
90fd9d1df8d9322d148b9608eaea8c1ea6a67db5,2.0,0.0,Advanced,2.0,0.0,H
91088e5fef080aeae561bac75d1a9c021ac6fb59,4.0,0.0,Advanced,2.0,2.0,Mixed
911d79afaf3ca3e3b9634ec6ed16de450cce0c8c,1.0,0.0,Advanced,1.0,0.0,H
91200faeae722ca1c9998bb13358e5dd2d2a334e,0.0,3.0,Developing,0.0,3.0,L
912b8910daf2e32b4949709757fddb72a7a222b8,,,,2.0,2.0,Mixed
914d675e70f8ff66c489add8c923b73d4da22e65,2.0,0.0,Advanced,0.0,2.0,L
9151adf8caa27053bd3bc4adf1390fdfb3205fa2,2.0,0.0,Advanced,1.0,1.0,Mixed
9186593dc031fb46b0a79de86c6d50633f5457a5,1.0,0.0,Advanced,1.0,0.0,H
9186ccfb693e2a1e440390f9721562e310199903,2.0,0.0,Advanced,1.0,1.0,Mixed
91877b1912412f703769947899dc76ab9b050d60,8.0,0.0,Advanced,1.0,7.0,Mixed
91a72851b7a0a50a95d028e248a90688b4925412,1.0,0.0,Advanced,,,
91b83b14a1de5b3395b79f83da5de7e32811c7f1,3.0,0.0,Advanced,1.0,2.0,Mixed
91badb41dabff195b995823350c9931a9d7fbd24,3.0,0.0,Advanced,2.0,1.0,Mixed
91c11bdbfeb89792e94f2ff1740be995a727bf20,1.0,0.0,Advanced,1.0,0.0,H
91c913cba64342a0b5a361722335a88f3f5b1fd6,4.0,0.0,Advanced,4.0,1.0,Mixed
91d7a05dced263281024ad05ab4a812b9efe5cd1,4.0,0.0,Advanced,1.0,3.0,Mixed
91e090ecdf8e8e8647f15ea56a18cd08bc74deb5,6.0,0.0,Advanced,3.0,3.0,Mixed
91edc516c1ff8cbd043621716874606aac3d3904,1.0,0.0,Advanced,1.0,0.0,H
91efbfffc5ea646fdf4b740936dbc2632a27357f,2.0,0.0,Advanced,2.0,0.0,H
92066de18cbab98ad864b2857deca7934e2ef330,5.0,0.0,Advanced,,,
92221be134d96603e9f1d5a6fe5cd4522949aea8,3.0,0.0,Advanced,3.0,0.0,H
92340bc8dd2c41342ad3bc22108064924218ef44,0.0,1.0,Developing,,,
92479d6cbbe121a607b687de22fc497a7ef7a0ed,2.0,0.0,Advanced,2.0,0.0,H
924a59a4b1b8ad1e804bd674920d8d8e36f4d118,2.0,0.0,Advanced,2.0,0.0,H
924d3b9576ae2e9f51dc3ca07e2c0eb5782938d9,0.0,4.0,Developing,0.0,4.0,L
926b94cdacedb55170ae032665fd3ae63dc99127,1.0,0.0,Advanced,0.0,1.0,L
9277a6175e3d586740d24fb9e59587eedc491172,2.0,0.0,Advanced,1.0,1.0,Mixed
927c10385d93d538e2791f8ef28c5eaf96e08a73,1.0,0.0,Advanced,,,
927cc14b1c65106c40a5e162ec55f867f33089d3,5.0,0.0,Advanced,4.0,1.0,Mixed
928e2f787858078dcd2285959b48fe41e945eaf6,4.0,0.0,Advanced,,,
92912cbccbf74bd4fc95a74a1103cf7b50d5e07f,3.0,1.0,Mixed,3.0,1.0,Mixed
9291723b5d6d54d6296b5ac83381f193de563698,0.0,3.0,Developing,0.0,3.0,L
92a5a7adae10ebe9c924112d5041314545ceb50e,4.0,0.0,Advanced,2.0,2.0,Mixed
92d92bbd3b914d49a6904d26e392df28bd92d015,2.0,0.0,Advanced,1.0,1.0,Mixed
92feebb20a7be78c0d95c4cb985f06b6ff1dda5b,1.0,0.0,Advanced,1.0,0.0,H
92fffe386fd27045d11ea5e7f2dfaa62392607cd,,,,0.0,1.0,L
933e5d4c1efddd73905ad9baf1a108126877e5d6,0.0,7.0,Developing,4.0,3.0,Mixed
934fa528467fe36daeb026a3d1e6752de922de36,1.0,0.0,Advanced,0.0,1.0,L
93501e15e2d3c75a91725632bc6b518d10bc25fe,1.0,0.0,Advanced,0.0,1.0,L
93791f329a70ad0cc4e8b21a1e47711792dec90c,6.0,0.0,Advanced,3.0,3.0,Mixed
938d3659dea90befb0d7b4ca6de4500679423695,4.0,0.0,Advanced,0.0,4.0,L
93993207219f57faa086ddd276756754dc205adf,6.0,1.0,Mixed,1.0,6.0,Mixed
93a96e0f68038fbbe70f80952632e8f0770af56e,2.0,0.0,Advanced,2.0,0.0,H
93b2353e44ec2cee51ea432602539fc096e75e0e,4.0,0.0,Advanced,1.0,3.0,Mixed
93ca8ce18c91a60d9c4f53b29659f547e9f9e6a2,3.0,0.0,Advanced,0.0,3.0,L
93d5b6f973c9098927bdd7974ea73e3fee239e7f,2.0,0.0,Advanced,2.0,0.0,H
93d5efdec8b755f7fce857c1af1787d28a3ae9a7,1.0,0.0,Advanced,1.0,0.0,H
93e5f290589bb49d9ac301ff08ec689a72ca59c1,0.0,1.0,Developing,1.0,0.0,H
93fdbe93b1e14fa83721c20a5750e9ba14a64e9e,0.0,3.0,Developing,0.0,3.0,L
93ff8950fc7b047c5d30cdfdac538e922a752502,2.0,0.0,Advanced,2.0,0.0,H
9403802ae221aaa869ceb5c09ce2f4f3d1479522,0.0,2.0,Developing,,,
940912cfc9190f5cc79e3867060e543634b6b22e,2.0,0.0,Advanced,1.0,1.0,Mixed
94180bd9c9392e7de99305532e36aee4700cc565,6.0,0.0,Advanced,4.0,2.0,Mixed
94324e25f7a67c714da808f4dd375949ce614a65,2.0,0.0,Advanced,1.0,2.0,Mixed
943458266045b452e982e66176dbc618ae4b56fc,3.0,0.0,Advanced,2.0,1.0,Mixed
9436eb43812b284357f6975dda5906cbc50698d8,3.0,0.0,Advanced,2.0,1.0,Mixed
943aeaa18dd3383a3c94a5a318158cc8d38b5106,1.0,0.0,Advanced,0.0,1.0,L
94404b110e8d1d78515c7905093a67246ee5f8a1,1.0,5.0,Mixed,0.0,5.0,L
944e55e1d7923b85c0297924bb33c6089b132363,1.0,0.0,Advanced,,,
947f428dbdcd2a88396206a5e87b0a77fe9ecf09,4.0,0.0,Advanced,1.0,3.0,Mixed
9485a249366b8a07fb7c83ce0f597fb15e4edd3d,1.0,5.0,Mixed,5.0,1.0,Mixed
9495c1fac28d48e2b56c74624aab3af1ebf677f4,0.0,2.0,Developing,2.0,0.0,H
94e186c99471d1512eff462d2d278ce8fdbf83d0,1.0,0.0,Advanced,0.0,1.0,L
94eeb60db852c99373d0709ac5b7e2a2fc3bf83f,4.0,0.0,Advanced,0.0,4.0,L
94f3ba022965311a989e2365a3cf560298cc4458,4.0,0.0,Advanced,2.0,2.0,Mixed
94fec18f9e2e5922200c738d60ae4f0f292300c8,1.0,0.0,Advanced,0.0,1.0,L
951c951b4b117953ae0086666aea1eda7eb616cf,4.0,0.0,Advanced,2.0,2.0,Mixed
9546c611d67e486bcb5c2de5e750940ee9debba7,0.0,3.0,Developing,0.0,3.0,L
95498890efa965658d77c118eaec935622634fc0,3.0,0.0,Advanced,3.0,0.0,H
9584863217908a530f7bc1bff2e9e19f423d8204,6.0,0.0,Advanced,6.0,0.0,H
