qid,title_bm25,abstract_bm25,venue_bm25,journal_bm25,authors_bm25,sources_bm25,fields_of_study_bm25,year,tsq_expr_title_tf,tsq_expr_abstract_tf,tsq_expr_venue_tf,tsq_expr_journal_tf,tsq_expr_authors_tf,tsq_expr_sources_tf,tsq_expr_fields_of_study_tf,tsq_expr_title_idf,tsq_expr_abstract_idf,tsq_expr_venue_idf,tsq_expr_journal_idf,tsq_expr_authors_idf,tsq_expr_sources_idf,tsq_expr_fields_of_study_idf,tsq_expr_title_tf_idf,tsq_expr_abstract_tf_idf,tsq_expr_venue_tf_idf,tsq_expr_journal_tf_idf,tsq_expr_authors_tf_idf,tsq_expr_sources_tf_idf,tsq_expr_fields_of_study_tf_idf,inCitations,outCitations,doc_id,qlength
49049_4,16.157576,0.0,0.0,0.0,0.0,0.0,0.0,1994.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,16.433838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7d4b3df7177f10210ddab7dbf51ff86366f6a08a,11
49049_4,13.371897,19.085377,0.0,0.0,0.0,0.0,0.0,2018.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,16.433838,43.297947,0.0,0.0,0.0,0.0,0.0,1.0,4.0,d94eb81cff9ec71088283294fe0f55e87a7d8ad1,11
49049_4,16.157576,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,16.433838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f89c3c35d3ba77641b39fb2529b1d8e961cfee86,11
49049_4,21.345463,0.0,0.0,0.0,0.0,0.0,0.0,1991.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,16.433838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330e75dbb7854b14e6eac448f0d61280c0673ab8,11
49049_4,16.738754,24.591442,0.0,0.0,0.0,0.0,0.0,1960.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,16.433838,86.595894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f389b9dbd5cb7c7243969c0c2daaaaa75b3b20d3,11
49049_4,15.108429,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,16.433838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752cfea405a164547246ca27a0ca7a995ce1f4b1,11
49049_4,15.108429,20.219347,0.0,0.0,0.0,0.0,0.0,2008.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,16.433838,43.297947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9f10f1c2d9506a489cb251d4042498d6501c0608,11
49049_5,8.983551,14.199162,0.0,0.0,0.0,0.0,0.0,1977.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,1.0,0.0,bb6958743473475fc5ec1962260c89aab61dd979,11
49049_5,14.633341,18.405176,0.0,0.0,0.0,0.0,0.0,2019.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,16.433838,28.865297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,71f4d38a82f0c595ebd8481e6738b399832533a0,11
49049_5,13.371897,11.954546,0.0,0.0,0.0,0.0,0.0,2008.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,5.0,16.0,e2f84ba7e2e110ddfcacfcb81d3072108e1c6acd,11
49049_5,13.371897,19.448965,0.0,0.0,0.0,0.0,0.0,2012.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,16.433838,43.297947,0.0,0.0,0.0,0.0,0.0,1.0,19.0,9e334ebeca80a9b4ae9be52e66e306ecf31f361a,11
49049_5,18.036263,0.0,0.0,0.0,0.0,0.0,0.0,1909.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,16.433838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701248dd9bf049d772897ac53e47ecf67410ba88,11
49049_5,8.491762,7.65304,0.0,0.0,0.0,0.0,0.0,2008.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,0.0,11.0,182821f019696efb901563d3e620e6f6fbe03a61,11
49049_5,19.55183,18.916729,0.0,0.0,0.0,0.0,0.0,2016.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,16.433838,28.865297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0137a460712bfd18e2df45a212275e2b04bdd5b5,11
49049_5,13.767498,19.448965,0.0,0.0,0.0,0.0,0.0,2018.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,16.433838,43.297947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ab01f182e9e98eedba89bfa1b57f22e61709a198,11
49049_5,14.187222,19.18332,0.0,0.0,0.0,0.0,0.0,2010.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,16.433838,28.865297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8855af311b9ceda05fc1a8dd6c8f96a8d7d22e90,11
49049_5,16.157576,0.0,0.0,0.0,0.0,0.0,0.0,1994.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,16.433838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7d4b3df7177f10210ddab7dbf51ff86366f6a08a,11
49049_5,13.371897,19.085377,0.0,0.0,0.0,0.0,0.0,2018.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,16.433838,43.297947,0.0,0.0,0.0,0.0,0.0,1.0,4.0,d94eb81cff9ec71088283294fe0f55e87a7d8ad1,11
49049_5,16.157576,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,16.433838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f89c3c35d3ba77641b39fb2529b1d8e961cfee86,11
49049_5,21.345463,0.0,0.0,0.0,0.0,0.0,0.0,1991.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,16.433838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330e75dbb7854b14e6eac448f0d61280c0673ab8,11
49049_5,16.738754,24.591442,0.0,0.0,0.0,0.0,0.0,1960.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,16.433838,86.595894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f389b9dbd5cb7c7243969c0c2daaaaa75b3b20d3,11
49049_5,15.108429,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,16.433838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752cfea405a164547246ca27a0ca7a995ce1f4b1,11
49049_5,15.108429,20.219347,0.0,0.0,0.0,0.0,0.0,2008.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,16.433838,14.432649,0.0,0.0,0.0,0.0,0.0,16.433838,43.297947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9f10f1c2d9506a489cb251d4042498d6501c0608,11
49868,15.863434,15.339436,0.0,0.0,0.0,0.0,0.0,2002.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,21.670313,0.0,0.0,0.0,0.0,0.0,7.0,0.0,bcd41049a43f1ec39d5bf964e62ff18c23e81a74,11
49868,15.863434,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33.0,d8bc26ab43da03685b3588bb43810d69623ad6a6,11
49868,15.1357975,8.750849,0.0,0.0,0.0,0.0,0.0,1994.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,10.835156,0.0,0.0,0.0,0.0,0.0,2.0,0.0,be59dcf189ffe37998f66b8188539d3e23710c01,11
49868,15.1357975,9.06945,0.0,0.0,0.0,0.0,0.0,1991.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,17.838718,0.0,0.0,11.953435,10.835156,0.0,0.0,0.0,0.0,0.0,7.0,0.0,c19e1f0f75a7d67366cffda671ef119f53bbf649,11
49868,15.863434,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0a829cb62608fc7cc8d2fd8976118171c5ec7977,11
49868,15.863434,11.881152,0.0,0.0,0.0,0.0,0.0,1996.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,10.835156,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8d8051e72d2ebebc44bcced1b3e4f1c673c70735,11
49868,15.1357975,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,cffbecd62e0a765a5000bd96a14d93486396078b,11
49868,15.1357975,20.359747,0.0,0.0,0.0,0.0,0.0,2006.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,314.21954,0.0,0.0,0.0,0.0,0.0,4.0,0.0,b8421ba82c830da82dca42eadfe54f7102709b61,11
49868,15.1357975,0.0,0.0,0.0,0.0,0.0,0.0,1999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,9b995be1abd8d7a1212cd20965842cb461ed2f8d,11
49868,15.1357975,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2350102c67cf94fb94748797f060509c6f073bb1,11
49868,12.3120985,0.0,0.0,0.0,0.0,0.0,0.0,1991.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,24a758679e7cde35d8e6daccd191f0f421a5a143,11
49868,15.863434,0.0,0.0,0.0,0.0,0.0,0.0,1936.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17f826a9c2a06e6819c58263ba949542c00256c5,11
49868,15.1357975,15.579271,0.0,0.0,0.0,0.0,0.0,2003.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,21.670313,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9b749d16248c31902f68e98be5ad7f5d129c1a8f,11
49868,15.1357975,0.0,0.0,0.0,0.0,0.0,0.0,1917.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,ec621b86575d379792f14fd6b424b0bafe074295,11
49868,15.1357975,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,ae823fc32954cc78b8ecacb1c52691cfe98a713b,11
49868,15.863434,0.0,0.0,0.0,0.0,0.0,0.0,1995.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,a36be93424f1eae6972ee2e7eb95a58137ad7775,11
49868,15.1357975,12.963141,0.0,0.0,0.0,0.0,0.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,10.835156,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7c190286e45284ab27209a32f3d9ba5af00ded82,11
49868,15.863434,6.83109,0.0,0.0,0.0,0.0,0.0,1974.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,10.835156,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0e253ca60ef2200ff3a978033b80c10bde8c0ce3,11
49868,14.471987,0.0,0.0,0.0,0.0,0.0,0.0,1988.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,870ebc7da71f020018bf9c3eb5cf8523130a43de,11
49868,15.1357975,13.97069,0.0,0.0,0.0,0.0,0.0,2003.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,32.50547,0.0,0.0,0.0,0.0,0.0,4.0,173.0,a76a569c8570a3fbd73ecfcc4242edc14ed0ba68,11
49868_1,15.1357975,9.06945,0.0,0.0,0.0,0.0,0.0,1991.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,17.838718,0.0,0.0,11.953435,10.835156,0.0,0.0,0.0,0.0,0.0,7.0,0.0,c19e1f0f75a7d67366cffda671ef119f53bbf649,11
49868_1,15.863434,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0a829cb62608fc7cc8d2fd8976118171c5ec7977,11
49868_1,15.1357975,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,cffbecd62e0a765a5000bd96a14d93486396078b,11
49868_1,15.1357975,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2350102c67cf94fb94748797f060509c6f073bb1,11
49868_1,15.863434,0.0,0.0,0.0,0.0,0.0,0.0,1936.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17f826a9c2a06e6819c58263ba949542c00256c5,11
49868_1,15.1357975,15.579271,0.0,0.0,0.0,0.0,0.0,2003.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,21.670313,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9b749d16248c31902f68e98be5ad7f5d129c1a8f,11
49868_1,15.1357975,0.0,0.0,0.0,0.0,0.0,0.0,1917.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,ec621b86575d379792f14fd6b424b0bafe074295,11
49868_1,15.1357975,12.963141,0.0,0.0,0.0,0.0,0.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,10.835156,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7c190286e45284ab27209a32f3d9ba5af00ded82,11
49868_1,14.471987,0.0,0.0,0.0,0.0,0.0,0.0,1988.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,870ebc7da71f020018bf9c3eb5cf8523130a43de,11
49868_1,15.1357975,13.97069,0.0,0.0,0.0,0.0,0.0,2003.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,32.50547,0.0,0.0,0.0,0.0,0.0,4.0,173.0,a76a569c8570a3fbd73ecfcc4242edc14ed0ba68,11
49868_2,15.1357975,9.06945,0.0,0.0,0.0,0.0,0.0,1991.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,17.838718,0.0,0.0,11.953435,10.835156,0.0,0.0,0.0,0.0,0.0,7.0,0.0,c19e1f0f75a7d67366cffda671ef119f53bbf649,11
49868_2,15.863434,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0a829cb62608fc7cc8d2fd8976118171c5ec7977,11
49868_2,15.1357975,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,cffbecd62e0a765a5000bd96a14d93486396078b,11
49868_2,15.1357975,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2350102c67cf94fb94748797f060509c6f073bb1,11
49868_2,15.863434,0.0,0.0,0.0,0.0,0.0,0.0,1936.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17f826a9c2a06e6819c58263ba949542c00256c5,11
49868_2,15.1357975,15.579271,0.0,0.0,0.0,0.0,0.0,2003.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,21.670313,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9b749d16248c31902f68e98be5ad7f5d129c1a8f,11
49868_2,15.1357975,0.0,0.0,0.0,0.0,0.0,0.0,1917.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,ec621b86575d379792f14fd6b424b0bafe074295,11
49868_2,15.1357975,12.963141,0.0,0.0,0.0,0.0,0.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,10.835156,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7c190286e45284ab27209a32f3d9ba5af00ded82,11
49868_2,14.471987,0.0,0.0,0.0,0.0,0.0,0.0,1988.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,870ebc7da71f020018bf9c3eb5cf8523130a43de,11
49868_2,15.1357975,13.97069,0.0,0.0,0.0,0.0,0.0,2003.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,32.50547,0.0,0.0,0.0,0.0,0.0,4.0,173.0,a76a569c8570a3fbd73ecfcc4242edc14ed0ba68,11
49868_3,15.1357975,9.06945,0.0,0.0,0.0,0.0,0.0,1991.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,17.838718,0.0,0.0,11.953435,10.835156,0.0,0.0,0.0,0.0,0.0,7.0,0.0,c19e1f0f75a7d67366cffda671ef119f53bbf649,11
49868_3,15.863434,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0a829cb62608fc7cc8d2fd8976118171c5ec7977,11
49868_3,15.1357975,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,cffbecd62e0a765a5000bd96a14d93486396078b,11
49868_3,15.1357975,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2350102c67cf94fb94748797f060509c6f073bb1,11
49868_3,15.863434,0.0,0.0,0.0,0.0,0.0,0.0,1936.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17f826a9c2a06e6819c58263ba949542c00256c5,11
49868_3,15.1357975,15.579271,0.0,0.0,0.0,0.0,0.0,2003.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,21.670313,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9b749d16248c31902f68e98be5ad7f5d129c1a8f,11
49868_3,15.1357975,0.0,0.0,0.0,0.0,0.0,0.0,1917.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,ec621b86575d379792f14fd6b424b0bafe074295,11
49868_3,15.1357975,12.963141,0.0,0.0,0.0,0.0,0.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,10.835156,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7c190286e45284ab27209a32f3d9ba5af00ded82,11
49868_3,14.471987,0.0,0.0,0.0,0.0,0.0,0.0,1988.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,870ebc7da71f020018bf9c3eb5cf8523130a43de,11
49868_3,15.1357975,13.97069,0.0,0.0,0.0,0.0,0.0,2003.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,32.50547,0.0,0.0,0.0,0.0,0.0,4.0,173.0,a76a569c8570a3fbd73ecfcc4242edc14ed0ba68,11
49868_4,15.1357975,9.06945,0.0,0.0,0.0,0.0,0.0,1991.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,17.838718,0.0,0.0,11.953435,10.835156,0.0,0.0,0.0,0.0,0.0,7.0,0.0,c19e1f0f75a7d67366cffda671ef119f53bbf649,11
49868_4,15.863434,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0a829cb62608fc7cc8d2fd8976118171c5ec7977,11
49868_4,15.1357975,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,cffbecd62e0a765a5000bd96a14d93486396078b,11
49868_4,15.1357975,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2350102c67cf94fb94748797f060509c6f073bb1,11
49868_4,15.863434,0.0,0.0,0.0,0.0,0.0,0.0,1936.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17f826a9c2a06e6819c58263ba949542c00256c5,11
49868_4,15.1357975,15.579271,0.0,0.0,0.0,0.0,0.0,2003.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,21.670313,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9b749d16248c31902f68e98be5ad7f5d129c1a8f,11
49868_4,15.1357975,0.0,0.0,0.0,0.0,0.0,0.0,1917.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,ec621b86575d379792f14fd6b424b0bafe074295,11
49868_4,15.1357975,12.963141,0.0,0.0,0.0,0.0,0.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,10.835156,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7c190286e45284ab27209a32f3d9ba5af00ded82,11
49868_4,14.471987,0.0,0.0,0.0,0.0,0.0,0.0,1988.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953435,10.835156,0.0,12.129055,0.0,0.0,0.0,11.953435,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,870ebc7da71f020018bf9c3eb5cf8523130a43de,11
