qid,title_bm25,abstract_bm25,venue_bm25,journal_bm25,authors_bm25,sources_bm25,fields_of_study_bm25,year,tsq_expr_title_tf,tsq_expr_abstract_tf,tsq_expr_venue_tf,tsq_expr_journal_tf,tsq_expr_authors_tf,tsq_expr_sources_tf,tsq_expr_fields_of_study_tf,tsq_expr_title_idf,tsq_expr_abstract_idf,tsq_expr_venue_idf,tsq_expr_journal_idf,tsq_expr_authors_idf,tsq_expr_sources_idf,tsq_expr_fields_of_study_idf,tsq_expr_title_tf_idf,tsq_expr_abstract_tf_idf,tsq_expr_venue_tf_idf,tsq_expr_journal_tf_idf,tsq_expr_authors_tf_idf,tsq_expr_sources_tf_idf,tsq_expr_fields_of_study_tf_idf,inCitations,outCitations,doc_id,qlength_char,qlength_token,titlelength_char,titlelength_token,paperAbstractlength_char,paperAbstractlength_token,venuelength_char,venuelength_token,journalNamelength_char,journalNamelength_token,author_nameslength_char,author_nameslength_token,sourceslength_char,sourceslength_token,fields_of_studylength_char,fields_of_studylength_token
95,20.338799,20.450161,0.0,0.0,0.0,0.0,0.0,2020.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,18.069176,15.313921,8.595564,12.895596,0.0,0.0,0.0,18.069176,30.627842,0.0,0.0,0.0,0.0,0.0,19.0,37.0,79ddbeff892277592aa387045692e0a738ef9edf,8,1,35,5,783,108,5,1,5,1,155,20,4,1,24,3
612,9.168917,9.015396,0.0,0.0,0.0,0.0,0.0,1996.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,28.064896,16.70374,0.0,0.0,8.2441435,13.293911,0.0,0.0,0.0,0.0,0.0,343.0,7.0,2f3876251cc2f03a06190ef0a47544042da416aa,19,2,46,6,579,84,4,1,0,0,14,2,4,1,16,2
612,10.49127,8.062506,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,28.064896,16.70374,0.0,0.0,8.2441435,13.293911,0.0,0.0,0.0,0.0,0.0,814.0,0.0,f80fa712d34a630bfde91e4e23e73a9ca969b37c,19,2,26,3,866,141,4,1,0,0,26,4,4,1,16,2
612,10.01005,0.0,0.0,0.0,0.0,0.0,0.0,1989.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,12.2758465,16.70374,0.0,0.0,8.2441435,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,fd3828d1465baf3719195ad98971fad66162ce67,19,2,37,4,671,103,39,6,39,6,22,5,4,1,16,2
612,10.248338,6.2825747,0.0,0.0,0.0,0.0,0.0,2014.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,12.2758465,0.0,0.0,0.0,15.095493,20.372402,0.0,0.0,0.0,0.0,0.0,8103.0,30.0,cea967b59209c6be22829699f05b8b1ac4dc092d,19,2,50,7,1626,261,4,1,0,0,39,7,4,1,16,2
612,8.142597,13.711784,0.0,0.0,0.0,0.0,0.0,2008.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,28.064896,16.70374,0.0,0.0,8.2441435,64.9157,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0859f8b7ce87c32de01d99079820b526ec8798a4,19,2,65,9,1768,258,16,3,16,3,40,8,4,1,16,2
612,17.456402,8.296343,0.0,0.0,0.0,0.0,0.0,1988.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,12.2758465,0.0,0.0,0.0,15.79189,13.293911,0.0,0.0,0.0,0.0,0.0,2497.0,0.0,ed538159201f0c3ae9979f71b6c4058c504c02d6,19,2,57,6,818,128,22,3,22,3,15,2,7,1,16,2
612,7.3229103,15.190976,0.0,0.0,0.0,0.0,0.0,2010.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,12.2758465,0.0,0.0,0.0,8.2441435,23.480112,0.0,0.0,0.0,0.0,0.0,859.0,9.0,963b6626180c10826dade32678fcf305a8f7bc15,19,2,76,11,681,96,10,1,14,1,52,10,12,2,25,3
612,6.4563293,14.867288,0.0,0.0,0.0,0.0,0.0,2006.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,28.064896,0.0,0.0,0.0,8.2441435,28.573212,0.0,0.0,0.0,0.0,0.0,3882.0,5.0,584fd593dc69720afad8b1b5663cd9aea4da9c45,19,2,97,15,879,123,10,1,14,1,23,4,12,2,25,3
612,10.809972,7.2744827,0.0,0.0,0.0,0.0,0.0,2017.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,28.064896,0.0,0.0,0.0,15.095493,20.372402,0.0,0.0,0.0,0.0,0.0,1182.0,37.0,43428880d75b3a14257c3ee9bda054e61eb869c0,19,2,43,5,757,117,4,1,5,1,67,10,4,1,16,2
612,7.085164,16.187788,0.0,0.0,0.0,0.0,0.0,2001.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,28.064896,17.638048,0.0,0.0,8.2441435,23.480112,0.0,0.0,0.0,0.0,0.0,485.0,1.0,5e909230edb651ce77cbb6eac829ab5d465c9fc5,19,2,87,13,410,61,10,1,14,1,42,6,12,2,25,3
612,8.799223,12.301031,0.0,0.0,0.0,0.0,0.0,2011.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,28.064896,0.0,0.0,0.0,8.2441435,38.32788,0.0,0.0,0.0,0.0,0.0,51.0,29.0,223dca2228595ac021e98ee139eddd7b5325a7e7,19,2,55,6,1948,284,10,1,14,1,51,8,12,2,25,3
612,8.6509495,5.8105927,0.0,0.0,0.0,0.0,0.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,12.2758465,16.70374,0.0,0.0,7.5477467,5.0931005,0.0,0.0,0.0,0.0,0.0,779.0,0.0,0e49a9e5c96d75a0f037919783ebfec707eb6836,19,2,40,5,308,46,30,4,30,4,72,8,7,1,16,2
612,9.571038,8.673688,0.0,0.0,0.0,0.0,0.0,1993.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,12.2758465,16.70374,0.0,0.0,8.2441435,13.293911,0.0,0.0,0.0,0.0,0.0,1319.0,21.0,3843b46e2f6c048760b01767620f08b1f25cecef,19,2,38,5,762,112,25,4,25,4,34,5,4,1,28,3
612,9.189768,6.916111,0.0,0.0,0.0,0.0,0.0,2003.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,12.2758465,0.0,0.0,0.0,16.488287,10.186201,0.0,0.0,0.0,0.0,0.0,1042.0,5.0,fe2e492e3ca8ece17f3e750ef33f5c564d829f52,19,2,103,16,370,55,10,1,14,1,171,24,12,2,25,3
612,6.6189404,5.31923,0.0,0.0,0.0,0.0,0.0,2000.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,12.2758465,0.0,0.0,0.0,7.5477467,10.186201,0.0,0.0,0.0,0.0,0.0,278.0,7.0,4e0862d1175cce9984bd06a10b9bc672ec83cd25,19,2,106,12,1262,201,8,1,8,1,83,12,7,1,16,2
612,9.571038,3.9221058,0.0,0.0,0.0,0.0,0.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,12.2758465,16.70374,0.0,0.0,8.2441435,6.6469555,0.0,0.0,0.0,0.0,0.0,586.0,0.0,066952ebf26800cbe31708a3bdaf4aa48e94b678,19,2,35,5,2550,368,0,0,39,5,13,3,0,0,16,2
612,8.6509495,7.150969,0.0,0.0,0.0,0.0,0.0,1996.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,28.064896,0.0,0.0,0.0,7.5477467,15.279302,0.0,0.0,0.0,0.0,0.0,744.0,0.0,a293bbba86c98732974a6732ecafaa0f4b3cae01,19,2,36,5,623,86,23,2,23,2,13,2,7,1,16,2
612,10.01005,6.8216243,0.0,0.0,0.0,0.0,0.0,2005.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,12.2758465,0.0,0.0,0.0,8.2441435,6.6469555,0.0,0.0,0.0,0.0,0.0,3092.0,278.0,08b43d84e6747e370ef307e2ada50675b414514a,19,2,31,4,702,98,36,5,36,5,23,5,12,2,25,3
612,10.01005,9.534314,0.0,0.0,0.0,0.0,0.0,2004.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,28.064896,0.0,0.0,0.0,8.2441435,26.587822,0.0,0.0,0.0,0.0,0.0,823.0,0.0,f5a6bd19e2331e0a9b83cd105e5d697e35b0762e,19,2,31,4,1140,161,0,0,14,1,49,9,0,0,16,2
612,15.502426,15.692905,0.0,0.0,0.0,0.0,0.0,2007.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,12.2758465,0.0,0.0,0.0,15.79189,33.666313,0.0,0.0,0.0,0.0,0.0,82.0,23.0,99a7eabda4c0a8b80cd8935ae5d6a3a5ce454d81,19,2,77,9,774,121,3,1,0,0,67,9,4,1,16,2
612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,12.2758465,16.70374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,0.0,c3df8d744b4e4e7a3218341b8e8d2093e5f3adb4,19,2,110,13,926,144,20,2,20,2,66,12,7,1,16,2
612,10.521666,7.8200464,0.0,0.0,0.0,0.0,0.0,2015.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,28.064896,0.0,0.0,0.0,15.095493,40.744804,0.0,0.0,0.0,0.0,0.0,624.0,41.0,e58a110fa1e4ddf247d5c614d117d64bfbe135c4,19,2,37,7,1030,158,60,8,60,8,96,13,4,1,16,2
612,8.799223,15.046579,0.0,0.0,0.0,0.0,0.0,2010.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,12.2758465,0.0,0.0,0.0,8.2441435,43.420982,0.0,0.0,0.0,0.0,0.0,77.0,49.0,78658405cd48f2622c8a36a53521c597cbef8338,19,2,64,7,1486,197,18,2,18,2,31,5,12,2,33,4
612,11.815294,8.062506,0.0,0.0,0.0,0.0,0.0,2009.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,12.2758465,17.638048,0.0,0.0,32.976574,13.293911,0.0,0.0,0.0,0.0,0.0,678.0,102.0,bc20444f09186991b2b5f05a174c7aac4ec1dd25,19,2,119,13,966,145,4,1,30,5,43,6,4,1,16,2
612,8.799223,11.332726,0.0,0.0,0.0,0.0,0.0,2004.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,12.2758465,17.638048,0.0,0.0,8.2441435,27.019358,0.0,0.0,0.0,0.0,0.0,149.0,33.0,e373c079a992591909c036082a8d17732ac95a62,19,2,47,7,1419,225,15,2,15,2,65,10,7,1,16,2
612,15.502426,9.22907,0.0,0.0,0.0,0.0,0.0,2010.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,12.2758465,16.70374,0.0,0.0,15.79189,19.940866,0.0,0.0,0.0,0.0,0.0,131.0,32.0,12cabfa2696c93df2665f5494174f81c27390f8d,19,2,66,8,925,132,18,2,18,2,39,6,12,2,33,4
612,16.752554,16.3854,0.0,0.0,0.0,0.0,0.0,2012.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,12.2758465,16.70374,0.0,0.0,15.79189,45.406372,0.0,0.0,0.0,0.0,0.0,145.0,78.0,06590e7f5f6b37e2d83d232b039e8798f06fdfbb,19,2,65,7,1130,151,27,3,27,3,56,11,12,2,33,4
612,8.799223,8.097258,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,25.049807,28.064896,34.34179,0.0,0.0,8.2441435,11.740056,0.0,0.0,0.0,0.0,0.0,63.0,33.0,c6780952f7105b0d4bb339b509106594f6f14883,19,2,70,7,1724,241,18,2,18,2,64,9,12,2,25,3
612,8.287485,14.653046,0.0,0.0,0.0,0.0,0.0,2006.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,11.491254,12.2758465,0.0,0.0,0.0,7.5477467,40.31327,0.0,0.0,0.0,0.0,0.0,115.0,46.0,477cc1158c36f123ac717beccef04072cda9c8ed,19,2,50,6,1574,228,70,9,70,9,51,8,7,1,16,2
612,10.49127,15.190976,0.0,0.0,0.0,0.0,0.0,2000.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,15.79189,11.740056,11.491254,12.2758465,0.0,0.0,0.0,8.2441435,23.480112,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5eb75ac359fbd32c378a783741d7543186fe58d8,19,2,23,3,619,100,68,9,68,9,24,4,4,1,16,2
657,0.0,8.894329,0.0,0.0,0.0,0.0,0.0,2017.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,0.0,22.135757,0.0,0.0,0.0,0.0,0.0,23.0,0.0,39a0d71730c6af3bc8684c36161f82d362e17544,4,1,94,13,1799,272,0,0,14,2,95,15,0,0,9,1
657,9.3074045,11.2332945,0.0,0.0,0.0,0.0,0.0,2017.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,59.028687,0.0,0.0,0.0,0.0,0.0,19.0,18.0,b59004dc46558189fa4d846029ccb1ce3f079484,4,1,37,6,2237,338,28,4,28,4,77,9,7,1,8,1
657,7.6916122,10.420666,0.0,0.0,0.0,0.0,0.0,2017.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,36.89293,0.0,0.0,0.0,0.0,0.0,24.0,22.0,01ab60af30498c2af13c416588c972bd71df1258,4,1,70,11,1718,258,12,2,12,2,90,11,7,1,16,2
657,9.715599,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a187cb6511c79c81020757c2e1b05ff3edf40be6,4,1,25,5,1365,213,0,0,56,10,35,6,0,0,7,1
657,8.265583,8.748615,0.0,0.0,0.0,0.0,0.0,1975.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,7.378586,0.0,0.0,0.0,0.0,0.0,89.0,0.0,1618615feb1fd7f193f60cd62d3f3b190f172075,4,1,68,9,400,55,0,0,23,2,31,5,0,0,7,1
657,8.265583,9.941226,7.9470263,6.7768316,0.0,0.0,0.0,2015.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,29.514343,11.309078,10.131505,0.0,0.0,0.0,40.0,23.0,c429242b48e7cddb584b56f9e819b1af3c653703,4,1,63,8,1657,248,47,8,47,8,83,11,7,1,8,1
657,0.0,10.777899,0.0,0.0,0.0,0.0,0.0,2003.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,0.0,14.757172,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6b7ca72ca79251cded87c47608e5cc93e37b09f2,4,1,28,3,396,61,0,0,0,0,11,2,0,0,7,1
657,5.7093077,9.598946,0.0,0.0,0.0,0.0,0.0,2017.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,22.135757,0.0,0.0,0.0,0.0,0.0,37.0,44.0,ab03addfe128b9aa021045389486b7c58539ac7a,4,1,148,20,1465,196,18,2,18,2,264,35,7,1,8,1
657,8.5859375,10.256798,0.0,0.0,0.0,0.0,0.0,1968.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,29.514343,0.0,0.0,0.0,0.0,0.0,579.0,0.0,79bb2d947567f434156e62c0405ffc9f5be219b8,4,1,50,8,1601,227,0,0,13,2,14,2,0,0,7,1
657,9.715599,0.0,0.0,0.0,0.0,0.0,0.0,1995.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,87596955211a23714a6c2fc2af2d00464d15f9b3,4,1,31,5,1927,285,0,0,0,0,12,2,0,0,7,1
657,10.161242,7.525971,0.0,0.0,0.0,0.0,0.0,1968.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,7.378586,0.0,0.0,0.0,0.0,0.0,1.0,0.0,147ef5b31e8a4ac481f429ea7734cdeb001c2089,4,1,31,4,685,110,0,0,15,2,12,2,0,0,7,1
657,6.3655243,6.6031604,0.0,0.0,0.0,0.0,0.0,2017.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,7.378586,0.0,0.0,0.0,0.0,0.0,31.0,34.0,3cc123e47454c1930b79e41852b20b32c47fb377,4,1,114,16,1121,152,41,6,43,6,291,35,7,1,8,1
657,7.1921787,10.256798,0.0,0.0,0.0,0.0,0.0,2018.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,29.514343,0.0,0.0,0.0,0.0,0.0,22.0,38.0,dae9d969228c106ff36ac5ab8b79e47aa25075d2,4,1,79,12,1491,224,22,2,22,2,56,6,7,1,8,1
657,10.649731,6.740919,0.0,0.0,0.0,0.0,0.0,1985.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,7.378586,0.0,0.0,0.0,0.0,0.0,2.0,0.0,128611b63b268a1bffb69d3276a11ae7f6b068d7,4,1,17,3,900,148,0,0,0,0,12,2,0,0,7,1
657,0.0,10.10384,0.0,0.0,0.0,0.0,0.0,2006.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,0.0,14.757172,0.0,0.0,0.0,0.0,0.0,7.0,0.0,cb547f0c206fafff203c66a169816f03360cfc89,4,1,31,4,565,90,0,0,15,2,37,5,0,0,7,1
657,10.161242,8.5179825,0.0,0.0,0.0,0.0,0.0,1993.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,7.378586,0.0,0.0,0.0,0.0,0.0,1.0,0.0,e686c4e74d9085c78813355d582102d973b157cf,4,1,17,3,355,64,0,0,0,0,10,2,0,0,7,1
657,9.715599,0.0,0.0,0.0,0.0,0.0,0.0,1984.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,a1b0feb1f82716b0e343453ca214912cfd3ea0e5,4,1,40,4,1100,162,0,0,0,0,18,3,0,0,7,1
657,5.429449,4.9760876,0.0,0.0,0.0,0.0,0.0,2016.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,7.378586,0.0,0.0,0.0,0.0,0.0,92.0,103.0,f8c92ae100d7000a20798db843afb77e3205559c,4,1,148,22,1963,300,0,0,6,1,53,8,0,0,7,1
657,8.5859375,10.2053,0.0,0.0,0.0,0.0,0.0,1981.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,22.135757,0.0,0.0,0.0,0.0,0.0,778.0,0.0,80d06c1e3486e314b431da04d435373a6b0b4281,4,1,55,8,1023,157,0,0,34,5,36,6,0,0,7,1
657,7.4335165,9.9482975,7.9470263,6.7768316,0.0,0.0,0.0,2014.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,14.757172,11.309078,10.131505,0.0,0.0,0.0,18.0,7.0,07ba05bb4ef9758e798236791a4b5418d89e2112,4,1,74,12,656,99,47,8,47,8,200,25,7,1,8,1
657,10.161242,0.0,0.0,0.0,0.0,0.0,0.0,1980.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,863a0360e4345b2e106e4f44cd95821f68b28036,4,1,23,4,599,112,0,0,0,0,15,3,0,0,7,1
657,9.136208,12.049185,0.0,0.0,0.0,0.0,0.0,2017.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,16.707117,73.78586,0.0,0.0,0.0,0.0,0.0,27.0,16.0,691fa56372d1a49ce9b442f2b58772b428eac694,4,1,107,17,1685,254,41,6,43,6,266,32,7,1,8,1
657,6.3655243,6.104177,0.0,0.0,0.0,0.0,0.0,2012.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,7.378586,0.0,0.0,0.0,0.0,0.0,274.0,92.0,dd4603d2de25f2e094bf1055acd53da7bc2da104,4,1,126,17,1287,194,15,2,15,2,57,7,0,0,7,1
657,10.161242,0.0,0.0,0.0,0.0,0.0,0.0,1982.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,b799814761b0569a9210c8e1e3e76f39a79aef35,4,1,28,4,1507,225,0,0,0,0,17,2,0,0,17,2
657,7.968275,11.330255,7.9470263,6.7768316,0.0,0.0,0.0,2013.0,1.0,12.0,1.0,1.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,88.54303,11.309078,10.131505,0.0,0.0,0.0,61.0,21.0,6e80074df9ee247ba9647e03fa605212478673ee,4,1,65,10,3054,479,47,8,47,8,52,8,7,1,8,1
657,10.161242,0.0,0.0,0.0,0.0,0.0,0.0,1982.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,e9cfbf58d87e9f5afae813e8b8294b7719c176da,4,1,25,4,339,57,0,0,0,0,12,2,0,0,17,2
657,10.161242,7.525971,0.0,0.0,0.0,0.0,0.0,2007.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,7.378586,0.0,0.0,0.0,0.0,0.0,17.0,0.0,a8b58f310e13c171ce7b7890d23860836cbc4534,4,1,26,4,711,107,0,0,0,0,13,2,0,0,7,1
657,11.7825985,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,0.0,0.0,0.0,0.0,0.0,0.0,231.0,0.0,1436449e0234166b13135df45be1f072df059007,4,1,4,1,0,0,36,5,36,5,14,2,0,0,0,0
657,6.7536497,7.517881,0.0,0.0,0.0,0.0,0.0,2016.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,14.757172,0.0,0.0,0.0,0.0,0.0,61.0,95.0,17475d93c5d0b5b6396aa1d3a3928d6154b65695,4,1,124,14,1730,266,28,3,28,3,35,5,0,0,7,1
657,9.715599,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,1a8800cdf999a01022f1db8e5c4c61306d3e43cc,4,1,24,5,245,39,0,0,0,0,17,2,0,0,7,1
657,10.161242,0.0,0.0,0.0,0.0,0.0,0.0,1971.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,b7459d3aae88ba7720a806967706b362ecc50666,4,1,29,4,511,73,0,0,15,2,25,4,0,0,7,1
657,10.649731,3.0792236,0.0,0.0,0.0,0.0,0.0,2010.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,7.378586,0.0,0.0,0.0,0.0,0.0,3.0,0.0,18f883bd5b9ab9771e561a0214af6bd5ddda0d61,4,1,14,3,4028,657,0,0,21,3,29,5,0,0,7,1
657,10.161242,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,48086bd4f74a8d2aa8a51d1b1406fbd0cad67f25,4,1,29,4,643,105,0,0,0,0,15,3,0,0,7,1
657,0.0,9.994846,0.0,0.0,0.0,0.0,0.0,2016.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,0.0,22.135757,0.0,0.0,0.0,0.0,0.0,36.0,43.0,0a10da268aeb7264bcf1362281b61247f46f63cb,4,1,68,8,1241,176,0,0,15,2,40,6,0,0,7,1
657,0.0,9.598946,0.0,0.0,0.0,0.0,0.0,2017.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,0.0,22.135757,0.0,0.0,0.0,0.0,0.0,17.0,5.0,a0c27a04a05676559b89af279dd96dc4232ad4ce,4,1,39,5,1431,211,18,2,18,2,62,9,7,1,18,2
657,6.7536497,7.3469386,0.0,0.0,0.0,0.0,0.0,2017.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,14.757172,0.0,0.0,0.0,0.0,0.0,32.0,42.0,1f91240197ef31e8f97229a668e7030ecb29a56f,4,1,98,15,1728,237,23,3,23,3,97,10,7,1,8,1
657,10.649731,0.0,0.0,0.0,0.0,0.0,0.0,1996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.353559,7.378586,11.309078,10.131505,11.902062,0.0,0.0,8.353559,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3c9ee8bdf45ad8d8dff26eab50c2fa13083c2cec,4,1,18,3,242,32,0,0,0,0,16,2,0,0,7,1
